id,original_price,sell_price,stocks,variations_types,size
305539,120,114,130,[],0
305560,250,251,205,[],0
305562,120,114,224,[],0
305595,250,228,37,[],0
305596,250,228,12,[],0
305669,150,137,567,[],0
305787,595,578,75,[],0
305790,360,328,57,[],0
305792,560,546,66,[],0
305831,35,32,817,[],0
305893,220,201,158,[],0
305895,215,196,18,[],0
305897,75,69,0,[],0
305908,49,55,96,[],0
305909,95,87,0,[],0
305910,80,73,168,[],0
305913,49,58,84,[],0
305920,150,137,0,[],0
305921,150,137,0,[],0
305922,33,33,172,[],0
305924,85,84,150,[],0
305925,85,84,59,[],0
305926,160,146,0,[],0
305927,129,118,0,[],0
305928,63,58,283,[],0
305931,95,87,0,[],0
305933,80,73,0,[],0
305938,65,60,227,[],0
305940,72,73,291,[],0
306001,104,104,892,[],0
306039,279,240,15,[],0
306042,279,240,19,[],0
306096,10,10,1000,[],0
306111,288,274,0,[],0
306125,70,64,452,[],0
306126,55,51,3870,[],0
306128,48,44,745,[],0
306135,62,59,1192,[],0
306136,54,57,15880,[],0
306142,52,50,0,[],0
306148,34,34,0,[],0
306151,35,36,2525,[],0
306158,25,29,50,[],0
306161,57,61,28593,[],0
306164,52,48,927,[],0
306166,20,19,0,[],0
306171,28,27,0,[],0
306172,35,37,1188,[],0
306173,27,26,0,[],0
306175,50,60,6114,[],0
306184,71,76,402,[],0
306185,70,79,423,[],0
306189,84,95,387,[],0
306191,65,69,476,[],0
306210,45,43,605,[],0
306231,65,60,0,[],0
306234,160,155,120,[],0
306236,275,287,69,[],0
306237,50,46,154,[],0
306240,50,46,235,[],0
306242,50,46,161,[],0
306260,17,17,225,[],0
306311,85,78,95,[],0
306316,150,137,33,[],0
306437,40,37,173,[],0
306533,95,87,54,[],0
306540,250,228,141,[],0
306542,270,246,20,[],0
306548,210,219,35,[],0
306703,216,197,125,[],0
306926,66,67,116,[],0
307018,640,592,107,[],0
307077,25,26,274,[],0
307094,135,123,91,[],0
307102,75,69,0,[],0
307118,35,38,1149,[],0
307121,198,182,36,[],0
307127,149,147,0,[],0
307130,55,51,0,[],0
307150,90,72,56190,[],0
307158,95,96,49,[],0
307170,77,71,330,[],0
307195,190,190,229,[],0
307268,300,243,0,[],0
307281,260,190,0,[],0
307292,165,160,1009,[],0
307293,70,66,237,[],0
307296,340,310,62,[],0
307317,17,14,822,[],0
307359,229,209,32,[],0
307365,610,610,31,[],0
307366,70,64,90,[],0
307367,175,173,62,[],0
307369,175,164,74,[],0
307371,90,82,56,[],0
307372,90,82,0,[],0
307395,235,214,0,[],0
307397,345,314,119,[],0
307407,104,99,0,[],0
307413,65,69,133,[],0
307414,275,273,22,[],0
307460,85,78,27,[],0
307463,155,142,91,[],0
307468,85,78,33,[],0
307469,155,142,50,[],0
307560,285,271,0,[],0
307561,285,260,0,[],0
307573,125,114,0,[],0
307606,256,221,5,[],0
307724,379,307,0,[],0
307727,599,486,0,[],0
307902,329,300,0,[],0
307905,550,501,15,[],0
307906,1000,910,18,[],0
307907,1649,1501,22,[],0
307908,24,20,1707,[],0
307912,329,300,0,[],0
307939,310,252,0,[],0
307943,310,252,0,[],0
307945,220,179,0,[],0
307949,220,179,0,[],0
307950,199,182,49,[],0
307953,199,182,48,[],0
307957,199,182,169,[],0
307960,199,182,0,[],0
307984,400,380,29,[],0
307985,155,142,37,[],0
308010,70,64,75,[],0
308026,275,251,42,[],0
308029,375,353,11,[],0
308049,15,15,1026,[],0
308106,99,91,91,[],0
308108,49,45,235,[],0
308122,205,196,227,[],0
308131,75,69,0,[],0
308159,70,64,0,[],0
308161,70,64,0,[],0
308163,130,119,0,[],0
308164,210,192,0,[],0
308165,170,155,0,[],0
308166,75,69,0,[],0
308167,75,69,0,[],0
308169,75,69,0,[],0
308178,75,72,0,[],0
308179,260,237,0,[],0
308181,230,210,0,[],0
308183,230,210,0,[],0
308184,48,44,0,[],0
308190,30,29,0,[],0
308191,30,29,0,[],0
308291,45,29,1495,[],0
308368,30,29,258,[],0
308370,30,29,250,[],0
308467,20,19,0,[],0
308568,30,28,2306,[],0
308575,25,23,0,[],0
308585,25,24,0,[],0
308590,30,28,713,[],0
308595,25,28,799,[],0
308597,45,41,0,[],0
308599,30,28,35,[],0
308609,175,151,30,[],0
308709,210,192,0,[],0
308710,190,173,0,[],0
308715,210,192,0,[],0
308720,160,146,0,[],0
308847,260,271,151,[],0
309135,699,637,6,[],0
309153,100,95,0,[],0
309773,410,374,105,[],0
309822,180,164,0,[],0
309927,180,173,55,[],0
310182,12,13,694,[],0
310185,290,264,0,[],0
310356,52,49,309,[],0
310362,47,45,0,[],0
310363,70,67,0,[],0
310365,78,73,239,[],0
310366,64,59,0,[],0
310367,52,49,802,[],0
310368,47,45,0,[],0
310683,155,155,204,[],0
310720,99,95,0,[],0
310721,126,129,139,[],0
310859,70,49,1013,[],0
310897,186,170,0,[],0
310941,186,170,0,[],0
311012,45,41,0,[],0
311080,38,38,1455,[],0
311102,63,64,694,[],0
311103,63,60,608,[],0
311105,50,48,0,[],0
311119,38,37,2310,[],0
311545,150,137,0,[],0
311607,70,64,36,[],0
311608,120,110,30,[],0
311659,792,800,56,[],0
311698,500,455,0,[],0
311700,450,455,13,[],0
311703,500,455,0,[],0
311704,500,455,0,[],0
311705,500,455,1,[],0
311710,450,455,2,[],0
311782,210,192,48,[],0
311818,695,682,0,[],0
312159,180,178,46,[],0
312169,35,32,0,[],0
312184,90,82,0,[],0
312468,10,10,0,[],0
312568,50,46,17,[],0
312650,190,173,66,[],0
312679,60,55,45,[],0
312687,165,151,0,[],0
312747,42,42,354,[],0
313466,495,451,0,[],0
313577,80,79,622,[],0
313578,960,912,40,[],0
313621,58,56,222,[],0
313624,58,56,254,[],0
313782,35,37,2563,[],0
313786,20,20,2862,[],0
313792,60,58,2429,[],0
313793,61,58,720,[],0
313795,125,114,0,[],0
313967,30,30,0,[],0
314001,109,115,130,[],0
314025,30,30,280,[],0
314027,30,30,219,[],0
314030,35,35,0,[],0
314040,30,30,207,[],0
314045,21,20,0,[],0
314134,99,101,49,[],0
314285,155,134,32,[],0
314324,799,688,1,[],0
314352,10,10,188,[],0
314355,175,160,0,[],0
314517,15,15,2600,[],0
314538,330,280,59,[],0
314904,120,119,594,[],0
314914,165,155,42,[],0
314915,160,151,27,[],0
314930,135,128,95,[],0
314931,399,364,95,[],0
315088,78,78,454,[],0
315089,85,81,0,[],0
315091,65,66,3313,[],0
315203,150,151,268,[],0
315208,150,151,972,[],0
315209,65,63,249,[],0
315211,65,63,439,[],0
315216,240,219,0,[],0
315217,268,287,17,[],0
315247,365,364,18,[],0
315249,99,91,95,[],0
315250,189,172,64,[],0
315299,360,328,25,[],0
315398,410,374,0,[],0
315431,75,69,133,[],0
315438,40,37,351,[],0
315451,180,164,0,[],0
315756,58,39,0,[],0
316089,180,164,24,[],0
316249,165,157,19,[],0
316255,50,46,96,[],0
316284,160,130,9,[],0
316323,450,490,18,[],0
316326,75,73,0,[],0
316329,135,123,0,[],0
316331,7,7,431,[],0
316401,172,172,214,[],0
316403,172,172,377,[],0
316422,560,510,0,[],0
316944,380,361,0,[],0
317131,70,61,78,[],0
317201,400,344,0,[],0
317804,240,219,56,[],0
317851,100,91,0,[],0
317932,40,37,322,[],0
317934,195,198,0,[],0
317941,425,415,53,[],0
318025,80,62,216,[],0
318027,5300,5390,35,[],0
318028,530,539,34,[],0
318036,155,155,49,[],0
318057,70,64,0,[],0
318062,190,164,0,[],0
318699,60,57,0,[],0
318701,30,26,0,[],0
318822,50,41,622,[],0
318987,699,637,6,[],0
318989,1690,1538,10,[],0
318994,675,615,9,[],0
318998,699,637,26,[],0
318999,1800,1638,15,[],0
319054,100,98,1024,[],0
319067,100,98,606,[],0
319182,225,185,1083,[],0
319184,950,989,20,[],0
319237,95,70,359,[],0
319262,150,137,54,[],0
319263,150,137,85,[],0
319335,95,82,0,[],0
319336,95,82,99,[],0
319340,90,78,0,[],0
319362,540,637,42,[],0
319441,250,242,54,[],0
319492,100,81,0,[],0
319604,87,80,0,[],0
319608,1650,1502,0,[],0
319637,3100,3895,20,[],0
319692,425,401,37,[],0
319695,299,283,5,[],0
319697,370,346,38,[],0
319721,85,81,149,[],0
319722,85,81,268,[],0
319729,25,23,0,[],0
319731,25,26,103,[],0
319884,150,137,51,[],0
319969,380,278,49,[],0
319985,199,162,684,[],0
320103,47,43,188,[],0
320251,190,181,0,[],0
320254,169,146,290,[],0
320255,330,314,356,[],0
320256,169,146,261,[],0
320261,85,78,428,[],0
320262,270,246,258,[],0
320263,140,128,0,[],0
320287,85,84,29,[],0
320288,95,94,3,[],0
320291,100,98,0,[],0
320292,110,108,22,[],0
320293,85,89,41,[],0
320294,150,147,126,[],0
320295,390,383,133,[],0
320296,42,46,52,[],0
320297,17,17,21,[],0
320300,58,53,166,[],0
320311,79,64,0,[],0
320312,79,64,153,[],0
320313,25,21,477,[],0
320314,110,114,4,[],0
320315,110,114,41,[],0
320350,225,205,67,[],0
320353,199,182,64,[],0
320389,160,146,170,[],0
320395,60,55,0,[],0
320410,50,48,0,[],0
320412,70,67,0,[],0
320415,120,114,0,[],0
320424,99,91,50,[],0
320433,88,81,166,[],0
320440,130,119,18,[],0
320442,126,115,126,[],0
320444,140,128,174,[],0
320446,165,151,26,[],0
320448,145,135,53,[],0
320449,124,132,68,[],0
320450,146,133,144,[],0
320451,148,135,64,[],0
320452,120,110,73,[],0
320453,66,64,60,[],0
320456,210,192,498,[],0
320458,270,246,498,[],0
320459,56,51,110,[],0
320461,65,60,636,[],0
320462,225,224,0,[],0
320463,205,187,115,[],0
320464,56,51,0,[],0
320465,76,73,909,[],0
320467,74,68,461,[],0
320468,66,61,1033,[],0
320471,70,64,237,[],0
320472,78,110,127,[],0
320474,45,41,105,[],0
320559,80,73,0,[],0
320614,150,129,0,[],0
320620,80,69,0,[],0
320624,120,104,0,[],0
320628,170,147,0,[],0
320630,200,172,0,[],0
320637,90,78,0,[],0
320638,48,44,0,[],0
320643,75,65,0,[],0
320651,145,125,0,[],0
320652,50,43,0,[],0
320657,72,62,0,[],0
320669,180,155,0,[],0
320670,95,82,0,[],0
320672,165,142,0,[],0
320675,290,250,0,[],0
320870,30,30,0,[],0
320904,225,205,13,[],0
320915,99,91,45,[],0
320943,30,28,0,[],0
320947,85,78,0,[],0
320950,90,82,0,[],0
320987,170,147,0,[],0
321323,170,147,0,[],0
321324,170,147,202,[],0
321325,170,147,60,[],0
321357,29,28,478,[],0
321458,160,146,0,[],0
321496,257,234,16,[],0
321503,257,258,46,[],0
321504,257,273,17,[],0
321589,80,54,259,[],0
321594,80,54,81,[],0
321685,33,31,76,[],0
321686,62,57,0,[],0
321687,115,132,278,[],0
321735,32,36,268,[],0
321758,33,31,2019,[],0
321759,33,31,173,[],0
321760,33,31,56,[],0
321761,33,31,222,[],0
321767,135,123,13,[],0
321808,279,240,0,[],0
321894,30,30,17,[],0
321896,50,49,0,[],0
321897,25,35,265,[],0
321904,50,49,46,[],0
321917,50,49,111,[],0
321928,60,59,88,[],0
321929,120,128,58,[],0
321951,48,39,0,[],0
321963,590,537,32,[],0
321964,590,537,115,[],0
321965,58,61,1221,[],0
322016,640,583,6,[],0
322034,30,28,16,[],0
322761,35,20,1146,[],0
322772,35,24,1041,[],0
322773,35,37,713,[],0
322774,35,29,0,[],0
322775,55,31,695,[],0
322776,55,31,211,[],0
322777,55,31,0,[],0
322778,55,31,411,[],0
322779,140,94,48,[],0
322794,32,28,0,[],0
322795,30,28,0,[],0
322797,30,32,677,[],0
322817,945,927,0,[],0
322856,210,192,0,[],0
322858,280,266,0,[],0
322863,650,592,0,[],0
322895,40,40,69,[],0
322932,35,32,192,[],0
322933,35,32,94,[],0
323065,99,101,135,[],0
323096,250,143,0,[],0
323573,110,101,0,[],0
323628,420,399,8,[],0
323793,25,25,548,[],0
323794,144,132,585,[],0
323812,80,73,290,[],0
323957,200,172,0,[],0
324019,60,55,0,[],0
324021,60,55,0,[],0
324047,225,129,178,[],0
324099,40,33,143,[],0
324300,309,282,0,[],0
324302,199,182,0,[],0
324304,60,55,0,[],0
324307,90,91,1,[],0
324373,85,78,705,[],0
324375,110,101,0,[],0
324380,200,182,0,[],0
324403,65,56,0,[],0
324431,475,433,266,[],0
324612,290,273,12,[],0
324616,325,296,11,[],0
324617,345,314,11,[],0
324621,335,305,26,[],0
324623,630,574,12,[],0
324624,630,574,27,[],0
324625,580,537,8,[],0
324644,300,273,8,[],0
324645,215,196,154,[],0
324876,40,30,414,[],0
324879,80,65,251,[],0
325184,70,67,0,[],0
325185,50,48,0,[],0
325186,70,67,0,[],0
325189,70,67,0,[],0
325192,70,67,0,[],0
325207,75,69,126,[],0
325212,80,79,270,[],0
325222,296,280,36,[],0
325224,204,206,20,[],0
325225,105,106,50,[],0
325272,295,276,66,[],0
325298,360,328,0,[],0
325393,129,136,42,[],0
325394,1399,1204,4,[],0
325395,70,73,104,[],0
325396,1399,1204,3,[],0
325403,192,156,115,[],0
325406,899,819,8,[],0
325414,195,192,25,[],0
325415,210,201,61,[],0
325416,210,201,72,[],0
325417,210,201,116,[],0
325418,210,192,50,[],0
325419,210,192,85,[],0
325469,150,147,60,[],0
325471,600,588,14,[],0
325485,495,539,80,[],0
325552,225,192,41,[],0
325554,175,160,144,[],0
325558,199,172,0,[],0
325561,149,136,0,[],0
325570,230,210,74,[],0
325572,230,210,126,[],0
325576,320,292,46,[],0
325720,175,172,40,[],0
325736,120,114,0,[],0
326107,1048,954,13,[],0
326108,599,546,16,[],0
326109,375,342,57,[],0
326115,260,237,0,[],0
326116,180,164,613,[],0
326122,50,43,305,[],0
326128,375,342,0,[],0
326129,375,342,0,[],0
326139,85,78,0,[],0
326169,120,81,458,[],0
326305,485,461,0,[],0
326355,110,110,141,[],0
326420,20,19,0,[],0
326567,140,133,0,[],0
326577,229,209,18,[],0
326585,610,610,83,[],0
326586,175,164,32,[],0
326589,107,98,136,[],0
326592,10,10,0,[],0
326594,25,23,263,[],0
326595,33,32,176,[],0
326596,33,32,219,[],0
326598,25,23,0,[],0
326599,33,31,398,[],0
326600,33,32,124,[],0
326603,25,23,199,[],0
326605,10,10,0,[],0
326624,2600,1352,38,[],0
326636,235,224,90,[],0
326672,160,130,46,[],0
326778,10,10,332,[],0
326782,10,10,0,[],0
326783,10,10,0,[],0
326784,10,10,310,[],0
326785,10,10,0,[],0
326875,299,284,278,[],0
327083,1015,983,16,[],0
327084,1015,924,20,[],0
327217,285,264,112,[],0
327412,230,198,0,[],0
327414,250,215,78,[],0
327660,125,123,83,[],0
327662,280,255,0,[],0
327752,25,22,936,[],0
327757,50,41,319,[],0
327758,110,119,111,[],0
327775,85,82,86,[],0
327909,95,87,0,[],0
328201,500,430,0,[],0
328440,120,98,87,[],0
328467,70,69,185,[],0
328555,310,304,16,[],0
328556,1050,1029,0,[],0
328562,120,114,205,[],0
328565,190,196,160,[],0
328664,379,254,21,[],0
328680,2600,2366,8,[],0
328881,299,243,26,[],0
328917,119,109,207,[],0
328969,140,128,0,[],0
328988,160,146,0,[],0
328995,135,123,0,[],0
328996,135,123,0,[],0
329001,809,773,220,[],0
329043,109,100,0,[],0
329045,109,100,0,[],0
329278,200,196,272,[],0
329297,220,201,136,[],0
329310,599,591,52,[],0
329380,220,201,171,[],0
329518,65,69,249,[],0
329568,1140,1118,0,[],0
329876,480,456,31,[],0
329877,20,20,1649,[],0
329988,39,36,720,[],0
330076,110,101,0,[],0
330190,65,61,51,[],0
330192,45,43,235,[],0
330193,45,41,0,[],0
330469,1400,938,25,[],0
330535,480,437,0,[],0
330713,100,91,0,[],0
330758,225,214,12,[],0
330761,35,32,118,[],0
330773,195,192,0,[],0
330941,130,119,32,[],0
330948,115,94,0,[],0
331100,595,542,0,[],0
331105,599,546,0,[],0
331108,575,524,0,[],0
331111,575,524,0,[],0
331252,75,74,0,[],0
331282,85,74,129,[],0
331290,48,42,207,[],0
331364,85,78,501,[],0
331365,225,205,51,[],0
331381,180,169,236,[],0
331383,30,28,0,[],0
331401,960,912,36,[],0
331402,960,912,52,[],0
331406,155,146,171,[],0
331412,160,146,129,[],0
331417,48,48,530,[],0
331418,52,54,493,[],0
331419,52,54,446,[],0
331420,40,43,216,[],0
331421,48,49,102,[],0
331422,99,104,403,[],0
331423,69,79,116,[],0
331426,29,31,454,[],0
331448,165,111,83,[],0
331463,550,574,86,[],0
331464,649,709,0,[],0
331528,56,51,157,[],0
331530,81,74,101,[],0
331532,165,151,0,[],0
331541,40,48,806,[],0
331563,550,501,0,[],0
331791,140,80,189,[],0
331792,70,47,143,[],0
331793,700,686,0,[],0
331904,98,95,206,[],0
331905,98,95,225,[],0
331910,215,196,480,[],0
331924,230,237,38,[],0
331925,250,237,65,[],0
331927,250,237,57,[],0
331928,250,215,84,[],0
331929,230,215,10,[],0
331930,250,215,5,[],0
331936,125,114,0,[],0
331978,400,292,0,[],0
332068,265,271,31,[],0
332069,1395,1421,16,[],0
332140,625,637,41,[],0
332141,800,819,42,[],0
332164,40,40,1038,[],0
332167,40,40,518,[],0
332173,40,40,1186,[],0
332174,40,40,1116,[],0
332175,40,40,1778,[],0
332176,960,912,39,[],0
332177,960,912,1,[],0
332178,960,912,5,[],0
332207,75,69,116,[],0
332210,180,146,151,[],0
332212,75,72,94,[],0
332217,1549,1410,0,[],0
332219,75,69,297,[],0
332226,159,145,65,[],0
332227,89,81,86,[],0
332228,139,127,30,[],0
332229,99,91,42,[],0
332233,139,127,58,[],0
332247,40,37,4625,[],0
332249,285,271,504,[],0
332251,165,162,2132,[],0
332350,150,137,0,[],0
332373,60,55,0,[],0
332399,60,55,0,[],0
332416,450,410,13,[],0
332417,120,110,525,[],0
332520,100,91,8,[],0
332524,100,91,0,[],0
332529,100,91,310,[],0
332546,1210,1193,60,[],0
332555,165,151,228,[],0
332557,65,62,639,[],0
332571,210,209,345,[],0
332577,85,86,4843,[],0
332580,145,138,1669,[],0
332583,410,390,729,[],0
332586,65,60,38,[],0
332587,165,151,62,[],0
332588,65,60,0,[],0
332638,60,55,3,[],0
332690,60,55,0,[],0
332696,60,55,0,[],0
332697,60,55,12,[],0
332706,60,55,0,[],0
332712,60,55,0,[],0
332738,60,55,0,[],0
332904,40,33,73,[],0
332909,40,33,753,[],0
332930,50,52,220,[],0
332980,220,243,164,[],0
332984,205,187,251,[],0
332985,205,187,226,[],0
332986,175,91,97,[],0
332987,220,258,252,[],0
332988,300,258,38,[],0
333044,140,128,1696,[],0
333093,449,409,33,[],0
333094,299,273,80,[],0
333101,50,46,0,[],0
333122,100,91,0,[],0
333126,1700,1139,28,[],0
333157,350,284,0,[],0
333162,400,364,0,[],0
333176,60,55,86,[],0
333182,85,78,0,[],0
333184,50,46,0,[],0
333193,299,273,239,[],0
333346,145,132,327,[],0
333347,205,196,176,[],0
333349,330,301,8,[],0
333353,30,30,0,[],0
333354,30,30,0,[],0
333355,30,30,0,[],0
333356,30,30,0,[],0
333401,750,683,0,[],0
333501,75,69,524,[],0
333503,200,200,18,[],0
333505,380,361,427,[],0
333527,150,146,417,[],0
333544,105,96,27,[],0
333586,600,546,0,[],0
333642,540,492,0,[],0
333643,135,123,0,[],0
333666,209,209,0,[],0
333667,329,345,41,[],0
333820,100,86,52,[],0
333824,315,287,44,[],0
333826,220,126,42,[],0
333847,90,78,0,[],0
333869,1075,785,0,[],0
333876,128,104,0,[],0
333885,319,291,66,[],0
333887,319,291,115,[],0
333889,50,46,0,[],0
333890,319,291,131,[],0
333900,225,205,0,[],0
333927,60,55,0,[],0
333930,60,55,0,[],0
333932,60,55,0,[],0
333934,33,32,33,[],0
334046,120,118,15,[],0
334054,150,147,42,[],0
334065,120,118,4,[],0
334089,185,200,1389,[],0
334093,185,200,1106,[],0
334113,200,192,66,[],0
334114,200,182,62,[],0
334213,33,32,188,[],0
334312,415,395,69,[],0
334321,99,91,2,[],0
334379,225,205,0,[],0
334397,15,14,0,[],0
334398,15,15,0,[],0
334399,15,15,0,[],0
334400,15,15,0,[],0
334401,15,15,0,[],0
334402,15,15,0,[],0
334443,30,29,1657,[],0
334525,210,192,143,[],0
334537,55,51,0,[],0
334544,55,51,0,[],0
334553,55,55,0,[],0
334556,210,192,0,[],0
334571,130,119,0,[],0
334621,120,110,0,[],0
334624,169,154,0,[],0
334626,169,182,16,[],0
334654,114,109,0,[],0
334665,78,71,0,[],0
334778,600,546,0,[],0
335031,240,219,0,[],0
335110,109,113,561,[],0
335114,109,113,760,[],0
335217,199,182,46,[],0
335225,270,271,246,[],0
335240,585,533,0,[],0
335241,580,565,6,[],0
335288,160,164,0,[],0
335479,720,656,0,[],0
335504,192,175,0,[],0
335516,120,110,387,[],0
335553,154,141,776,[],0
335555,75,69,0,[],0
335556,75,69,0,[],0
335566,750,683,0,[],0
335568,220,255,103,[],0
335569,151,150,305,[],0
335598,1500,1215,63,[],0
335603,109,100,361,[],0
335733,360,328,277,[],0
335737,360,328,293,[],0
335808,799,688,36,[],0
335868,120,110,0,[],0
335872,80,73,0,[],0
336007,350,319,109,[],0
336102,120,104,52,[],0
336130,27,24,217,[],0
336135,28,27,0,[],0
336136,40,37,170,[],0
336151,470,428,6,[],0
336183,60,60,56,[],0
336185,60,60,58,[],0
336201,775,706,26,[],0
336211,10,10,120,[],0
336225,300,258,50,[],0
336254,155,134,74,[],0
336277,20,19,0,[],0
336313,890,810,0,[],0
336320,890,810,20,[],0
336321,300,273,132,[],0
336322,160,146,58,[],0
336324,290,264,79,[],0
336336,600,546,86,[],0
336356,161,147,186,[],0
336429,169,182,13,[],0
336430,315,301,253,[],0
336509,720,656,0,[],0
336823,95,87,0,[],0
336832,60,59,382,[],0
336835,60,57,0,[],0
336866,1080,983,0,[],0
336867,1080,983,0,[],0
336971,38,35,0,[],0
336975,62,64,523,[],0
337000,160,146,0,[],0
337002,90,82,0,[],0
337056,125,91,54,[],0
337064,50,46,0,[],0
337072,125,99,142,[],0
337184,49,45,64,[],0
337189,130,128,209,[],0
337237,155,155,53,[],0
337330,455,456,70,[],0
337331,190,181,0,[],0
337383,110,108,42,[],0
337399,99,91,1731,[],0
337426,200,182,0,[],0
337427,200,182,0,[],0
337452,99,91,1514,[],0
337526,34,31,0,[],0
337622,80,73,37,[],0
337625,210,201,35,[],0
337627,210,192,39,[],0
337677,1651,1107,0,[],0
337711,50,49,4752,[],0
337790,73,76,182,[],0
337830,100,91,103,[],0
337892,185,169,70,[],0
337898,75,69,0,[],0
337906,145,132,84,[],0
337910,120,110,30,[],0
337913,75,69,86,[],0
337918,590,537,0,[],0
337951,1799,1638,13,[],0
338004,485,461,0,[],0
338100,310,283,0,[],0
338146,550,473,5,[],0
338150,150,137,27,[],0
338158,20,19,281,[],0
338400,199,200,88,[],0
338401,95,87,185,[],0
338536,45,41,46338,[],0
338635,1250,1075,6,[],0
338641,345,297,0,[],0
338733,270,219,107,[],0
338737,140,103,53,[],0
338853,80,81,0,[],0
338863,75,61,0,[],0
338952,499,455,32,[],0
339007,150,137,0,[],0
339009,120,114,0,[],0
339010,82,87,63,[],0
339011,100,91,0,[],0
339012,100,91,0,[],0
339013,100,91,0,[],0
339014,100,91,0,[],0
339019,275,318,27,[],0
339021,195,182,88,[],0
339022,399,364,121,[],0
339023,399,364,111,[],0
339024,399,364,128,[],0
339025,399,364,53,[],0
339036,275,251,17,[],0
339051,119,118,60,[],0
339075,252,240,0,[],0
339078,21,20,0,[],0
339079,24,22,50,[],0
339092,210,201,45,[],0
339124,130,124,0,[],0
339126,250,238,0,[],0
339143,120,119,2,[],0
339195,350,284,0,[],0
339196,529,482,582,[],0
339197,895,815,263,[],0
339207,65,67,0,[],0
339212,195,186,0,[],0
339218,150,137,0,[],0
339272,1499,1290,3,[],0
339293,30,30,179,[],0
339298,130,128,0,[],0
339299,130,128,0,[],0
339305,165,151,89,[],0
339306,165,151,42,[],0
339460,140,128,0,[],0
339461,148,135,0,[],0
339504,96,95,337,[],0
339536,50,46,2752,[],0
339539,50,46,2613,[],0
339542,50,46,232,[],0
339557,145,132,0,[],0
339703,125,128,78,[],0
339705,310,324,57,[],0
339708,310,324,39,[],0
339896,10,10,2115,[],0
339900,23,19,702,[],0
340068,50,46,269,[],0
340073,50,46,61,[],0
340099,40,31,323,[],0
340126,295,269,13,[],0
340143,240,236,88,[],0
340253,40,40,335,[],0
340268,720,656,11,[],0
340334,2490,1818,0,[],0
340335,225,182,0,[],0
340345,80,73,0,[],0
340480,65,60,0,[],0
340481,65,60,0,[],0
340482,120,110,0,[],0
340483,120,110,0,[],0
340534,149,109,89,[],0
340585,240,219,0,[],0
340592,349,318,80,[],0
340613,10,10,500,[],0
340616,53,52,174,[],0
340748,110,104,193,[],0
340749,75,66,279,[],0
340750,62,77,186,[],0
340752,280,260,123,[],0
340753,55,51,268,[],0
340754,34,33,80,[],0
340758,46,42,308,[],0
340759,33,31,130,[],0
340760,66,70,112,[],0
340825,60,52,0,[],0
340834,50,46,52,[],0
340846,60,55,0,[],0
340854,200,182,15,[],0
340878,50,46,1153,[],0
341087,297,256,145,[],0
341095,99,91,46,[],0
341173,30,35,572,[],0
341174,60,59,0,[],0
341184,150,147,0,[],0
341186,60,59,853,[],0
341200,30,30,15,[],0
341201,30,30,141,[],0
341205,25,25,0,[],0
341206,10,10,0,[],0
341233,30,28,1284,[],0
341281,50,48,0,[],0
341381,30,30,428,[],0
341423,1800,1548,0,[],0
341424,180,155,21,[],0
341425,100,98,141,[],0
341481,90,82,102,[],0
341487,799,688,30,[],0
341506,320,292,0,[],0
341540,48,33,0,[],0
341546,94,63,0,[],0
341755,220,201,30,[],0
341931,145,132,90,[],0
342039,208,179,0,[],0
342095,200,172,0,[],0
342098,255,220,0,[],0
342100,255,220,101,[],0
342101,255,233,0,[],0
342104,255,220,72,[],0
342105,200,172,0,[],0
342109,255,220,126,[],0
342205,260,224,0,[],0
342221,185,176,0,[],0
342226,330,301,16,[],0
342227,78,71,93,[],0
342249,99,91,0,[],0
342258,245,233,111,[],0
342261,149,136,0,[],0
342391,1500,1215,239,[],0
342403,1651,1338,94,[],0
342440,115,81,70,[],0
342445,175,151,108,[],0
342638,250,228,167,[],0
342641,235,214,129,[],0
342652,170,155,51,[],0
342654,130,119,0,[],0
342659,50,43,262,[],0
342663,40,37,0,[],0
342666,600,546,0,[],0
342670,40,37,0,[],0
342673,40,46,0,[],0
342677,95,82,62,[],0
342684,180,164,0,[],0
342698,252,231,717,[],0
342753,37,37,39,[],0
342754,37,37,21,[],0
342755,80,89,49,[],0
342830,175,151,0,[],0
342831,175,151,0,[],0
342857,18,18,0,[],0
342899,290,296,20,[],0
342900,395,387,16,[],0
342912,30,28,0,[],0
343164,715,728,0,[],0
343177,210,201,86,[],0
343195,99,91,9,[],0
343422,110,110,189,[],0
343423,150,137,183,[],0
343476,149,136,0,[],0
343530,450,410,0,[],0
343531,450,410,36,[],0
343532,450,410,38,[],0
343556,135,123,42,[],0
343598,150,137,0,[],0
343613,120,110,193,[],0
343614,120,110,0,[],0
343623,20,20,328,[],0
343625,20,20,6,[],0
343628,20,20,857,[],0
343645,85,78,0,[],0
343649,75,69,0,[],0
343652,140,128,0,[],0
343820,1199,1092,0,[],0
343929,248,226,0,[],0
343957,90,86,33,[],0
343964,55,53,73,[],0
343971,55,53,18,[],0
344011,30,29,0,[],0
344099,54,52,46,[],0
344106,30,29,43,[],0
344463,105,103,0,[],0
344479,3000,2730,22,[],0
344486,35,34,0,[],0
344487,35,34,0,[],0
344490,99,95,0,[],0
344511,120,110,64,[],0
344512,125,114,74,[],0
344513,99,91,115,[],0
344515,60,55,0,[],0
344518,315,271,0,[],0
344519,395,340,62,[],0
344520,465,424,11,[],0
344521,485,418,15,[],0
344532,22,22,326,[],0
