id,original_price,sell_price,variations_types,in_stoke
338100,310,310,[],0
338401,90,88,[],1
338853,80,76,[],1
338863,75,66,[],1
338952,470,446,[],1
339019,275,270,[],1
339036,275,268,[],1
339078,21,21,[],1
339079,21,21,[],1
339124,135,135,[],0
339143,120,117,[],1
339195,310,267,[],1
339196,529,520,[],1
339197,849,834,[],1
339207,65,64,[],1
339536,50,49,[],1
339539,50,48,[],1
339542,50,48,[],1
339896,10,10,[],1
339900,26,21,[],1
340068,50,49,[],1
340073,50,49,[],1
340143,240,236,[],1
340268,720,708,[],1
340345,80,80,[],0
340834,50,48,[],1
340846,50,48,[],1
340854,175,170,[],1
340878,50,49,[],1
341095,99,96,[],1
341173,35,35,[],1
341174,60,60,[],1
341184,150,146,[],1
341186,60,60,[],1
341200,30,30,[],1
341201,30,30,[],1
341205,25,25,[],0
341206,10,10,[],1
341233,25,25,[],1
341281,50,49,[],1
341506,320,315,[],1
341755,200,194,[],1
342221,185,185,[],0
342249,99,98,[],1
342261,149,145,[],1
342440,115,108,[],1
342673,40,39,[],1
342912,30,30,[],0
343556,135,128,[],1
343598,150,145,[],1
343613,120,115,[],1
343614,120,117,[],1
343645,85,83,[],1
343649,75,73,[],1
343652,140,140,[],0
343929,248,240,[],1
344011,30,30,[],0
344486,35,35,[],0
344487,35,35,[],0
344490,99,98,[],0
344663,60,59,[],1
344757,50,49,[],1
345116,40,39,[],1
345283,240,228,[],1
345285,240,228,[],1
345330,130,126,[],1
345332,130,126,[],1
345602,169,164,[],1
346306,25,24,[],1
346380,50,49,[],1
346408,297,288,[],1
346409,247,239,[],1
346410,272,263,[],1
346411,169,161,[],1
346412,135,135,[],0
346413,45,45,[],0
346415,95,92,[],1
346563,85,83,[],1
346566,145,142,[],1
347696,50,49,[],1
347737,100,97,[],1
347742,60,56,[],1
347919,100,95,[],1
350015,275,266,[],1
350698,90,88,[],1
350699,90,88,[],1
350701,50,49,[],1
351055,120,116,[],1
351065,120,116,[],1
351072,60,59,[],1
351072CB,120,84,[],0
351076,10,10,[],1
351747,130,124,[],1
351784,60,59,[],1
351793,50,48,[],1
351835,45,44,[],1
351836,45,44,[],1
351842,75,73,[],1
351846,50,49,[],1
351847,50,49,[],1
351854,50,49,[],1
351858,50,49,[],1
351863,50,49,[],1
351865,70,68,[],1
351874,75,73,[],1
351878,50,49,[],1
351881,70,68,[],1
351884,50,49,[],1
351885,50,49,[],1
351889,70,68,[],1
351890,50,49,[],1
351894,50,49,[],1
351895,50,49,[],1
352195,70,68,[],1
352216,70,68,[],1
352219,70,68,[],1
352226,70,68,[],1
352836,130,127,[],1
352934,240,226,[],1
352936,50,49,[],1
352937,115,111,[],1
352962,230,230,[],0
353090,120,95,[],1
353091,170,129,[],1
353092,85,77,[],1
353093,95,86,[],1
353099,45,41,[],1
353101,28,23,[],1
353126,10,10,[],1
353127,120,116,[],1
353479,720,717,[],0
353540,170,153,[],1
353545,170,153,[],1
353546,170,153,[],1
353869,60,59,[],1
353885,60,60,[],1
353917,55,54,[],1
353923,65,61,[],1
353928,65,61,[],1
353931,55,54,[],1
353933,55,54,[],1
353936,55,54,[],1
353937,55,54,[],1
353994,360,342,[],1
354120,150,145,[],1
354121,150,145,[],1
354204,65,64,[],1
354205,65,64,[],1
354264,65,65,[],0
354279,265,242,[],1
354686,50,41,[],1
354687,50,41,[],1
354688,50,41,[],1
355157,200,196,[],1
355158,200,196,[],1
355240,229,219,[],0
355448,60,59,[],1
355451,60,59,[],1
355453,55,54,[],1
355740,30,30,[],1
356099,65,64,[],1
356518,230,221,[],1
356647,100,97,[],1
356648,160,155,[],1
356649,100,97,[],1
356688,200,196,[],1
356718,200,196,[],1
356721,50,50,[],0
356965,145,134,[],1
356978,198,194,[],0
356979,30,29,[],1
357016,85,85,[],0
357054,85,79,[],1
357055,199,183,[],1
357354,100,98,[],1
357398,70,65,[],1
357452,254,241,[],1
357456,554,543,[],0
357539,40,39,[],1
357620,240,234,[],0
357724,15,15,[],1
357748,10,10,[],0
357752,40,40,[],0
357753,40,40,[],0
357754,30,30,[],0
357788,65,64,[],1
357798,79,77,[],1
357827,91,89,[],1
357839,80,78,[],1
358267,284,274,[],1
358268,284,274,[],1
358376,79,77,[],1
358377,79,77,[],1
358381,39,39,[],1
358429,70,68,[],1
358435,30,30,[],1
358436,70,68,[],1
358437,30,30,[],1
358503,109,105,[],1
358507,89,86,[],1
358508,89,86,[],1
358710,41,40,[],1
358713,55,54,[],1
358853,18,18,[],0
358854,275,264,[],1
358855,299,287,[],1
358858,180,176,[],1
358908,20,20,[],1
358979,30,30,[],1
359436,41,41,[],1
359447,20,20,[],1
359448,120,115,[],1
359451,185,181,[],0
359459,150,146,[],1
359465,30,30,[],1
360063,225,183,[],1
360064,225,183,[],1
360158,150,146,[],1
360172,70,69,[],1
360185,60,59,[],1
360473,25,25,[],1
360474,35,35,[],1
360476,25,24,[],1
360777,82,76,[],1
360846,50,47,[],1
360988,28,28,[],1
360990,28,28,[],1
361153,65,65,[],0
361173,415,394,[],1
361242,190,160,[],1
361343,60,59,[],0
361353,125,120,[],1
361354,135,128,[],1
361356,230,221,[],1
361357,230,221,[],1
361435,130,126,[],1
361964,100,100,[],0
362022,60,59,[],1
362023,60,59,[],1
362024,60,59,[],1
362059,100,95,[],1
362060,100,95,[],1
362527,120,117,[],1
362528,120,117,[],1
362659,550,540,[],1
362940,50,49,[],1
362951,40,39,[],1
362953,50,49,[],1
362987,720,709,[],0
362998,60,58,[],1
363002,60,58,[],1
363004,60,58,[],1
363006,60,58,[],1
363065,120,115,[],1
363546,20,20,[],1
363671,250,238,[],1
363681,20,20,[],1
363684,45,44,[],1
363730,150,145,[],1
363731,280,270,[],1
363732,280,270,[],1
364135,110,110,[],1
364383,30,30,[],1
364390,120,115,[],1
364671,60,59,[],1
364675,60,59,[],1
364925,140,136,[],1
364926,117,114,[],1
364928,82,80,[],1
364963,80,69,[],1
364965,80,69,[],1
364971,70,65,[],1
364972,70,65,[],1
364973,70,65,[],1
364974,60,57,[],1
364975,70,65,[],1
365075,120,118,[],1
365076,120,117,[],1
365110,25,25,[],1
365111,25,25,[],1
365563,100,95,[],1
365573,40,39,[],1
365574,40,39,[],1
365575,40,39,[],1
365758,72,71,[],1
365763,120,117,[],1
365784,185,181,[],1
365820,10,10,[],1
365822,38,38,[],1
365823,100,98,[],1
365969,190,185,[],1
365973,160,156,[],1
366019,60,59,[],1
366020,60,59,[],1
366022,60,59,[],1
366023,60,59,[],1
366024,60,59,[],1
366025,60,59,[],1
366106,90,90,[],0
366533,33,33,[],1
367482,80,76,[],1
367536,120,117,[],1
367537,20,20,[],1
367539,45,44,[],1
367624,150,150,[],0
367670,120,115,[],1
367670CB,240,205,[],0
367702,130,124,[],1
367703,110,107,[],1
367777,150,145,[],1
368138,100,95,[],1
368139,45,43,[],1
368140,100,95,[],1
368142,100,95,[],1
368697,265,265,[],0
368703,108,104,[],1
368704,90,88,[],1
368720,50,49,[],1
368743,200,195,[],1
368748,50,49,[],1
368892,125,119,[],1
368932,120,115,[],1
368933,120,115,[],1
368934,120,115,[],1
368936,30,30,[],1
368950,60,50,[],1
369090,59,58,[],1
369091,130,127,[],1
369092,90,90,[],1
369093,60,60,[],1
369241,116,113,[],1
369504,195,189,[],1
370113,82,79,[],1
370188,30,30,[],1
370455,10,10,[],1
371056,150,145,[],1
371060,45,33,[],1
371110,180,171,[],1
371111,120,117,[],1
371112,65,64,[],1
371252,350,341,[],0
371581,92,90,[],1
371583,70,68,[],1
371585,80,76,[],1
371586,50,49,[],0
371588,40,39,[],1
371589,800,780,[],0
371640,300,284,[],1
371642,300,284,[],1
372010,310,292,[],1
372011,275,264,[],1
372573,15,15,[],1
372575,15,15,[],1
372579,15,15,[],1
372581,15,15,[],1
372582,15,15,[],1
372583,65,64,[],1
372585,65,64,[],1
372587,65,64,[],1
372588,60,59,[],1
372589,60,59,[],1
372679,30,30,[],1
372680,30,30,[],1
372886,140,136,[],1
373118,35,34,[],1
373401,40,39,[],1
373405,70,67,[],1
373564,75,75,[],0
373567,70,69,[],0
373568,45,45,[],0
373917,50,50,[],0
373918,45,44,[],1
373924,70,68,[],1
373925,60,59,[],1
373926,100,97,[],1
373927,100,97,[],1
374065,112,108,[],1
374066,90,89,[],0
374067,75,73,[],1
374069,60,58,[],1
374070,60,58,[],1
374223,70,69,[],1
374684,30,30,[],1
374867,20,20,[],1
375161,40,40,[],1
375329,125,123,[],1
375331,115,113,[],1
376047,1920,1920,[],0
376267,30,30,[],1
376290,50,49,[],1
376293,40,39,[],1
376294,50,49,[],1
376295,30,30,[],1
376517,960,911,[],1
376577,50,49,[],0
376765,70,68,[],1
376766,30,30,[],1
376769,30,30,[],1
376990,160,160,[],0
377040,150,150,[],0
377220,98,92,[],1
377222,92,86,[],1
377223,92,86,[],1
377224,75,72,[],1
377226,75,72,[],1
377227,75,72,[],1
377228,75,72,[],1
377289,240,228,[],1
377413,25,25,[],1
377414,55,54,[],1
377427,25,25,[],1
377428,25,25,[],1
377447,25,25,[],1
377586,200,192,[],1
377606,200,192,[],1
377630,50,50,[],1
377632,50,49,[],1
377991,45,43,[],1
377998,250,241,[],1
377999,250,241,[],1
378000,60,59,[],1
378345,240,221,[],1
378595,65,65,[],0
378656,116,112,[],1
378943,70,65,[],1
378944,70,65,[],1
378954,60,59,[],1
378956,70,65,[],1
379038,135,132,[],1
379039,160,156,[],1
379215,300,292,[],1
379216,15,15,[],1
379219,325,270,[],1
379222,325,302,[],1
379223,75,66,[],1
379224,64,63,[],1
379225,70,65,[],1
379226,60,59,[],1
379306,55,54,[],1
379313,180,174,[],1
379314,55,54,[],1
379317,20,20,[],1
379329,40,39,[],1
379577,150,127,[],1
379578,300,189,[],1
379684,15,15,[],0
379727,30,30,[],1
379728,30,30,[],1
379729,30,30,[],1
379739,20,20,[],1
379917,285,252,[],1
379918,160,160,[],0
379919,150,138,[],1
379964,35,35,[],1
379965,35,35,[],0
380189,50,49,[],1
380191,50,49,[],1
380233,65,64,[],1
380426,105,103,[],1
380427,240,213,[],1
380464,80,78,[],1
380466,80,80,[],0
380467,80,78,[],1
380471,120,117,[],1
380475,80,80,[],0
380476,80,78,[],1
380507,120,117,[],1
380509,50,50,[],0
380511,40,39,[],1
380515,80,78,[],1
380516,95,92,[],1
380517,95,94,[],0
380656,89,87,[],1
380757,180,174,[],1
380785,50,49,[],1
380807,125,123,[],1
380980,50,49,[],1
381107,99,97,[],1
381208,150,146,[],1
381209,150,146,[],1
381211,250,243,[],1
381213,200,194,[],1
381214,200,194,[],1
381215,200,194,[],1
381216,200,194,[],1
381217,200,194,[],1
381218,200,194,[],1
381219,200,194,[],1
381220,200,194,[],1
381221,250,243,[],1
381222,200,194,[],1
381223,250,243,[],1
381224,200,194,[],1
381225,200,194,[],1
381269,200,194,[],1
381270,250,243,[],1
381846,250,243,[],1
382004,20,20,[],1
382005,60,58,[],1
382006,20,20,[],1
382007,60,58,[],1
382023,60,58,[],1
382024,20,20,[],1
382028,260,214,[],0
382123,99,96,[],1
382124,139,134,[],1
382127,139,134,[],1
382498,30,30,[],1
382504,44,43,[],1
382505,120,116,[],1
382507,30,30,[],1
382614,75,73,[],1
382615,75,75,[],0
382616,40,39,[],1
382618,330,322,[],1
382701,160,152,[],1
382704,160,152,[],1
382706,160,152,[],1
382736,600,598,[],0
382738,120,115,[],1
382739,120,115,[],1
383075,55,54,[],1
383173,120,116,[],1
383192,99,94,[],1
383193,99,94,[],1
383194,99,94,[],1
383196,99,94,[],1
383197,99,94,[],1
383199,99,94,[],1
383200,99,94,[],1
383201,99,94,[],1
383202,99,94,[],1
383203,99,94,[],1
383207,120,120,[],0
383211,110,110,[],0
383216,80,74,[],1
383253,175,171,[],1
383254,20,20,[],0
383263,135,130,[],1
383273,60,58,[],1
383409,80,76,[],1
383440,80,76,[],1
383450,500,488,[],0
383452,420,414,[],0
383763,55,55,[],1
383764,55,55,[],1
383765,60,60,[],1
383766,55,55,[],1
383767,55,55,[],1
383914,20,20,[],1
383920,20,20,[],1
383921,130,124,[],1
383933,30,30,[],0
384183,420,413,[],1
384313,200,176,[],1
384322,60,58,[],1
384324,40,39,[],1
384562,75,64,[],1
384563,75,64,[],1
384923,25,25,[],1
384937,40,40,[],0
385112,80,78,[],1
385216,20,20,[],1
385217,70,69,[],1
385288,58,58,[],1
385371,70,70,[],0
385392,55,54,[],1
385493,60,59,[],0
385829,65,63,[],1
385830,33,33,[],1
385831,33,33,[],1
386227,119,114,[],1
386228,79,75,[],1
386229,129,123,[],1
386230,119,114,[],1
386231,89,85,[],1
386232,85,82,[],1
386233,99,98,[],1
386234,75,72,[],1
386239,161,153,[],1
386240,129,123,[],1
386243,141,135,[],1
386244,149,145,[],0
386245,74,71,[],1
386246,141,135,[],1
386271,290,280,[],1
386272,325,308,[],1
386279,330,324,[],1
386287,210,203,[],1
386288,220,213,[],1
386289,199,193,[],1
386290,199,193,[],1
386291,299,289,[],1
386514,120,115,[],1
386845,75,74,[],1
386846,79,75,[],1
386854,68,65,[],1
386855,119,111,[],1
386942,120,118,[],0
386955,60,58,[],1
386975,120,115,[],1
387065,90,88,[],1
387070,69,67,[],1
387071,295,280,[],1
387072,295,280,[],1
387091,150,143,[],1
387097,125,119,[],1
387098,150,143,[],1
387100,150,143,[],1
387105,100,95,[],1
387106,100,95,[],1
387108,125,119,[],1
387160,160,160,[],0
387163,130,126,[],1
387194,120,117,[],1
387195,120,117,[],1
387198,300,292,[],1
387248,200,194,[],1
387376,250,202,[],1
387377,450,415,[],0
387612,769,739,[],1
388258,60,53,[],1
388264,60,53,[],1
388265,100,88,[],1
388266,60,53,[],1
388269,80,80,[],0
388271,88,86,[],1
388274,84,82,[],1
388275,107,105,[],1
388277,88,86,[],1
388278,84,82,[],1
389559,160,155,[],1
389560,160,155,[],1
389739,115,112,[],1
389740,99,96,[],1
389741,94,92,[],1
389747,92,90,[],1
389748,94,92,[],1
389749,92,90,[],1
389750,120,117,[],1
389766,94,92,[],1
389768,85,83,[],1
389769,94,92,[],1
389773,99,96,[],1
390019,70,67,[],1
390022,60,59,[],1
390024,20,20,[],1
390025,90,85,[],1
390282,320,315,[],1
390304,200,180,[],1
390305,200,176,[],1
390307,155,153,[],1
390317,55,50,[],1
390318,55,50,[],1
390320,55,50,[],1
390706,165,117,[],1
390749,160,152,[],1
390750,160,152,[],1
390869,190,180,[],1
390869CB,380,329,[],0
390870,195,184,[],1
390870CB,390,336,[],0
390871,195,184,[],1
390871CB,390,336,[],0
390874,195,184,[],1
390877,195,184,[],1
390877CB,390,336,[],0
391432,150,146,[],0
391449,120,117,[],1
391460,180,172,[],1
391461,90,87,[],1
391461CB,180,146,[],0
391481,35,35,[],1
391622,100,93,[],1
391763,70,69,[],1
391893,99,96,[],1
391894,99,96,[],1
391895,50,49,[],1
391898,60,59,[],1
391900,270,262,[],1
391901,70,70,[],0
391910,70,68,[],1
392150,330,324,[],1
392152,20,20,[],1
392166,430,423,[],1
392167,20,20,[],1
392185,99,97,[],1
392317,60,59,[],1
392411,60,59,[],0
392412,60,59,[],0
392418,120,117,[],1
392419,20,20,[],1
392420,20,20,[],1
392442,199,176,[],1
392449,119,113,[],1
392450,119,113,[],1
392451,119,113,[],1
392452,119,113,[],1
392457,60,59,[],1
392467,60,60,[],1
392532,119,113,[],1
392533,119,113,[],1
392567,119,113,[],1
392568,119,113,[],1
392603,149,132,[],1
392604,149,132,[],1
392726,109,109,[],0
392727,99,97,[],0
392730,105,102,[],1
392913,275,266,[],1
393065,275,266,[],1
393066,130,124,[],1
393170,15,15,[],1
393886,50,49,[],1
393887,50,49,[],1
393888,50,49,[],1
393889,50,49,[],1
393890,50,50,[],0
393891,50,50,[],0
393892,40,39,[],1
393893,40,39,[],1
393894,40,39,[],1
393895,40,39,[],1
393896,40,39,[],1
393898,50,49,[],1
393909,50,49,[],1
394623,110,107,[],1
394765,240,234,[],1
394839,15,15,[],1
394859,650,612,[],1
396064,40,37,[],1
396065,40,37,[],1
396066,40,37,[],1
396070,40,37,[],1
396071,40,37,[],1
396072,40,37,[],1
396814,80,80,[],0
396820,80,80,[],0
397539,45,43,[],1
397541,30,30,[],1
397733,99,96,[],1
398057,400,388,[],1
398258,25,24,[],1
398260,25,24,[],1
398262,25,24,[],1
398263,25,24,[],1
398285,15,15,[],1
398287,15,15,[],1
398288,20,20,[],1
398289,20,20,[],1
398292,20,20,[],1
398293,40,40,[],1
398577,25,25,[],1
398579,15,15,[],1
398580,30,30,[],1
398616,65,63,[],1
398664,60,60,[],0
398665,60,60,[],0
398666,60,60,[],0
398697,120,120,[],0
398759,15,15,[],1
398760,280,271,[],1
398874,30,30,[],1
399048,120,116,[],1
399049,105,102,[],1
399071,100,98,[],1
399243,125,118,[],1
399368,60,59,[],1
399624,120,117,[],1
399798,30,30,[],1
400251,120,117,[],1
400251CB,240,209,[],0
400252,180,171,[],1
400400,30,30,[],1
400593,499,486,[],1
400594,449,438,[],1
400794,25,24,[],1
400887,35,34,[],1
400921,120,117,[],1
400922,120,117,[],1
400925,35,34,[],1
400926,35,34,[],1
401409,50,48,[],1
401410,50,48,[],1
401614,100,95,[],1
401615,100,95,[],1
401616,100,95,[],1
401617,120,115,[],1
401618,120,120,[],0
401690,270,263,[],1
401714,80,75,[],1
401715,50,47,[],1
401716,100,93,[],1
401726,100,98,[],1
401727,100,98,[],1
401728,25,25,[],1
401729,100,98,[],1
401854,150,144,[],1
402065,20,20,[],1
402084,20,20,[],1
402135,10,10,[],1
402173,35,35,[],1
402185,60,59,[],1
402189,99,96,[],1
402191,250,240,[],1
402426,70,59,[],1
402427,70,59,[],1
402431,120,94,[],1
402432,120,94,[],1
402433,70,61,[],1
402436,70,70,[],0
402853,160,152,[],1
402854,175,167,[],1
402861,39,39,[],1
403030,150,150,[],0
403031,150,143,[],1
403032,150,143,[],1
403074,20,20,[],1
403165,120,118,[],0
403166,30,30,[],0
403282,20,20,[],1
403283,20,20,[],1
403284,30,30,[],1
403626,150,123,[],1
403750,200,194,[],1
403874,24,24,[],1
403960,205,199,[],1
403976,10,10,[],1
404322,149,145,[],1
404323,100,95,[],1
404741,300,290,[],1
404743,125,119,[],1
404753,275,270,[],1
404759,300,290,[],1
404769,10,10,[],1
404935,40,39,[],1
404936,40,39,[],1
404937,40,39,[],1
404938,40,39,[],1
404939,40,39,[],1
404987,30,30,[],1
405022,60,59,[],1
405243,720,695,[],1
405260,600,600,[],0
405261,100,98,[],1
405268,50,49,[],1
405272,165,162,[],1
405276,120,112,[],1
405277,220,202,[],1
405399,25,25,[],1
405402,100,98,[],1
405426,20,20,[],1
405433,70,69,[],1
405505,25,24,[],1
405554,70,69,[],1
405555,70,69,[],1
405571,25,25,[],1
405670,55,55,[],1
405671,55,55,[],1
405772,100,97,[],1
405793CB,650,524,[],0
405794,40,39,[],1
405795CB,650,524,[],0
405800,125,121,[],1
405888,180,176,[],0
405889,100,98,[],1
406011,549,549,[],0
406050,200,194,[],1
406075,480,459,[],1
406254,272,263,[],1
406690,195,189,[],1
406709,100,98,[],1
406710,100,98,[],1
406711,100,98,[],1
406778,35,34,[],1
406781,85,83,[],1
406782,35,34,[],1
406783,85,83,[],1
406886,60,60,[],0
406887,60,59,[],1
407115,25,25,[],0
407120,20,20,[],0
407136,20,20,[],0
407144,10,10,[],0
407148,25,25,[],0
407150,15,15,[],1
407163,15,15,[],1
407176,25,24,[],1
407177,15,15,[],0
407180,10,10,[],1
407182,10,10,[],1
407222,25,24,[],1
407232,99,98,[],1
408513,30,30,[],1
408732,230,214,[],1
408816,150,143,[],1
408817,150,143,[],1
409088,450,448,[],0
409092,325,325,[],0
409097,395,382,[],1
409149,270,256,[],1
409150,199,192,[],1
409177,10,10,[],1
409180,125,121,[],1
409183,120,117,[],1
409184,60,58,[],1
409185,60,58,[],1
409705,40,39,[],1
409706,40,39,[],1
409707,30,30,[],0
409708,30,30,[],0
409709,30,30,[],0
409721,240,231,[],1
409727,140,134,[],1
409775,99,98,[],1
409776,99,98,[],1
409824,200,195,[],1
409825,120,118,[],1
409826,75,74,[],1
409827,60,60,[],0
409828,20,20,[],1
409831,35,35,[],1
409832,120,118,[],1
409890,99,98,[],1
409904,70,69,[],0
409905,110,110,[],0
409924CB,998,911,[],0
410057,30,30,[],1
410059,60,59,[],1
410384,40,39,[],1
410617,70,69,[],0
410621,90,88,[],1
410646,120,118,[],1
410658,720,708,[],1
410659,840,826,[],1
410660,800,780,[],0
410670,1000,947,[],1
410719,40,39,[],1
410769,800,758,[],1
410777,720,708,[],1
410811,60,59,[],1
410833,50,48,[],1
410840,50,48,[],1
410842,30,30,[],0
410843,60,58,[],1
410846,50,48,[],1
410858,60,58,[],1
410861,60,58,[],1
410865,60,60,[],0
410876,100,95,[],1
410883,60,58,[],1
411247,200,200,[],0
411416,120,120,[],0
411553,120,117,[],1
411554,130,127,[],1
411555,200,195,[],1
412192,150,144,[],1
412193,60,58,[],1
412194,70,67,[],1
412195,50,49,[],1
412196,150,144,[],1
412197,50,49,[],1
412337,110,108,[],1
412426,40,37,[],1
412430,95,95,[],0
412432,20,19,[],1
412434,20,19,[],1
412572,40,40,[],1
412575,40,39,[],1
412576,40,39,[],1
412589,100,95,[],1
412592,100,95,[],1
412593,100,100,[],0
412768,116,112,[],1
412892,40,39,[],1
412966,100,95,[],1
413349,75,72,[],1
413354,75,72,[],1
413359,75,72,[],1
413697,60,60,[],0
413698,50,50,[],0
413699,60,60,[],0
413700,80,80,[],0
413701,110,110,[],0
413702,140,139,[],0
413744,120,116,[],1
413842,22,22,[],1
413887,120,117,[],1
413891,40,39,[],1
413897,100,95,[],1
413919,160,157,[],0
413920,160,157,[],0
413921,160,157,[],0
413922,30,30,[],1
413923,30,30,[],1
413924,30,30,[],0
413928,90,88,[],1
413937,90,88,[],0
413988,50,49,[],0
414005,120,120,[],0
414006,120,117,[],1
414007,120,117,[],1
414008,120,117,[],1
414009,320,309,[],1
414017,25,25,[],0
414020,90,90,[],0
414028,25,25,[],0
414029,10,10,[],1
414097,30,30,[],1
414230,120,115,[],1
414231,25,25,[],1
414232,120,115,[],1
414233,25,25,[],1
414347,60,58,[],1
414349,10,10,[],1
414352,10,10,[],1
414354,10,10,[],1
414357,10,10,[],1
414359,10,10,[],1
414360,10,10,[],1
414425,50,50,[],0
414426,175,170,[],1
414428,80,76,[],1
414429,175,167,[],1
414432,80,76,[],1
414433,175,167,[],1
414434,80,76,[],1
415037,60,58,[],1
415104,30,30,[],1
415108,50,50,[],0
415251,140,129,[],1
415252,50,47,[],1
415291,50,49,[],1
415292,50,49,[],1
415293,50,49,[],1
415294,50,49,[],1
415295,50,49,[],1
416162,80,76,[],1
416238,160,157,[],1
416278,75,74,[],1
416521,275,268,[],1
416523,50,49,[],1
416523CB,100,70,[],0
416725,35,34,[],1
417469,60,56,[],1
417470,55,51,[],1
417471,140,129,[],1
417478,150,139,[],1
417479,150,139,[],1
417480,150,139,[],1
417481,55,51,[],1
417482,55,51,[],1
417543,30,30,[],1
417740,300,260,[],1
417941,400,376,[],1
418018,310,302,[],1
418019,130,127,[],1
418020,230,224,[],1
419979,10,10,[],1
420886CB,400,312,[],0
420978,100,70,[],0
421057CB,650,524,[],0
421398,75,74,[],0
421399,99,99,[],0
421400,85,84,[],1
421412,300,284,[],1
421644,50,49,[],1
421645,245,241,[],1
422608,180,170,[],1
423837,120,120,[],0
423838,120,118,[],0
409715,165,160,[],1
100968,232,228,[],1
101360,480,442,[],1
101823,280,222,[],1
102932,199,185,[],1
102997,120,115,[],1
106103,120,115,[],1
113710,149,144,[],1
113712,149,148,[],0
118412,349,332,[],1
118417,160,154,[],1
118419,160,154,[],1
118443,270,259,[],1
118967,252,233,[],1
119665,216,205,[],1
142156,258,249,[],1
144395,240,228,[],1
147283,64,58,[],1
150476,100,94,[],1
167781,205,197,[],1
167782,205,197,[],1
179650,355,334,[],1
179651,355,334,[],1
180537,120,117,[],1
182214,250,234,[],1
189099,180,171,[],1
189100,180,171,[],1
189101,180,171,[],1
189103,180,174,[],1
189204,499,486,[],1
189296,199,196,[],1
189311,285,275,[],1
189323,215,208,[],1
189326,215,208,[],1
189785,240,232,[],1
196984,119,116,[],1
202239,600,579,[],1
202242,660,638,[],1
202243,550,532,[],1
202248,550,532,[],1
205184,5184,5091,[],1
205660,249,241,[],1
207986,299,280,[],1
208578,80,76,[],1
210060,399,383,[],1
212701,285,275,[],1
215130,600,579,[],1
215578,199,193,[],1
216747,285,275,[],1
216809,280,271,[],1
218856,64,59,[],1
222783,149,143,[],1
229140,280,271,[],1
229144,310,305,[],1
229148,330,324,[],1
235214,610,594,[],1
236283,225,218,[],1
236284,225,218,[],1
237445,90,87,[],1
237461,140,134,[],1
237467,125,117,[],1
239335,470,425,[],1
241132,72,69,[],1
243080,199,175,[],1
246700,199,195,[],1
247115,279,270,[],1
248215,415,404,[],1
250520,200,188,[],1
250771,176,170,[],1
251218,550,532,[],1
251220,550,532,[],1
251224,550,532,[],1
251235,550,532,[],1
251249,620,599,[],1
251251,620,599,[],1
251259,620,599,[],1
252847,240,205,[],1
252868,180,155,[],1
252874,180,155,[],1
252876,190,183,[],1
253535,31,30,[],1
254688,245,229,[],1
254690,325,304,[],1
255207,310,297,[],1
255208,310,297,[],1
255215,42,41,[],1
255243,270,260,[],1
255611,190,184,[],1
255874,75,73,[],1
256002,960,876,[],1
256165,64,59,[],1
258133,192,186,[],1
258357,133,129,[],1
258358,69,67,[],1
258359,37,37,[],1
258583,185,181,[],1
258584,175,171,[],1
258879,250,242,[],1
259244,750,706,[],1
259705,110,107,[],1
259706,175,169,[],1
260405,82,79,[],1
260634,135,128,[],1
260637,199,196,[],1
260641,199,196,[],1
260642,150,143,[],1
260650,20,20,[],1
260653,20,20,[],1
260654,45,43,[],1
260873,130,126,[],1
260874,130,126,[],1
261502,120,107,[],1
262814,177,173,[],1
262815,335,327,[],1
262971,190,184,[],1
262978,128,115,[],1
263108,99,98,[],1
263109,99,98,[],1
263112,249,243,[],1
263113,249,243,[],1
263114,90,86,[],1
263492,88,85,[],1
263493,298,283,[],1
263494,1250,1218,[],1
263663,143,138,[],1
263675,128,124,[],1
263687,40,39,[],1
263696,85,79,[],1
263698,199,193,[],1
263699,90,88,[],1
263708,40,39,[],1
263710,100,97,[],1
263719,140,132,[],1
263724,45,44,[],1
263732,199,199,[],0
263745,199,196,[],1
263758,190,180,[],1
263764,190,180,[],1
263772,160,154,[],1
263775,45,43,[],1
263777,140,132,[],1
263779,140,132,[],1
263781,140,132,[],1
263789,210,210,[],0
263799,225,214,[],1
263841,75,73,[],1
263850,145,134,[],1
263852,65,61,[],1
263856,116,115,[],1
263859,85,85,[],0
263862,100,95,[],1
263869,55,54,[],1
263870,95,92,[],1
263871,88,86,[],1
263872,50,48,[],1
263875,99,98,[],1
263878,40,39,[],1
263880,135,130,[],1
263884,85,83,[],1
263896,45,43,[],1
263910,138,134,[],1
263919,102,99,[],1
263920,104,101,[],1
263921,99,96,[],1
263923,140,136,[],1
263924,80,78,[],1
263925,153,148,[],1
263926,175,159,[],1
263930,49,49,[],0
263931,119,118,[],1
263935,40,39,[],1
263936,99,96,[],1
263954,59,58,[],1
263957,120,115,[],1
263967,40,39,[],1
263970,45,43,[],1
263980,128,124,[],1
263986,106,104,[],1
263993,120,117,[],1
263999,85,83,[],1
264001,170,163,[],1
264024,80,78,[],1
264105,30,30,[],1
264111,65,60,[],1
264661,85,82,[],1
264747,75,73,[],1
264764,128,124,[],1
264996,180,174,[],1
265114,99,97,[],1
265238,63,61,[],1
265242,93,90,[],1
265243,85,83,[],1
265244,85,83,[],1
265246,91,88,[],1
265247,220,220,[],0
265273,95,92,[],1
