id,name,status,sub_cate_id
14695,dhara refined sunflower oil 1ltr,1,140
14696,fortune refined sunflower oil,1,140
14697,fortune refined sunflower oil 5ltr can,1,140
14698,freedom refined sunflower oil 1ltr,1,140
14699,freedom refined sunflower oil 5ltr,1,140
14700,glod winner sunflower oil,1,140
14701,glod winner sunflower oil 1ltr,1,140
14702,glod winner sunflower oil 500ml,1,140
14703,glod winner sunflower oil 5ltr,1,140
14704,pro nature organic sunflower oil 1ltr,1,140
14705,organic sunflower oil,1,140
14706,safal refined sunflower oil,1,140
14707,safal refined sunflower oil 1ltr,1,140
14708,safal refined sunflower oil 1ltr pack of 10,1,140
14709,sun premium refined sunflower oil,1,140
14710,sun premium refined sunflower oil 1ltr ,1,140
14711,sun premium refined sunflower oil 1ltr pack of 10,1,140
14712,sundrop sunflower oil,1,140
14713,sundrop refined sunflower oil 5ltr,1,140
14714,sundrop refined sunflower oil 15ltr,1,140
14715,sundrop superlite,1,140
14716,sundrop gold lite corn oil,1,140
14717,sunpure refined sunflower oil,1,140
14718,sunpure refined sunflower oil 500ml,1,140
14719,sunpure refined sunflower oil 1ltr,1,140
14720,sunpure refined sunflower oil 1ltr pack of 10,1,140
14721,sunpure refined sunflower oil 500ml pack of 20,1,140
14722,sunpure refined sunflower oil 5ltr,1,140
14723,sunrich sunflower oil,1,140
14724,sunrich sunflower oil 1ltr,1,140
14725,sunpure refined sunflower oil 1ltr pouch,1,140
14726,sunpure refined sunflower oil 5ltr can,1,140
14727,saffola active pro weight watchers,1,140
14728,saffola active pro,1,140
14729,saffola active oil 5ltr,1,140
14730,saffola active pro weight,1,140
14731,saffola active pro weight watchers edible oil,1,140
14732,saffola active pro weight watchers edible oil 1ltr,1,140
14733,saffola gold edible oil ,1,140
14734,saffola gold oil edible oil 1ltr,1,140
14735,saffola gold oil edible oil 2ltr,1,140
14736,saffola gold oil edible oil 5ltr,1,140
14737,saffola tasty pro,1,140
14738,saffola tasty pro edible refined oil,1,140
14739,saffola tasty pro edible refined oil 1ltr,1,140
14740,saffola tasty pro edible refined oil 5ltr,1,140
14741,saffola tasty refined cooking oil,1,140
14742,saffola refined cooking oil,1,140
14743,sundrop refined cooking oil,1,140
14744,sundrop gold lite oil,1,140
14745,sundrop gold lite oil 1ltr,1,140
14746,sundrop gold lite oil 1ltr pouch,1,140
14747,sundrop gold lite oil 5ltr,1,140
14748,sundrop gold lite oil 3ltr,1,140
14749,sundrop heart oil 1ltr,1,140
14750,sundrop heart oil 5ltr,1,140
14751,sundrop heart blended oil 5ltr,1,140
14752,sundrop heart oil 1ltr pouch,1,140
14753,sundrop heart oil 3ltr,1,140
14339,dals,1,24
14340,pulses,1,24
14341,grocery dals pulses,1,24
14342,split moong dal,1,24
14343,kadle bele,1,24
14344,moong yellow,1,24
14345,aro moong dal 1 kg,1,24
14346,grocery moong dal 1kg,1,24
14347,grocery moong dal 500g,1,24
14348,grocery moong dal 5kg ,1,24
14349,uddina bele,1,24
14350,vigna mungo,1,24
14351,pro nature organic masoor dal split 500g,1,24
14352,tata sampan kali masoor dal 1kg,1,24
14353,tata sampanna toor dal,1,24
14354,tata sampanna multidal,1,24
14355,grocery rajma kashmiri 1kg,1,24
14356,grocery rajma red reg 5kg,1,24
14357,kidney beans,1,24
14358,rajma white,1,24
14359,rajma red,1,24
14360,urad black split,1,24
14361,urad black,1,24
14362,urad dal in tata samapann,1,24
14363,urad dal in organic tattva,1,24
14364,urad dal in 24 mantra,1,24
14365,urad dal in pronature,1,24
14366,urad in dals & pulses,1,24
14367,toor dal in 24 mantra ,1,24
14368,toor dal in tata sampann,1,24
14369,toor dal in pro nature,1,24
14370,organic toor dal,1,24
14371,arhar dal,1,24
14372,togari bele,1,24
14373,toor dal in dals & pulses,1,24
14374,moong dal in dals & pulses,1,24
14375,moong dal in 24 mantra,1,24
14376,moong dal in tata samapann,1,24
14377,moong dal in organic tattva,1,24
14378,moong dal in pronature,1,24
14379,moong dal in snacks,1,24
14380,moong dal in haldirams snacks,1,24
14381,moong dal in bikano snacks,1,24
14382,hesaru bele in dals & pulses,1,24
14383,moong dal in 1kg,1,24
14384,moong dal in 500g,1,24
14385,channa dal in dals & pulses,1,25
14386,channa dal in 24 mantra ,1,25
14387,channa dal in organic tattva,1,25
14388,channa dal in tata sampann,1,25
14389,channa dal in pro nature,1,25
14390,organic channa dal,1,25
14391,channa dal in 500g,1,25
14392,channa dal in 1kg,1,25
14393,brown channa,1,25
14394,kabuli channa ,1,25
14395,white channa,1,25
14396,kadale bele in dals & pulses,1,25
14397,kala channa,1,25
14398,brown channa in 24 mantra ,1,25
14399,rajma in white,1,25
14400,rajma in red,1,25
14401,rajma chitra,1,25
14402,rajma masala in masala & spices,1,25
14403,rajma in tata sampann,1,25
14404,rajma in 24 mantra ,1,25
14405,rajma in 500g,1,25
14406,rajma in 1kg,1,25
14407,rajma in dals & pulses,1,25
14408,masoor dal in pulses,1,25
14409,masoor dal whole,1,25
14410,masoor dal in 24 mantra,1,25
14411,masoor dal in tata sampann,1,25
14412,masoor dal in organic tattva,1,25
14413,masoor dal in pronature,1,25
14414,kempu bele,1,25
14415,dal tadak,1,25
14416,green peas in dals & pulses,1,25
14417,green peas in 500g,1,25
14418,green peas in 1kg,1,25
14419,green peas in safal brands,1,25
14420,green peas in frozen vegitables,1,25
14421,bataani,1,25
14422,white peas in dals & pulses,1,25
14423,white peas in 500g,1,25
14424,white peas in 1kg,1,25
14425,bili bataani in dals & pulses,1,25
14426,veggie chunks,1,25
14427,soya ,1,25
14428,soya 1kg,1,25
14429,soya 200g,1,25
14430,soya 500g,1,25
14431,soya beans loose,1,25
14432,soya chunks in loose,1,25
14433,lobia white ,1,25
14434,lobia red,1,25
14435,lobia in dals & pulses,1,25
14436,alasande kaalu in dals & pulses,1,25
14437,lobia in 500g,1,25
14438,lobia in 1kg,1,25
14439,fried gram in dals & pulses,1,25
14440,huri kadale,1,25
14441,bengal garam,1,25
14442,whole fried gram,1,25
14443,fried gram in 500g,1,25
14444,horse gram in dals & pulses,1,25
14445,horse gram in 500g,1,25
14446,horse gram in 1kg,1,25
14447,hurali kaalu in dals & pulses,1,25
14448,avarekalu,1,25
14449,tata sampan kabuli chana,1,25
14450,organic wheat daliya,1,25
14451,panchratna dal,1,25
14452,moth sabut,1,25
14453,cowpea white,1,25
14454,red poha,1,25
14455,matar hara,1,25
14456,kobari,1,25
14457,dry coconut,1,25
14458,jola,1,25
14459,sona masoori raw rice in 25kg,1,75
14460,sona masoori raw rice in vijayanagar,1,75
14461,sona masoori raw rice in mk royal,1,75
14462,sona masoori raw rice in vijayan gold,1,75
14463,sona masoori raw rice in kiran gold ,1,75
14464,sona masoori raw rice in 10kg,1,75
14465,sona masoori raw rice in nri gold,1,75
14466,sona masoori raw rice in bittu royal,1,75
14467,sona masoori raw rice in 24 mantra brand,1,75
14468,steam rice in 25kg,1,75
14469,steam rice in jasmine,1,75
14470,steam rice in meera brand,1,75
14471,steam rice in kaveri brand,1,75
14472,steam rice in best village brand,1,75
14473,25kg rice in sona masoori raw rice,1,75
14474,25kg rice in kollam raw rice,1,75
14475,25kg rice in steam rice,1,75
14476,25kg rice in basmati rice,1,75
14477,25kg rice in offers,1,75
14478,10kg rice in sona masoori rice,1,75
14479,10kg rice in kollam rice,1,75
14480,10kg rice in basmati rice,1,75
14481,10kg rice in offers,1,75
14482,rice in rice products,1,75
14483,sona masoori rice,1,75
14484,dosa rice,1,75
14485,rice in rice flakes,1,75
14486,kolam rice 25kg bag,1,75
14487,premium sorted rice 25kg,1,75
14488,biryani rice 25kg,1,75
14489,jeera rice 25kg,1,75
14490,10kg raw  rice,1,75
14491,10kg steam rice,1,75
14492,basmati rice 1kg,1,75
14493,basmati rice 500g,1,75
14494,basmati rice 5kg,1,75
14495,organic rice,1,75
14496,saaboodaana,1,75
14497,saguvani,1,75
14498,phool makhana,1,75
14499,boiled rice,1,75
14500,white boliled rice,1,75
14501,red boiled rice,1,75
14502,idly rice,1,75
14503,idly,1,75
14504,unity basmati biriyani rice 5 kg,1,75
14505,dosa,1,75
14506,spices in loose,1,75
14507,masalas in loose,1,75
14508,dry fruits in loose,1,75
14509,dal & pulses in loose,1,75
14510,rava in loose,1,75
14511,zeeba basmati rice 500g,1,75
14512,zeeba classic basmati rice 1kg,1,75
14513,zeeba classic basmati rice 500g,1,75
14514,zeeba every day super basmati rice 1kg,1,75
14515,zeeba super basmati rice 1kg,1,75
14516,daawat basmati rice container free,1,75
14517,daawat rozana basmati rice 1kg,1,75
14518,kollam raw rice in gts,1,75
14519,kollam raw rice in kaveri bullet,1,75
14520,kollam raw rice in mother's choice,1,75
14521,kollam raw rice in kesar gold,1,75
14522,kollam raw rice in 25kg,1,75
14523,kollam raw rice in 10kg,1,75
14524,basmati rice in 10kg,1,75
14525,basmati rice in 25kg,1,75
14526,basmati rice in zeeba brands,1,75
14527,basmati rice in daawat brands,1,75
14528,basmati rice in fortune brands,1,75
14529,basmati rice in kohinoor brands,1,75
14530,basmati rice in dubar basmati,1,75
14531,basmati rice in rozana basmati,1,75
14532,sugar 500g,1,28
14533,grocery sugar 5kg pack,1,28
14534,organic tattwa sugar 500g,1,28
14535,parry white label sugar 1kg pouch,1,28
14536,sugar free natura gold sachet 0.75g,1,28
14537,sugar free natura powder 100g,1,28
14538,"tata nx zero sugar jar, 120 g",1,28
14539,sakare,1,28
14540,cheenee,1,28
14541,sugar pellets,1,28
14542,sugar pellets 100,1,28
14543,sugar pellets 200,1,28
14544,sugar pellets 500,1,28
14545,sugar pellets 300,1,28
14546,sugarfree low calorie sweetner ,1,28
14547,refined fine sugar,1,28
14548,parry's sweet low gi sugar 500g,1,28
14549,namak,1,28
14550,uppu,1,28
14551,sprinklers iodized black salt,1,28
14552,sprinklers iodized table salt,1,28
14553,table salt,1,28
14554,salt grinder,1,28
14555,crystal salt,1,28
14556,akar salt,1,28
14557,organic salt,1,28
14558,salt powder,1,28
14559,tata salt lite,1,28
14560,tata super light salt,1,28
14561,gud,1,28
14562,bella,1,28
14563,organic jaggery,1,28
14564,jaggery round,1,28
14565,gud hai jaggery round 950 g,1,28
14566,jaggery 500g,1,28
14567,jaggery 400g,1,28
