id,rating,total_rating
357748,1,1
357752,1,1
357753,1,1
357754,1,1
357755,1,1
357788,1,1
357798,1,1
357800,1,1
357802,1,1
357810,1,1
357814,1,1
357827,1,1
357839,1,1
357840,1,1
357847,1,1
357849,1,1
357850,1,1
358249,1,1
358250,1,1
358251,1,1
358267,1,1
358268,1,1
358375,1,1
358376,1,1
358377,1,1
358381,1,1
358429,1,1
358435,1,1
358436,1,1
358437,1,1
358441,1,1
358503,1,1
358507,1,1
358508,1,1
358518,1,1
358551,1,1
358555,1,1
358557,1,1
358607,1,1
358659,1,1
358664,1,1
358693,1,1
358710,1,1
358713,1,1
358760,1,1
358772,1,1
358773,1,1
358788,1,1
358789,1,1
358796,1,1
358849,1,1
358853,1,1
358854,1,1
358855,1,1
358858,1,1
358864,1,1
358908,1,1
358979,1,1
359000,1,1
359360,1,1
359405,1,1
359410,1,1
359426,1,1
359436,1,1
359447,1,1
359448,1,1
359451,1,1
359459,1,1
359465,1,1
359478,1,1
359479,1,1
359481,1,1
359484,1,1
359612,1,1
359629,1,1
360024,1,1
360063,1,1
360064,1,1
360074,1,1
360076,1,1
360149,1,1
360158,1,1
360172,1,1
360176,1,1
360185,1,1
36022,1,1
36023,1,1
36024,1,1
360361,1,1
360460,1,1
360473,1,1
360474,1,1
360476,1,1
360764,1,1
360777,1,1
360843,1,1
360846,1,1
360985,1,1
360988,1,1
360989,1,1
360990,1,1
360992,1,1
360994,1,1
361042,1,1
361067,1,1
361068,1,1
361069,1,1
361070,1,1
361152,1,1
361153,1,1
361154,1,1
361173,1,1
361242,1,1
361258,1,1
361343,1,1
361344,1,1
361345,1,1
361353,1,1
361354,1,1
361356,1,1
361357,1,1
361435,1,1
361489,1,1
361964,1,1
362022,1,1
362023,1,1
362024,1,1
362059,1,1
362060,1,1
362370,1,1
362389,1,1
362527,1,1
362528,1,1
362643,1,1
362659,1,1
362842,1,1
362843,1,1
362845,1,1
362915,1,1
362916,1,1
362917,1,1
362918,1,1
362940,1,1
362951,1,1
362953,1,1
362987,1,1
362998,1,1
363002,1,1
363004,1,1
363006,1,1
36301,1,1
36302,1,1
36304,1,1
36305,1,1
363065,1,1
36307,1,1
36308,1,1
36310,1,1
36311,1,1
36314,1,1
36316,1,1
363168,1,1
36318,1,1
363305,1,1
36331,1,1
363347,1,1
363349,1,1
363367,1,1
363406,1,1
363407,1,1
363408,1,1
363546,1,1
363553,1,1
363671,1,1
363681,1,1
363684,1,1
363730,1,1
363731,1,1
363732,1,1
363852,1,1
363853,1,1
363878,1,1
363989,1,1
363991,1,1
364005,1,1
36406,1,1
36407,1,1
364098,1,1
364124,1,1
364126,1,1
364127,1,1
364135,1,1
364248,1,1
364361,1,1
364383,1,1
364385,1,1
364387,1,1
364389,1,1
364390,1,1
364559,1,1
364561,1,1
364562,1,1
364591,1,1
364592,1,1
364671,1,1
364675,1,1
364706,1,1
364714,1,1
364817,1,1
364838,1,1
364839,1,1
364842,1,1
364845,1,1
364847,1,1
364917,1,1
364920,1,1
364921,1,1
364922,1,1
364923,1,1
364925,1,1
364926,1,1
364927,1,1
364928,1,1
364929,1,1
364939,1,1
364941,1,1
364963,1,1
364965,1,1
364971,1,1
364972,1,1
364973,1,1
364974,1,1
364975,1,1
36501,1,1
36502,1,1
36503,1,1
365065,1,1
365067,1,1
365075,1,1
365076,1,1
365081,1,1
365110,1,1
365111,1,1
365122,1,1
365396,1,1
365401,1,1
365430,1,1
365445,1,1
365563,1,1
365570,1,1
365571,1,1
365573,1,1
365574,1,1
365575,1,1
365676,1,1
365676CB,1,1
365690,1,1
365691,1,1
365693,1,1
365727,1,1
365747,1,1
365747CB,1,1
365748,1,1
365758,1,1
365763,1,1
365784,1,1
365787,1,1
365813,1,1
365820,1,1
365822,1,1
365823,1,1
365858,1,1
365860,1,1
365941,1,1
365967,1,1
365969,1,1
365973,1,1
365991,1,1
366004,1,1
366019,1,1
366020,1,1
366022,1,1
366023,1,1
366024,1,1
366025,1,1
366106,1,1
366355,1,1
366484,1,1
366507,1,1
366533,1,1
366560,1,1
366604,1,1
366678,1,1
366840,1,1
366841,1,1
366842,1,1
366918,1,1
366926,1,1
366935,1,1
366942,1,1
366943,1,1
366944,1,1
366946,1,1
366947,1,1
367008,1,1
367009,1,1
367053,1,1
367055,1,1
36717,1,1
36718,1,1
36720,1,1
367208,1,1
367216,1,1
367217,1,1
36722,1,1
36725,1,1
36728,1,1
367280,1,1
367281,1,1
367423,1,1
367482,1,1
36753,1,1
367536,1,1
367537,1,1
367539,1,1
36758,1,1
367624,1,1
367670,1,1
367670CB,1,1
367702,1,1
367703,1,1
36775,1,1
36777,1,1
367777,1,1
36778,1,1
36779,1,1
367794,1,1
36788,1,1
36789,1,1
36800,1,1
36802,1,1
36804,1,1
36805,1,1
36806,1,1
36807,1,1
368136,1,1
368138,1,1
368139,1,1
368140,1,1
368142,1,1
36818,1,1
368181,1,1
36819,1,1
368197,1,1
36820,1,1
368200,1,1
368201,1,1
368202,1,1
368206,1,1
36821,1,1
368212,1,1
368213,1,1
368215,1,1
36822,1,1
36824,1,1
36825,1,1
36826,1,1
368273,1,1
368287,1,1
368382,1,1
368531,1,1
368532,1,1
368666,1,1
368697,1,1
368703,1,1
368704,1,1
368720,1,1
368742,1,1
368743,1,1
368748,1,1
368823,1,1
368892,1,1
368932,1,1
368933,1,1
368934,1,1
368936,1,1
368950,1,1
369090,1,1
369091,1,1
369092,1,1
369093,1,1
369167,1,1
369171,1,1
369178,1,1
369241,1,1
369504,1,1
369507,1,1
369606,1,1
369608,1,1
369615,1,1
369616,1,1
369617,1,1
369697,1,1
369928,1,1
370076,1,1
3701,1,1
370113,1,1
370188,1,1
3702,1,1
3703,1,1
370393,1,1
370394,1,1
370455,1,1
37067,1,1
37068,1,1
371031,1,1
371033,1,1
371046,1,1
371056,1,1
371060,1,1
371110,1,1
371111,1,1
371112,1,1
371113,1,1
371252,1,1
371323,1,1
371324,1,1
371325,1,1
371340,1,1
371365,1,1
371455,1,1
371456,1,1
371458,1,1
371459,1,1
371581,1,1
371583,1,1
371585,1,1
371586,1,1
371588,1,1
371589,1,1
371622,1,1
371640,1,1
371642,1,1
371694,1,1
371695,1,1
371697,1,1
371885,1,1
371890,1,1
371892,1,1
372010,1,1
372011,1,1
372012,1,1
372112,1,1
372116,1,1
372118,1,1
372120,1,1
372208,1,1
372396,1,1
372397,1,1
372398,1,1
372404,1,1
372405,1,1
372406,1,1
372545,1,1
372558,1,1
372572,1,1
372573,1,1
372575,1,1
372579,1,1
372581,1,1
372582,1,1
372583,1,1
372585,1,1
372587,1,1
372588,1,1
372589,1,1
372593,1,1
372614,1,1
372617,1,1
372618,1,1
372637,1,1
372638,1,1
372640,1,1
372641,1,1
372642,1,1
372644,1,1
372673,1,1
372679,1,1
372680,1,1
372817,1,1
372886,1,1
372908,1,1
373065,1,1
373072,1,1
373073,1,1
373093,1,1
373094,1,1
373099,1,1
373118,1,1
373375,1,1
373401,1,1
373405,1,1
373451,1,1
373471,1,1
373512,1,1
373513,1,1
373518,1,1
373520,1,1
373541,1,1
373542,1,1
373564,1,1
373567,1,1
373568,1,1
373588,1,1
373589,1,1
373590,1,1
373591,1,1
373804,1,1
373885,1,1
373917,1,1
373918,1,1
373924,1,1
373925,1,1
373926,1,1
373927,1,1
373975,1,1
373976,1,1
373977,1,1
374024,1,1
374065,1,1
374066,1,1
374067,1,1
374069,1,1
374070,1,1
374183,1,1
374185,1,1
374223,1,1
374247,1,1
374248,1,1
374307,1,1
374308,1,1
374314,1,1
374352,1,1
374362,1,1
374363,1,1
374364,1,1
374372,1,1
374374,1,1
374379,1,1
374670,1,1
374684,1,1
374731,1,1
374732,1,1
374765,1,1
374805,1,1
374820,1,1
374830,1,1
374867,1,1
374936,1,1
374937,1,1
374944,1,1
374957,1,1
374958,1,1
374959,1,1
375107,1,1
375109,1,1
375110,1,1
375113,1,1
375123,1,1
375124,1,1
375125,1,1
375126,1,1
375127,1,1
375161,1,1
375175,1,1
375176,1,1
375181,1,1
375201,1,1
375204,1,1
375260,1,1
375304,1,1
375307,1,1
375329,1,1
375331,1,1
375357,1,1
375421,1,1
375517,1,1
375518,1,1
375519,1,1
375520,1,1
375521,1,1
375585,1,1
375586,1,1
375612,1,1
375613,1,1
375686,1,1
375696,1,1
375715,1,1
375716,1,1
375972,1,1
376047,1,1
376154,1,1
376168,1,1
376223,1,1
376224,1,1
376225,1,1
376267,1,1
376290,1,1
376293,1,1
376294,1,1
376295,1,1
376356,1,1
376357,1,1
376358,1,1
376359,1,1
376384,1,1
376388,1,1
376391,1,1
376399,1,1
376400,1,1
376408,1,1
376411,1,1
376413,1,1
376414,1,1
376415,1,1
376416,1,1
376419,1,1
376420,1,1
376422,1,1
376423,1,1
376426,1,1
376427,1,1
376428,1,1
376430,1,1
376431,1,1
376432,1,1
376434,1,1
376436,1,1
376437,1,1
376440,1,1
376456,1,1
376457,1,1
376458,1,1
376461,1,1
376464,1,1
376466,1,1
376474,1,1
376475,1,1
376499,1,1
376501,1,1
376505,1,1
376506,1,1
376508,1,1
376509,1,1
376517,1,1
376538,1,1
376577,1,1
376584,1,1
376647,1,1
376648,1,1
376765,1,1
376766,1,1
376769,1,1
376779,1,1
376820,1,1
376821,1,1
376878,1,1
376901,1,1
376903,1,1
376904,1,1
376906,1,1
376908,1,1
376909,1,1
376910,1,1
376911,1,1
376946,1,1
376947,1,1
376990,1,1
377039,1,1
377040,1,1
377041,1,1
377042,1,1
377043,1,1
377044,1,1
377045,1,1
377184,1,1
377186,1,1
377215,1,1
377216,1,1
377220,1,1
377222,1,1
377223,1,1
377224,1,1
377226,1,1
377227,1,1
377228,1,1
377278,1,1
377279,1,1
377280,1,1
377289,1,1
377413,1,1
377414,1,1
377427,1,1
377428,1,1
377447,1,1
377478,1,1
377551,1,1
377586,1,1
377606,1,1
377630,1,1
377632,1,1
377735,1,1
377800,1,1
377802,1,1
377828,1,1
377829,1,1
377838,1,1
377839,1,1
377841,1,1
377844,1,1
377866,1,1
377874,1,1
377875,1,1
377941,1,1
377942,1,1
377943,1,1
377945,1,1
377948,1,1
377949,1,1
377958,1,1
377965,1,1
377974,1,1
377991,1,1
377998,1,1
377999,1,1
378000,1,1
378001,1,1
378037,1,1
378171,1,1
378177,1,1
378180,1,1
378243,1,1
378244,1,1
378333,1,1
378334,1,1
378338,1,1
378339,1,1
378342,1,1
378343,1,1
378344,1,1
378345,1,1
378347,1,1
378355,1,1
378357,1,1
378358,1,1
378360,1,1
378363,1,1
378366,1,1
378367,1,1
378369,1,1
378370,1,1
378371,1,1
378372,1,1
378373,1,1
378374,1,1
378375,1,1
378376,1,1
378378,1,1
378384,1,1
378386,1,1
378389,1,1
378391,1,1
378393,1,1
378407,1,1
378408,1,1
378447,1,1
378448,1,1
378595,1,1
378656,1,1
378768,1,1
378772,1,1
378781,1,1
378803,1,1
378804,1,1
378805,1,1
378806,1,1
378825,1,1
378826,1,1
378943,1,1
378944,1,1
378954,1,1
378955,1,1
378956,1,1
378960,1,1
379008,1,1
379009,1,1
379010,1,1
379011,1,1
379037,1,1
379038,1,1
379039,1,1
379057,1,1
379173,1,1
379174,1,1
379175,1,1
379176,1,1
379195,1,1
379196,1,1
379197,1,1
379198,1,1
379199,1,1
379215,1,1
379216,1,1
379218,1,1
379219,1,1
379222,1,1
379223,1,1
379224,1,1
379225,1,1
379226,1,1
379306,1,1
379313,1,1
379314,1,1
379317,1,1
379329,1,1
379530,1,1
379549,1,1
379550,1,1
379577,1,1
379578,1,1
379616,1,1
379675,1,1
379676,1,1
379684,1,1
379705,1,1
379709,1,1
379727,1,1
379728,1,1
379729,1,1
379739,1,1
379908,1,1
379909,1,1
379917,1,1
379918,1,1
379919,1,1
379941,1,1
379942,1,1
379946,1,1
379948,1,1
379949,1,1
379950,1,1
379953,1,1
379962,1,1
379964,1,1
379965,1,1
379983,1,1
379985,1,1
379987,1,1
380001,1,1
380020,1,1
380023,1,1
380024,1,1
380134,1,1
380135,1,1
380137,1,1
380138,1,1
380148,1,1
380150,1,1
380151,1,1
380152,1,1
380153,1,1
380160,1,1
380189,1,1
380191,1,1
380232,1,1
380233,1,1
380426,1,1
380427,1,1
380464,1,1
380466,1,1
380467,1,1
380471,1,1
380475,1,1
380476,1,1
380507,1,1
380509,1,1
380511,1,1
380515,1,1
380516,1,1
380517,1,1
380548,1,1
380566,1,1
380581,1,1
380583,1,1
380584,1,1
380656,1,1
380657,1,1
380658,1,1
380694,1,1
380708,1,1
380737,1,1
380757,1,1
380781,1,1
380785,1,1
380807,1,1
380957,1,1
380958,1,1
380976,1,1
380977,1,1
380978,1,1
380980,1,1
380981,1,1
381107,1,1
381121,1,1
381122,1,1
381164,1,1
381208,1,1
381209,1,1
381211,1,1
381213,1,1
381214,1,1
381215,1,1
381216,1,1
381217,1,1
381218,1,1
381219,1,1
381220,1,1
381221,1,1
381222,1,1
381223,1,1
381224,1,1
381225,1,1
381259,1,1
381269,1,1
381270,1,1
381332,1,1
381335,1,1
381420,1,1
381421,1,1
381422,1,1
381423,1,1
381433,1,1
381436,1,1
381565,1,1
381566,1,1
381567,1,1
381646,1,1
381739,1,1
381813,1,1
381815,1,1
381828,1,1
381846,1,1
381987,1,1
382004,1,1
382005,1,1
382006,1,1
382007,1,1
382019,1,1
382023,1,1
382024,1,1
382028,1,1
382031,1,1
382049,1,1
382050,1,1
382075,1,1
382078,1,1
382114,1,1
382123,1,1
382124,1,1
382127,1,1
382130,1,1
382131,1,1
382132,1,1
382143,1,1
382182,1,1
382183,1,1
382194,1,1
382242,1,1
382263,1,1
382265,1,1
382273,1,1
382274,1,1
382276,1,1
382406,1,1
382498,1,1
382504,1,1
382505,1,1
382507,1,1
382588,1,1
382614,1,1
382615,1,1
382616,1,1
382618,1,1
382650,1,1
382701,1,1
382704,1,1
382706,1,1
382736,1,1
382738,1,1
382739,1,1
382892,1,1
382893,1,1
382897,1,1
382898,1,1
382931,1,1
383012,1,1
383014,1,1
383074,1,1
383075,1,1
383076,1,1
383156,1,1
383173,1,1
383192,1,1
383193,1,1
383194,1,1
383196,1,1
383197,1,1
383199,1,1
383200,1,1
383201,1,1
383202,1,1
383203,1,1
383207,1,1
383211,1,1
383216,1,1
383246,1,1
383251,1,1
383253,1,1
383254,1,1
383257,1,1
383261,1,1
383263,1,1
383265,1,1
383273,1,1
383278,1,1
383311,1,1
383357,1,1
383409,1,1
383440,1,1
383450,1,1
383452,1,1
383458,1,1
383514,1,1
383515,1,1
383534,1,1
383568,1,1
383606,1,1
383630,1,1
383763,1,1
383764,1,1
383765,1,1
383766,1,1
383767,1,1
383868,1,1
383914,1,1
383920,1,1
383921,1,1
383933,1,1
383979,1,1
384037,1,1
384053,1,1
384055,1,1
384056,1,1
384068,1,1
384069,1,1
384070,1,1
384071,1,1
384183,1,1
384190,1,1
384205,1,1
384237,1,1
384238,1,1
384239,1,1
384240,1,1
384241,1,1
384242,1,1
384245,1,1
384246,1,1
384247,1,1
384274,1,1
384275,1,1
384276,1,1
384276CB,1,1
384277,1,1
384313,1,1
384322,1,1
384324,1,1
384335,1,1
384336,1,1
384338,1,1
384340,1,1
384341,1,1
384342,1,1
384351,1,1
384404,1,1
384417,1,1
384418,1,1
384419,1,1
384420,1,1
384429,1,1
384459,1,1
384463,1,1
384490,1,1
384508,1,1
384510,1,1
384512,1,1
384514,1,1
384516,1,1
384519,1,1
384521,1,1
384523,1,1
384549,1,1
384550,1,1
384551,1,1
384562,1,1
384563,1,1
384566,1,1
384626,1,1
384627,1,1
384628,1,1
384778,1,1
384890,1,1
384891,1,1
384897,1,1
384923,1,1
384937,1,1
384944,1,1
385033,1,1
385034,1,1
385035,1,1
385036,1,1
385037,1,1
385038,1,1
385040,1,1
385042,1,1
385044,1,1
385045,1,1
385048,1,1
385049,1,1
385050,1,1
385057,1,1
385059,1,1
385060,1,1
385061,1,1
385062,1,1
385063,1,1
385064,1,1
385074,1,1
385077,1,1
385078,1,1
385086,1,1
385087,1,1
385089,1,1
385090,1,1
385091,1,1
385092,1,1
385106,1,1
385107,1,1
385109,1,1
385111,1,1
385112,1,1
385117,1,1
385118,1,1
385121,1,1
385122,1,1
385131,1,1
385135,1,1
385137,1,1
385138,1,1
385139,1,1
385151,1,1
385155,1,1
385158,1,1
385159,1,1
385160,1,1
385161,1,1
385171,1,1
385175,1,1
385216,1,1
385217,1,1
385228,1,1
385287,1,1
385288,1,1
385295,1,1
385296,1,1
385297,1,1
385316,1,1
385319,1,1
385320,1,1
385321,1,1
385327,1,1
385330,1,1
385331,1,1
385371,1,1
385392,1,1
385471,1,1
385486,1,1
385488,1,1
385493,1,1
385497,1,1
385498,1,1
385575,1,1
385576,1,1
385577,1,1
385578,1,1
385628,1,1
385629,1,1
385691,1,1
385696,1,1
385701,1,1
385728,1,1
385740,1,1
385741,1,1
385742,1,1
385780,1,1
385781,1,1
385782,1,1
385787,1,1
385788,1,1
385829,1,1
385830,1,1
385831,1,1
385845,1,1
385972,1,1
385988,1,1
386003,1,1
386010,1,1
386050,1,1
386051,1,1
386052,1,1
386053,1,1
386060,1,1
386061,1,1
386064,1,1
386067,1,1
386070,1,1
386075,1,1
386116,1,1
386117,1,1
386221,1,1
386222,1,1
386223,1,1
386227,1,1
386228,1,1
386229,1,1
386230,1,1
386231,1,1
386232,1,1
386233,1,1
386234,1,1
386238,1,1
386239,1,1
386240,1,1
386243,1,1
386244,1,1
386245,1,1
386246,1,1
386271,1,1
386272,1,1
386273,1,1
386279,1,1
386287,1,1
386288,1,1
386289,1,1
386290,1,1
386291,1,1
386514,1,1
386714,1,1
386797,1,1
386811,1,1
386813,1,1
386814,1,1
386845,1,1
386846,1,1
386854,1,1
386855,1,1
386868,1,1
386869,1,1
386942,1,1
386955,1,1
386957,1,1
386975,1,1
387065,1,1
387070,1,1
387071,1,1
387072,1,1
387091,1,1
387092,1,1
387097,1,1
387098,1,1
387100,1,1
387102,1,1
387103,1,1
387105,1,1
387106,1,1
387108,1,1
387118,1,1
387133,1,1
387136,1,1
387137,1,1
387160,1,1
387163,1,1
387194,1,1
387195,1,1
387198,1,1
387225,1,1
387226,1,1
387227,1,1
387248,1,1
387315,1,1
387316,1,1
387317,1,1
387318,1,1
387347,1,1
387351,1,1
387361,1,1
387365,1,1
387366,1,1
387376,1,1
387377,1,1
387480,1,1
387495,1,1
387498,1,1
387612,1,1
387663,1,1
387664,1,1
387788,1,1
387790,1,1
387793,1,1
387794,1,1
387795,1,1
387796,1,1
387884,1,1
387888,1,1
387890,1,1
387892,1,1
387893,1,1
387894,1,1
387897,1,1
387919,1,1
387920,1,1
387924,1,1
387926,1,1
387928,1,1
387931,1,1
387933,1,1
387939,1,1
387940,1,1
387941,1,1
387947,1,1
387954,1,1
387993,1,1
388018,1,1
388020,1,1
388028,1,1
388034,1,1
388043,1,1
388084,1,1
388085,1,1
388088,1,1
388089,1,1
388090,1,1
388091,1,1
388092,1,1
388093,1,1
388100,1,1
388101,1,1
388102,1,1
388103,1,1
388104,1,1
388119,1,1
388120,1,1
388121,1,1
388122,1,1
388126,1,1
388131,1,1
388135,1,1
388136,1,1
388137,1,1
388138,1,1
388144,1,1
388154,1,1
388155,1,1
388157,1,1
388158,1,1
388204,1,1
388206,1,1
388208,1,1
388210,1,1
388258,1,1
388264,1,1
388265,1,1
388266,1,1
388269,1,1
388271,1,1
388274,1,1
388275,1,1
388277,1,1
388278,1,1
388287,1,1
388301,1,1
388302,1,1
388303,1,1
388326,1,1
388374,1,1
388375,1,1
388493,1,1
388496,1,1
388497,1,1
388505,1,1
388507,1,1
388509,1,1
388516,1,1
388517,1,1
388524,1,1
388530,1,1
388533,1,1
388542,1,1
388565,1,1
388667,1,1
388729,1,1
388735,1,1
388778,1,1
388779,1,1
388780,1,1
388781,1,1
388782,1,1
388783,1,1
388784,1,1
388785,1,1
388787,1,1
388788,1,1
388821,1,1
388839,1,1
388856,1,1
388857,1,1
388963,1,1
389392,1,1
389489,1,1
389559,1,1
389560,1,1
389739,1,1
389740,1,1
389741,1,1
389747,1,1
389748,1,1
389749,1,1
389750,1,1
389766,1,1
389768,1,1
389769,1,1
389773,1,1
389996,1,1
389997,1,1
390019,1,1
390022,1,1
390024,1,1
390025,1,1
390057,1,1
390058,1,1
390087,1,1
390088,1,1
390110,1,1
390131,1,1
390135,1,1
390198,1,1
390199,1,1
390236,1,1
390246,1,1
390282,1,1
390298,1,1
390299,1,1
390300,1,1
390302,1,1
390304,1,1
390305,1,1
390307,1,1
390317,1,1
390318,1,1
390320,1,1
390323,1,1
390350,1,1
390351,1,1
390352,1,1
390353,1,1
390678,1,1
390689,1,1
390706,1,1
390749,1,1
390750,1,1
390869,1,1
390869CB,1,1
390870,1,1
390870CB,1,1
390871,1,1
390871CB,1,1
390874,1,1
390877,1,1
390877CB,1,1
391031,1,1
391033,1,1
391362,1,1
391363,1,1
391366,1,1
391368,1,1
391391,1,1
391392,1,1
391422,1,1
391432,1,1
391442,1,1
391443,1,1
391445,1,1
391449,1,1
391460,1,1
391461,1,1
391461CB,1,1
391481,1,1
391622,1,1
391628,1,1
391629,1,1
391661,1,1
391667,1,1
391668,1,1
391756,1,1
391763,1,1
391781,1,1
391783,1,1
391784,1,1
391798,1,1
391893,1,1
391894,1,1
391895,1,1
391898,1,1
391900,1,1
391901,1,1
391910,1,1
391917,1,1
391918,1,1
391968,1,1
391969,1,1
391970,1,1
391998,1,1
392009,1,1
392150,1,1
392152,1,1
392166,1,1
392167,1,1
392185,1,1
392317,1,1
392389,1,1
392392,1,1
392411,1,1
392412,1,1
392418,1,1
392419,1,1
392420,1,1
392442,1,1
392444,1,1
392445,1,1
392446,1,1
392447,1,1
392448,1,1
392449,1,1
392450,1,1
392451,1,1
392452,1,1
392457,1,1
392467,1,1
392532,1,1
392533,1,1
392567,1,1
392568,1,1
392603,1,1
392604,1,1
392682,1,1
392686,1,1
392705,1,1
392706,1,1
392719,1,1
392726,1,1
392727,1,1
392730,1,1
392733,1,1
392739,1,1
392740,1,1
392744,1,1
392746,1,1
392747,1,1
392748,1,1
392749,1,1
392750,1,1
392751,1,1
392752,1,1
392754,1,1
392755,1,1
392756,1,1
392757,1,1
392758,1,1
392759,1,1
392760,1,1
392762,1,1
392763,1,1
392764,1,1
392765,1,1
392767,1,1
392768,1,1
392769,1,1
392771,1,1
392772,1,1
392773,1,1
392774,1,1
392776,1,1
392777,1,1
392778,1,1
392779,1,1
392780,1,1
392781,1,1
392782,1,1
392784,1,1
392785,1,1
392804,1,1
392807,1,1
392808,1,1
392809,1,1
392810,1,1
392814,1,1
392821,1,1
392823,1,1
392826,1,1
392831,1,1
392833,1,1
392835,1,1
392836,1,1
392837,1,1
392842,1,1
392845,1,1
392846,1,1
392847,1,1
392848,1,1
392853,1,1
392854,1,1
392856,1,1
392863,1,1
392867,1,1
392911,1,1
392913,1,1
392957,1,1
392961,1,1
392965,1,1
392966,1,1
392991,1,1
393003,1,1
393007,1,1
393018,1,1
393019,1,1
393023,1,1
393037,1,1
393039,1,1
393045,1,1
393049,1,1
393051,1,1
393057,1,1
393059,1,1
393063,1,1
393064,1,1
393065,1,1
393066,1,1
393132,1,1
393133,1,1
393134,1,1
393135,1,1
393170,1,1
393172,1,1
393174,1,1
393185,1,1
393186,1,1
393187,1,1
393204,1,1
393276,1,1
393278,1,1
393282,1,1
393301,1,1
393302,1,1
393305,1,1
393327,1,1
393328,1,1
393329,1,1
393332,1,1
393336,1,1
393338,1,1
393342,1,1
393346,1,1
393350,1,1
393351,1,1
393377,1,1
393574,1,1
393575,1,1
393576,1,1
393583,1,1
393689,1,1
393714,1,1
393715,1,1
393716,1,1
393724,1,1
393726,1,1
393803,1,1
393886,1,1
393887,1,1
393888,1,1
393889,1,1
393890,1,1
393891,1,1
393892,1,1
393893,1,1
393894,1,1
393895,1,1
393896,1,1
393898,1,1
393909,1,1
393953,1,1
394056,1,1
394074,1,1
394080,1,1
394410,1,1
394623,1,1
394625,1,1
394765,1,1
394839,1,1
394842,1,1
394859,1,1
394905,1,1
394906,1,1
394959,1,1
395229,1,1
395300,1,1
395301,1,1
395308,1,1
395325,1,1
395338,1,1
395374,1,1
395375,1,1
395407,1,1
395408,1,1
395420,1,1
395422,1,1
395838,1,1
396064,1,1
396065,1,1
396066,1,1
396070,1,1
396071,1,1
396072,1,1
396258,1,1
396317,1,1
396318,1,1
396510,1,1
396743,1,1
396814,1,1
396820,1,1
396927,1,1
396929,1,1
396932,1,1
397008,1,1
397009,1,1
397073,1,1
397272,1,1
397379,1,1
397380,1,1
397382,1,1
397416,1,1
397418,1,1
397419,1,1
397421,1,1
397431,1,1
397434,1,1
397472,1,1
397473,1,1
397475,1,1
397476,1,1
397477,1,1
397495,1,1
397501,1,1
397506,1,1
397539,1,1
397541,1,1
397560,1,1
397630,1,1
397631,1,1
397632,1,1
397637,1,1
397640,1,1
397651,1,1
397653,1,1
397661,1,1
397662,1,1
397664,1,1
397702,1,1
397704,1,1
397733,1,1
397783,1,1
397877,1,1
397878,1,1
397986,1,1
398000,1,1
398014,1,1
398015,1,1
398057,1,1
398091,1,1
398188,1,1
398258,1,1
398260,1,1
398262,1,1
398263,1,1
398285,1,1
398287,1,1
398288,1,1
398289,1,1
398292,1,1
398293,1,1
398499,1,1
398514,1,1
398515,1,1
398516,1,1
398526,1,1
398566,1,1
398577,1,1
398579,1,1
398580,1,1
398616,1,1
398664,1,1
398665,1,1
398666,1,1
398697,1,1
398711,1,1
398712,1,1
398759,1,1
398760,1,1
398761,1,1
398812,1,1
398874,1,1
398909,1,1
398911,1,1
398916,1,1
398991,1,1
399018,1,1
399019,1,1
399020,1,1
399021,1,1
399022,1,1
399024,1,1
399027,1,1
399028,1,1
399048,1,1
399049,1,1
399059,1,1
399060,1,1
399061,1,1
399064,1,1
399071,1,1
399219,1,1
399220,1,1
399243,1,1
399357,1,1
399368,1,1
399375,1,1
399397,1,1
399402,1,1
399491,1,1
399492,1,1
399493,1,1
399496,1,1
399522,1,1
399533,1,1
399624,1,1
399709,1,1
399798,1,1
399820,1,1
39O (0) 80 002,1,1
39V (0) 09 004,1,1
39V (0) 09 008,1,1
39V (0) 09 010,1,1
40000,1,1
400006,1,1
400008,1,1
400020,1,1
400021,1,1
40003,1,1
400081,1,1
40011375338N,1,1
40011377126N,1,1
40011377332N,1,1
40011LX600N,1,1
40015374026N,1,1
40015377233N,1,1
400250,1,1
400251,1,1
400251CB,1,1
400252,1,1
400263,1,1
400282,1,1
400284,1,1
400285,1,1
400286,1,1
400382,1,1
400384,1,1
400385,1,1
400392,1,1
400400,1,1
400458,1,1
400461,1,1
40053,1,1
40054,1,1
400546,1,1
400593,1,1
400594,1,1
400645,1,1
40066,1,1
400673,1,1
400676,1,1
40068,1,1
400689,1,1
400690,1,1
400691,1,1
400692,1,1
400692CB,1,1
400697,1,1
400698,1,1
400707,1,1
40073,1,1
40077,1,1
40078,1,1
400794,1,1
400800,1,1
40081,1,1
400816,1,1
400818,1,1
40082,1,1
400822,1,1
400823,1,1
400824,1,1
400827,1,1
400829,1,1
400830,1,1
40088,1,1
400887,1,1
40089,1,1
40090,1,1
40091,1,1
400921,1,1
400922,1,1
400925,1,1
400926,1,1
400933,1,1
400934,1,1
400935,1,1
400936,1,1
401090,1,1
401245,1,1
401275,1,1
401276,1,1
401409,1,1
401410,1,1
401454,1,1
401455,1,1
401468,1,1
401476,1,1
401493,1,1
401495,1,1
401497,1,1
401498,1,1
40150,1,1
40158,1,1
401614,1,1
401615,1,1
401616,1,1
401617,1,1
401618,1,1
401654,1,1
401655,1,1
40166,1,1
401669,1,1
401672,1,1
401675,1,1
401677,1,1
401682,1,1
401683,1,1
401690,1,1
40170,1,1
