id,original_price,sell_price,variations_types,stocks
337622,75,73,[],211
338100,310,310,[],0
338401,90,88,[],360
338853,80,76,[],0
338863,75,66,[],0
338952,470,446,[],71
339019,275,270,[],53
339036,275,268,[],114
339078,21,21,[],0
339079,21,21,[],76
339124,135,135,[],0
339143,120,117,[],0
339195,310,267,[],0
339196,529,520,[],69
339197,849,834,[],404
339207,65,64,[],124
339536,50,49,[],994
339539,50,48,[],2515
339542,50,48,[],1093
339896,10,10,[],778
339900,26,21,[],62
340068,50,49,[],155
340073,50,49,[],193
340143,240,236,[],61
340268,720,708,[],460
340345,80,80,[],0
340834,50,48,[],141
340846,50,48,[],172
340854,175,170,[],42
340878,50,49,[],1151
341095,99,96,[],84
341173,35,35,[],6273
341174,60,60,[],48
341184,150,146,[],60
341186,60,60,[],6039
341200,30,30,[],151
341201,30,30,[],402
341205,25,25,[],0
341206,10,10,[],29
341233,25,25,[],273
341281,50,49,[],0
341506,320,315,[],0
341755,200,194,[],42
342221,185,185,[],0
342249,99,98,[],0
342261,149,145,[],0
342440,115,108,[],0
342673,40,39,[],238
342912,30,30,[],0
343556,135,128,[],0
343598,150,145,[],0
343613,120,115,[],320
343614,120,117,[],44
343645,85,83,[],0
343649,75,73,[],0
343652,140,140,[],0
343929,248,240,[],805
344011,30,30,[],0
344486,35,35,[],0
344487,35,35,[],0
344490,99,98,[],0
344663,60,59,[],130
344757,50,49,[],417
345116,40,39,[],332
345283,240,228,[],0
345285,240,228,[],0
345330,130,126,[],50
345332,130,126,[],64
345602,169,164,[],311
346306,25,24,[],0
346380,50,49,[],241
346408,297,288,[],294
346409,247,239,[],302
346410,272,263,[],315
346411,169,161,[],104
346412,135,135,[],0
346413,45,45,[],0
346415,95,92,[],0
346563,85,83,[],62
346566,145,142,[],0
347696,50,49,[],148
347737,100,97,[],190
347742,60,56,[],136
347919,100,95,[],80
350015,275,266,[],550
350698,90,88,[],527
350699,90,88,[],170
350701,50,49,[],516
351055,120,116,[],96
351065,120,116,[],0
351072,60,59,[],180
351072CB,120,84,[],0
351076,10,10,[],1669
351747,130,124,[],45
351784,60,59,[],101
351793,50,48,[],0
351835,45,44,[],695
351836,45,44,[],294
351842,75,73,[],0
351846,50,49,[],51
351847,50,49,[],95
351854,50,49,[],144
351858,50,49,[],94
351863,50,49,[],73
351865,70,68,[],56
351874,75,73,[],123
351878,50,49,[],98
351881,70,68,[],101
351884,50,49,[],325
351885,50,49,[],0
351889,70,68,[],151
351890,50,49,[],104
351894,50,49,[],76
351895,50,49,[],78
352195,70,68,[],231
352216,70,68,[],112
352219,70,68,[],221
352226,70,68,[],55
352836,130,127,[],53
352934,240,226,[],155
352936,50,49,[],411
352937,115,111,[],124
352962,230,230,[],0
353090,120,95,[],327
353091,170,129,[],148
353092,85,77,[],540
353093,95,86,[],406
353099,45,41,[],249
353101,28,23,[],48
353126,10,10,[],860
353127,120,116,[],82
353479,720,717,[],0
353540,170,153,[],0
353545,170,153,[],0
353546,170,153,[],118
353869,60,59,[],0
353885,60,60,[],68
353917,55,54,[],0
353923,65,61,[],0
353928,65,61,[],0
353931,55,54,[],0
353933,55,54,[],0
353936,55,54,[],0
353937,55,54,[],0
353994,360,342,[],0
354120,150,145,[],40
354121,150,145,[],87
354204,65,64,[],0
354205,65,64,[],589
354264,65,65,[],0
354279,265,242,[],36
354686,50,41,[],0
354687,50,41,[],0
354688,50,41,[],0
355157,200,196,[],129
355158,200,196,[],48
355240,229,219,[],0
355448,60,59,[],113
355451,60,59,[],337
355453,55,54,[],94
355740,30,30,[],17064
356099,65,64,[],349
356518,230,221,[],318
356647,100,97,[],155
356648,160,155,[],152
356649,100,97,[],303
356688,200,196,[],109
356718,200,196,[],46
356721,50,50,[],0
356965,145,134,[],43
356978,198,194,[],0
356979,30,29,[],353
357016,85,85,[],0
357054,85,79,[],172
357055,199,183,[],104
357354,100,98,[],0
357398,70,65,[],0
357452,254,241,[],0
357456,554,543,[],0
357539,40,39,[],668
357620,240,234,[],0
357724,15,15,[],0
357748,10,10,[],0
357752,40,40,[],0
357753,40,40,[],0
357754,30,30,[],0
357788,65,64,[],216
357798,79,77,[],236
357827,91,89,[],396
357839,80,78,[],31
358267,284,274,[],106
358268,284,274,[],192
358376,79,77,[],431
358377,79,77,[],147
358381,39,39,[],304
358429,70,68,[],252
358435,30,30,[],83
358436,70,68,[],78
358437,30,30,[],103
358503,109,105,[],52
358507,89,86,[],79
358508,89,86,[],0
358710,41,40,[],310
358713,55,54,[],427
358853,18,18,[],0
358854,275,264,[],68
358855,299,287,[],142
358858,180,176,[],60
358908,20,20,[],150
358979,30,30,[],29
359436,41,41,[],103
359447,20,20,[],1486
359448,120,115,[],230
359451,185,181,[],0
359459,150,146,[],63
359465,30,30,[],15609
360063,225,183,[],29
360064,225,183,[],37
360158,150,146,[],61
360172,70,69,[],167
360185,60,59,[],108
360473,25,25,[],0
360474,35,35,[],392
360476,25,24,[],326
360777,82,76,[],115
360846,50,47,[],252
360988,28,28,[],297
360990,28,28,[],320
361153,65,65,[],0
361173,415,394,[],48
361242,190,160,[],179
361343,60,59,[],0
361353,125,120,[],123
361354,135,128,[],112
361356,230,221,[],70
361357,230,221,[],45
361435,130,126,[],52
361964,100,100,[],0
362022,60,59,[],109
362023,60,59,[],111
362024,60,59,[],56
362059,100,95,[],161
362060,100,95,[],209
362527,120,117,[],167
362528,120,117,[],40
362659,550,540,[],63
362940,50,49,[],0
362951,40,39,[],0
362953,50,49,[],560
362987,720,709,[],0
362998,60,58,[],0
363002,60,58,[],129
363004,60,58,[],103
363006,60,58,[],60
363065,120,115,[],250
363546,20,20,[],1560
363671,250,238,[],0
363681,20,20,[],1303
363684,45,44,[],823
363730,150,145,[],77
363731,280,270,[],0
363732,280,270,[],136
364135,110,110,[],70
364383,30,30,[],0
364390,120,115,[],0
364671,60,59,[],0
364675,60,59,[],493
364925,140,136,[],182
364926,117,114,[],180
364928,82,80,[],239
364963,80,69,[],35
364965,80,69,[],0
364971,70,65,[],242
364972,70,65,[],212
364973,70,65,[],281
364974,60,57,[],0
364975,70,65,[],187
365075,120,118,[],0
365076,120,117,[],0
365110,25,25,[],67
365111,25,25,[],131
365563,100,95,[],429
365573,40,39,[],0
365574,40,39,[],97
365575,40,39,[],5474
365758,72,71,[],2734
365763,120,117,[],416
365784,185,181,[],26
365820,10,10,[],0
365822,38,38,[],127
365823,100,98,[],0
365969,190,185,[],151
365973,160,156,[],42
366019,60,59,[],0
366020,60,59,[],0
366022,60,59,[],0
366023,60,59,[],89
366024,60,59,[],0
366025,60,59,[],0
366106,90,90,[],0
366533,33,33,[],534
367482,80,76,[],1180
367536,120,117,[],0
367537,20,20,[],361
367539,45,44,[],154
367624,150,150,[],0
367670,120,115,[],677
367670CB,240,205,[],0
367702,130,124,[],482
367703,110,107,[],155
367777,150,145,[],36
368138,100,95,[],0
368139,45,43,[],0
368140,100,95,[],0
368142,100,95,[],0
368697,265,265,[],0
368703,108,104,[],29
368704,90,88,[],43
368720,50,49,[],175
368743,200,195,[],385
368748,50,49,[],138
368892,125,119,[],35
368932,120,115,[],127
368933,120,115,[],273
368934,120,115,[],0
368936,30,30,[],2656
368950,60,50,[],0
369090,59,58,[],0
369091,130,127,[],39
369092,90,90,[],106
369093,60,60,[],0
369241,116,113,[],0
369504,195,189,[],93
370113,82,79,[],59
370188,30,30,[],159
370455,10,10,[],152
371056,150,145,[],94
371060,45,33,[],256
371110,180,171,[],27
371111,120,117,[],126
371112,65,64,[],722
371252,350,341,[],0
371581,92,90,[],60
371583,70,68,[],73
371585,80,76,[],356
371586,50,49,[],0
371588,40,39,[],532
371589,800,780,[],0
371640,300,284,[],65
371642,300,284,[],64
372010,310,292,[],179
372011,275,264,[],52
372573,15,15,[],96
372575,15,15,[],0
372579,15,15,[],272
372581,15,15,[],217
372582,15,15,[],262
372583,65,64,[],42
372585,65,64,[],94
372587,65,64,[],43
372588,60,59,[],47
372589,60,59,[],0
372679,30,30,[],639
372680,30,30,[],444
372886,140,136,[],0
373118,35,34,[],126
373401,40,39,[],0
373405,70,67,[],0
373564,75,75,[],0
373567,70,69,[],0
373568,45,45,[],0
373917,50,50,[],0
373918,45,44,[],191
373924,70,68,[],144
373925,60,59,[],123
373926,100,97,[],131
373927,100,97,[],140
374065,112,108,[],79
374066,90,89,[],0
374067,75,73,[],0
374069,60,58,[],1053
374070,60,58,[],510
374223,70,69,[],101
374684,30,30,[],78
374867,20,20,[],0
375161,40,40,[],0
375329,125,123,[],180
375331,115,113,[],336
376047,1920,1920,[],0
376267,30,30,[],338
376290,50,49,[],659
376293,40,39,[],0
376294,50,49,[],0
376295,30,30,[],30
376517,960,911,[],104
376577,50,49,[],0
376765,70,68,[],40
376766,30,30,[],109
376769,30,30,[],62
376990,160,160,[],0
377040,150,150,[],0
377220,98,92,[],31
377222,92,86,[],28
377223,92,86,[],205
377224,75,72,[],539
377226,75,72,[],48
377227,75,72,[],287
377228,75,72,[],232
377289,240,228,[],108
377413,25,25,[],247
377414,55,54,[],0
377427,25,25,[],224
377428,25,25,[],302
377447,25,25,[],284
377586,200,192,[],45
377606,200,192,[],45
377630,50,50,[],106
377632,50,49,[],110
377991,45,43,[],0
377998,250,241,[],0
377999,250,241,[],81
378000,60,59,[],207
378345,240,221,[],584
378595,65,65,[],0
378656,116,112,[],0
378943,70,65,[],117
378944,70,65,[],101
378954,60,59,[],1473
378956,70,65,[],139
379038,135,132,[],70
379039,160,156,[],62
379215,300,292,[],50
379216,15,15,[],301
379219,325,270,[],76
379222,325,302,[],0
379223,75,66,[],269
379224,64,63,[],115
379225,70,65,[],0
379226,60,59,[],0
379306,55,54,[],278
379313,180,174,[],57
379314,55,54,[],223
379317,20,20,[],296
379329,40,39,[],1151
379577,150,127,[],247
379578,300,189,[],0
379684,15,15,[],0
379727,30,30,[],0
379728,30,30,[],6037
379729,30,30,[],3016
379739,20,20,[],0
379917,285,252,[],51
379918,160,160,[],0
379919,150,138,[],94
379964,35,35,[],0
379965,35,35,[],0
380189,50,49,[],73
380191,50,49,[],0
380233,65,64,[],335
380426,105,103,[],235
380427,240,213,[],166
380464,80,78,[],215
380466,80,80,[],0
380467,80,78,[],187
380471,120,117,[],303
380475,80,80,[],0
380476,80,78,[],198
380507,120,117,[],226
380509,50,50,[],0
380511,40,39,[],0
380515,80,78,[],188
380516,95,92,[],390
380517,95,94,[],0
380656,89,87,[],0
380757,180,174,[],899
380785,50,49,[],438
380807,125,123,[],765
380980,50,49,[],337
381107,99,97,[],0
381208,150,146,[],0
381209,150,146,[],0
381211,250,243,[],0
381213,200,194,[],0
381214,200,194,[],0
381215,200,194,[],0
381216,200,194,[],0
381217,200,194,[],0
381218,200,194,[],0
381219,200,194,[],0
381220,200,194,[],0
381221,250,243,[],0
381222,200,194,[],0
381223,250,243,[],27
381224,200,194,[],0
381225,200,194,[],0
381269,200,194,[],26
381270,250,243,[],0
381846,250,243,[],0
382004,20,20,[],139
382005,60,58,[],130
382006,20,20,[],0
382007,60,58,[],95
382023,60,58,[],76
382024,20,20,[],96
382028,260,214,[],0
382123,99,96,[],62
382124,139,134,[],0
382127,139,134,[],34
382498,30,30,[],0
382504,44,43,[],133
382505,120,116,[],0
382507,30,30,[],402
382614,75,73,[],0
382615,75,75,[],0
382616,40,39,[],569
382618,330,322,[],40
382701,160,152,[],48
382704,160,152,[],64
382706,160,152,[],57
382736,600,598,[],0
382738,120,115,[],0
382739,120,115,[],0
383075,55,54,[],188
383173,120,116,[],34
383192,99,94,[],154
383193,99,94,[],119
383194,99,94,[],151
383196,99,94,[],43
383197,99,94,[],122
383199,99,94,[],139
383200,99,94,[],116
383201,99,94,[],110
383202,99,94,[],90
383203,99,94,[],121
383207,120,120,[],0
383211,110,110,[],0
383216,80,74,[],108
383253,175,171,[],0
383254,20,20,[],0
383263,135,130,[],51
383273,60,58,[],71
383409,80,76,[],274
383440,80,76,[],65
383450,500,488,[],0
383452,420,414,[],0
383763,55,55,[],73
383764,55,55,[],126
383765,60,60,[],0
383766,55,55,[],87
383767,55,55,[],260
383914,20,20,[],0
383920,20,20,[],170
383921,130,124,[],154
383933,30,30,[],0
384183,420,413,[],0
384313,200,176,[],0
384322,60,58,[],891
384324,40,39,[],93
384562,75,64,[],0
384563,75,64,[],0
384923,25,25,[],85
384937,40,40,[],0
385112,80,78,[],266
385216,20,20,[],1700
385217,70,69,[],66
385288,58,58,[],5230
385371,70,70,[],0
385392,55,54,[],114
385493,60,59,[],0
385829,65,63,[],85
385830,33,33,[],402
385831,33,33,[],105
386227,119,114,[],86
386228,79,75,[],100
386229,129,123,[],62
386230,119,114,[],88
386231,89,85,[],111
386232,85,82,[],39
386233,99,98,[],41
386234,75,72,[],57
386239,161,153,[],66
386240,129,123,[],66
386243,141,135,[],61
386244,149,145,[],0
386245,74,71,[],60
386246,141,135,[],52
386271,290,280,[],43
386272,325,308,[],0
386279,330,324,[],26
386287,210,203,[],68
386288,220,213,[],0
386289,199,193,[],68
386290,199,193,[],37
386291,299,289,[],0
386514,120,115,[],102
386845,75,74,[],61
386846,79,75,[],133
386854,68,65,[],65
386855,119,111,[],79
386942,120,118,[],0
386955,60,58,[],63
386975,120,115,[],128
387065,90,88,[],0
387070,69,67,[],122
387071,295,280,[],126
387072,295,280,[],77
387091,150,143,[],62
387097,125,119,[],0
387098,150,143,[],0
387100,150,143,[],0
387105,100,95,[],223
387106,100,95,[],122
387108,125,119,[],439
387160,160,160,[],0
387163,130,126,[],0
387194,120,117,[],105
387195,120,117,[],114
387198,300,292,[],0
387248,200,194,[],1153
387376,250,202,[],36
387377,450,415,[],0
387612,769,739,[],51
388258,60,53,[],32
388264,60,53,[],37
388265,100,88,[],0
388266,60,53,[],0
388269,80,80,[],0
388271,88,86,[],115
388274,84,82,[],126
388275,107,105,[],0
388277,88,86,[],46
388278,84,82,[],56
389559,160,155,[],316
389560,160,155,[],357
389739,115,112,[],53
389740,99,96,[],0
389741,94,92,[],0
389747,92,90,[],148
389748,94,92,[],64
389749,92,90,[],45
389750,120,117,[],177
389766,94,92,[],36
389768,85,83,[],76
389769,94,92,[],67
389773,99,96,[],58
390019,70,67,[],0
390022,60,59,[],0
390024,20,20,[],82
390025,90,85,[],30
390282,320,315,[],109
390304,200,180,[],90
390305,200,176,[],65
390307,155,153,[],396
390317,55,50,[],30
390318,55,50,[],99
390320,55,50,[],90
390706,165,117,[],364
390749,160,152,[],52
390750,160,152,[],70
390869,190,180,[],201
390869CB,380,329,[],0
390870,195,184,[],165
390870CB,390,336,[],0
390871,195,184,[],129
390871CB,390,336,[],0
390874,195,184,[],88
390877,195,184,[],180
390877CB,390,336,[],0
391432,150,146,[],0
391449,120,117,[],109
391460,180,172,[],68
391461,90,87,[],795
391461CB,180,146,[],0
391481,35,35,[],232
391622,100,93,[],34
391763,70,69,[],2926
391893,99,96,[],216
391894,99,96,[],608
391895,50,49,[],228
391898,60,59,[],318
391900,270,262,[],171
391901,70,70,[],0
391910,70,68,[],93
392150,330,324,[],36
392152,20,20,[],427
392166,430,423,[],29
392167,20,20,[],361
392185,99,97,[],68
392317,60,59,[],223
392411,60,59,[],0
392412,60,59,[],0
392418,120,117,[],0
392419,20,20,[],65
392420,20,20,[],0
392442,199,176,[],124
392449,119,113,[],36
392450,119,113,[],133
392451,119,113,[],120
392452,119,113,[],111
392457,60,59,[],82
392467,60,60,[],183
392532,119,113,[],155
392533,119,113,[],80
392567,119,113,[],120
392568,119,113,[],115
392603,149,132,[],137
392604,149,132,[],0
392726,109,109,[],0
392727,99,97,[],0
392730,105,102,[],370
392913,275,266,[],51
393065,275,266,[],88
393066,130,124,[],1819
393170,15,15,[],159
393886,50,49,[],656
393887,50,49,[],499
393888,50,49,[],512
393889,50,49,[],576
393890,50,50,[],0
393891,50,50,[],0
393892,40,39,[],767
393893,40,39,[],757
393894,40,39,[],604
393895,40,39,[],723
393896,40,39,[],564
393898,50,49,[],592
393909,50,49,[],528
394623,110,107,[],275
394765,240,234,[],113
394839,15,15,[],0
394859,650,612,[],0
396064,40,37,[],226
396065,40,37,[],59
396066,40,37,[],0
396070,40,37,[],0
396071,40,37,[],83
396072,40,37,[],331
396814,80,80,[],0
396820,80,80,[],0
397539,45,43,[],65
397541,30,30,[],67
397733,99,96,[],471
398057,400,388,[],41
398258,25,24,[],1160
398260,25,24,[],373
398262,25,24,[],330
398263,25,24,[],569
398285,15,15,[],197
398287,15,15,[],154
398288,20,20,[],106
398289,20,20,[],402
398292,20,20,[],118
398293,40,40,[],115
398577,25,25,[],299
398579,15,15,[],0
398580,30,30,[],421
398616,65,63,[],0
398664,60,60,[],0
398665,60,60,[],0
398666,60,60,[],0
398697,120,120,[],0
398759,15,15,[],508
398760,280,271,[],526
398874,30,30,[],0
399048,120,116,[],357
399049,105,102,[],959
399071,100,98,[],296
399243,125,118,[],447
399368,60,59,[],0
399624,120,117,[],0
399798,30,30,[],110
400251,120,117,[],0
400251CB,240,209,[],0
400252,180,171,[],75
400400,30,30,[],141
400593,499,486,[],27
400594,449,438,[],30
400794,25,24,[],79
400887,35,34,[],0
400921,120,117,[],0
400922,120,117,[],0
400925,35,34,[],0
400926,35,34,[],0
401409,50,48,[],0
401410,50,48,[],271
401614,100,95,[],145
401615,100,95,[],176
401616,100,95,[],259
401617,120,115,[],394
401618,120,120,[],0
401690,270,263,[],129
401714,80,75,[],0
401715,50,47,[],135
401716,100,93,[],37
401726,100,98,[],34
401727,100,98,[],35
401728,25,25,[],0
401729,100,98,[],0
401854,150,144,[],49
402065,20,20,[],137
402084,20,20,[],153
402135,10,10,[],0
402173,35,35,[],232
402185,60,59,[],325
402189,99,96,[],244
402191,250,240,[],1033
402426,70,59,[],42
402427,70,59,[],158
402431,120,94,[],44
402432,120,94,[],0
402433,70,61,[],0
402436,70,70,[],0
402853,160,152,[],0
402854,175,167,[],184
402861,39,39,[],0
403030,150,150,[],0
403031,150,143,[],0
403032,150,143,[],0
403074,20,20,[],179
403165,120,118,[],0
403166,30,30,[],0
403282,20,20,[],205
403283,20,20,[],67
403284,30,30,[],150
403626,150,123,[],0
403750,200,194,[],2365
403874,24,24,[],18804
403960,205,199,[],45
403976,10,10,[],338
404322,149,145,[],0
404323,100,95,[],484
404741,300,290,[],0
404743,125,119,[],103
404753,275,270,[],70
404759,300,290,[],0
404769,10,10,[],0
404935,40,39,[],1014
404936,40,39,[],1500
404937,40,39,[],490
404938,40,39,[],639
404939,40,39,[],80
404987,30,30,[],0
405022,60,59,[],0
405243,720,695,[],0
405260,600,600,[],0
405261,100,98,[],0
405268,50,49,[],0
405272,165,162,[],642
405276,120,112,[],58
405277,220,202,[],0
405399,25,25,[],572
405402,100,98,[],0
405426,20,20,[],58
405433,70,69,[],171
405505,25,24,[],0
405554,70,69,[],75
405555,70,69,[],199
405571,25,25,[],623
405670,55,55,[],579
405671,55,55,[],619
405772,100,97,[],232
405793CB,650,524,[],0
405794,40,39,[],114
405795CB,650,524,[],0
405800,125,121,[],90
405888,180,176,[],0
405889,100,98,[],551
406011,549,549,[],0
406050,200,194,[],0
406075,480,459,[],50
406254,272,263,[],320
406690,195,189,[],71
406709,100,98,[],0
406710,100,98,[],111
406711,100,98,[],100
406778,35,34,[],202
406781,85,83,[],0
406782,35,34,[],163
406783,85,83,[],130
406886,60,60,[],0
406887,60,59,[],0
407115,25,25,[],0
407120,20,20,[],0
407136,20,20,[],0
407144,10,10,[],0
407148,25,25,[],0
407150,15,15,[],1077
407163,15,15,[],0
407176,25,24,[],599
407177,15,15,[],0
407180,10,10,[],0
407182,10,10,[],40
407222,25,24,[],468
407232,99,98,[],649
408513,30,30,[],581
408732,230,214,[],190
408816,150,143,[],338
408817,150,143,[],103
409088,450,448,[],0
409092,325,325,[],0
409097,395,382,[],0
409149,270,256,[],0
409150,199,192,[],103
409177,10,10,[],321
409180,125,121,[],250
409183,120,117,[],543
409184,60,58,[],707
409185,60,58,[],282
409705,40,39,[],0
409706,40,39,[],0
409707,30,30,[],0
409708,30,30,[],0
409709,30,30,[],0
409721,240,231,[],0
409727,140,134,[],0
409775,99,98,[],313
409776,99,98,[],362
409824,200,195,[],1035
409825,120,118,[],151
409826,75,74,[],0
409827,60,60,[],0
409828,20,20,[],269
409831,35,35,[],184
409832,120,118,[],90
409890,99,98,[],0
409904,70,69,[],0
409905,110,110,[],0
409924CB,998,911,[],0
410057,30,30,[],28
410059,60,59,[],249
410384,40,39,[],0
410617,70,69,[],0
410621,90,88,[],216
410646,120,118,[],28
410658,720,708,[],170
410659,840,826,[],280
410660,800,780,[],0
410670,1000,947,[],0
410719,40,39,[],58
410769,800,758,[],100
410777,720,708,[],0
410811,60,59,[],468
410833,50,48,[],0
410840,50,48,[],0
410842,30,30,[],0
410843,60,58,[],0
410846,50,48,[],0
410858,60,58,[],0
410861,60,58,[],93
410865,60,60,[],0
410876,100,95,[],724
410883,60,58,[],0
411247,200,200,[],0
411416,120,120,[],0
411553,120,117,[],421
411554,130,127,[],155
411555,200,195,[],169
412192,150,144,[],41
412193,60,58,[],148
412194,70,67,[],0
412195,50,49,[],513
412196,150,144,[],49
412197,50,49,[],38
412337,110,108,[],195
412426,40,37,[],0
412430,95,95,[],0
412432,20,19,[],0
412434,20,19,[],0
412572,40,40,[],81
412575,40,39,[],384
412576,40,39,[],0
412589,100,95,[],132
412592,100,95,[],101
412593,100,100,[],0
412768,116,112,[],0
412892,40,39,[],152
412966,100,95,[],0
413349,75,72,[],92
413354,75,72,[],426
413359,75,72,[],0
413697,60,60,[],0
413698,50,50,[],0
413699,60,60,[],0
413700,80,80,[],0
413701,110,110,[],0
413702,140,139,[],0
413744,120,116,[],0
413842,22,22,[],0
413887,120,117,[],112
413891,40,39,[],99
413897,100,95,[],120
413919,160,157,[],0
413920,160,157,[],0
413921,160,157,[],0
413922,30,30,[],51
413923,30,30,[],0
413924,30,30,[],0
413928,90,88,[],0
413937,90,88,[],0
413988,50,49,[],0
414005,120,120,[],0
414006,120,117,[],26
414007,120,117,[],0
414008,120,117,[],28
414009,320,309,[],0
414017,25,25,[],0
414020,90,90,[],0
414028,25,25,[],0
414029,10,10,[],0
414097,30,30,[],0
414230,120,115,[],31
414231,25,25,[],0
414232,120,115,[],57
414233,25,25,[],0
414347,60,58,[],96
414349,10,10,[],182
414352,10,10,[],979
414354,10,10,[],191
414357,10,10,[],41
414359,10,10,[],35
414360,10,10,[],0
414425,50,50,[],0
414426,175,170,[],0
414428,80,76,[],123
414429,175,167,[],0
414432,80,76,[],0
414433,175,167,[],0
414434,80,76,[],0
415037,60,58,[],0
415104,30,30,[],935
415108,50,50,[],0
415251,140,129,[],238
415252,50,47,[],0
415291,50,49,[],50
415292,50,49,[],52
415293,50,49,[],53
415294,50,49,[],38
415295,50,49,[],60
416162,80,76,[],0
416238,160,157,[],86
416278,75,74,[],0
416521,275,268,[],0
416523,50,49,[],492
416523CB,100,70,[],0
416725,35,34,[],0
417469,60,56,[],39
417470,55,51,[],157
417471,140,129,[],90
417478,150,139,[],68
417479,150,139,[],0
417480,150,139,[],0
417481,55,51,[],0
417482,55,51,[],52
417543,30,30,[],172
417740,300,260,[],0
417941,400,376,[],433
418018,310,302,[],57
418019,130,127,[],141
418020,230,224,[],66
419979,10,10,[],632
420886CB,400,312,[],0
420978,100,70,[],0
421057CB,650,524,[],0
421398,75,74,[],0
421399,99,99,[],0
421400,85,84,[],0
421412,300,284,[],82
421644,50,49,[],304
421645,245,241,[],224
422608,180,170,[],231
423837,120,120,[],0
423838,120,118,[],0
409715,165,160,[],455
100968,232,228,[],577
101360,480,442,[],175
101823,280,222,[],1236
102932,199,185,[],0
102997,120,115,[],79
106103,120,115,[],209
113710,149,144,[],821
113712,149,148,[],0
118412,349,332,[],230
118417,160,154,[],26
118419,160,154,[],70
118443,270,259,[],0
118967,252,233,[],295
119665,216,205,[],0
142156,258,249,[],56
144395,240,228,[],1209
147283,64,58,[],81
150476,100,94,[],0
167781,205,197,[],72
167782,205,197,[],0
179650,355,334,[],0
179651,355,334,[],57
180537,120,117,[],129
182214,250,234,[],0
189099,180,171,[],577
189100,180,171,[],353
189101,180,171,[],33
189103,180,174,[],412
189204,499,486,[],93
189296,199,196,[],121
189311,285,275,[],125
189323,215,208,[],207
189326,215,208,[],146
189785,240,232,[],29
196984,119,116,[],331
202239,600,579,[],0
202242,660,638,[],49
202243,550,532,[],0
202248,550,532,[],93
205184,5184,5091,[],74
205660,249,241,[],151
207986,299,280,[],0
208578,80,76,[],0
210060,399,383,[],424
212701,285,275,[],0
215130,600,579,[],0
215578,199,193,[],375
216747,285,275,[],84
216809,280,271,[],195
218856,64,59,[],295
222783,149,143,[],702
229140,280,271,[],93
229144,310,305,[],0
229148,330,324,[],522
235214,610,594,[],55
236283,225,218,[],108
236284,225,218,[],89
237445,90,87,[],99
237461,140,134,[],216
237467,125,117,[],327
239335,470,425,[],30
241132,72,69,[],112
243080,199,175,[],0
246700,199,195,[],102
247115,279,270,[],0
248215,415,404,[],1293
250520,200,188,[],58
250771,176,170,[],1341
251218,550,532,[],0
251220,550,532,[],0
251224,550,532,[],0
251235,550,532,[],26
251249,620,599,[],0
251251,620,599,[],38
251259,620,599,[],43
252847,240,205,[],270
252868,180,155,[],436
252874,180,155,[],150
252876,190,183,[],0
253535,31,30,[],2570
254688,245,229,[],0
254690,325,304,[],41
255207,310,297,[],0
255208,310,297,[],0
255215,42,41,[],0
255243,270,260,[],158
255611,190,184,[],191
255874,75,73,[],0
256002,960,876,[],0
256165,64,59,[],0
258133,192,186,[],0
258357,133,129,[],111
258358,69,67,[],197
258359,37,37,[],226
258583,185,181,[],506
258584,175,171,[],0
258879,250,242,[],56
259244,750,706,[],86
259705,110,107,[],69
259706,175,169,[],43
260405,82,79,[],92
260634,135,128,[],39
260637,199,196,[],0
260641,199,196,[],0
260642,150,143,[],58
260650,20,20,[],0
260653,20,20,[],138
260654,45,43,[],321
260873,130,126,[],374
260874,130,126,[],287
261502,120,107,[],195
262814,177,173,[],123
262815,335,327,[],392
262971,190,184,[],164
262978,128,115,[],31
263108,99,98,[],101
263109,99,98,[],76
263112,249,243,[],150
263113,249,243,[],256
263114,90,86,[],98
263492,88,85,[],70
263493,298,283,[],370
263494,1250,1218,[],26
263663,143,138,[],113
263675,128,124,[],283
263687,40,39,[],279
263696,85,79,[],916
263698,199,193,[],82
263699,90,88,[],806
263708,40,39,[],564
263710,100,97,[],865
263719,140,132,[],43
263724,45,44,[],106
263732,199,199,[],0
263745,199,196,[],91
263758,190,180,[],50
263764,190,180,[],58
263772,160,154,[],145
263775,45,43,[],119
263777,140,132,[],57
263779,140,132,[],146
263781,140,132,[],65
263789,210,210,[],0
263799,225,214,[],31
263841,75,73,[],346
263850,145,134,[],513
263852,65,61,[],305
263856,116,115,[],366
263859,85,85,[],0
263862,100,95,[],449
263869,55,54,[],350
263870,95,92,[],333
263871,88,86,[],110
263872,50,48,[],1957
263875,99,98,[],252
263878,40,39,[],686
263880,135,130,[],197
263884,85,83,[],401
263896,45,43,[],82
263910,138,134,[],125
263919,102,99,[],492
263920,104,101,[],3540
263921,99,96,[],274
263923,140,136,[],63
263924,80,78,[],91
263925,153,148,[],618
263926,175,159,[],526
263930,49,49,[],0
263931,119,118,[],116
263935,40,39,[],4358
263936,99,96,[],441
263954,59,58,[],704
263957,120,115,[],744
263967,40,39,[],922
263970,45,43,[],0
263980,128,124,[],193
263986,106,104,[],421
263993,120,117,[],247
263999,85,83,[],223
264001,170,163,[],0
264024,80,78,[],276
264105,30,30,[],1338
264111,65,60,[],191
264661,85,82,[],108
264747,75,73,[],161
264764,128,124,[],72
264996,180,174,[],0
265114,99,97,[],0
265238,63,61,[],0
265242,93,90,[],64
