id,name,status,sub_cate_id
7326,sunfeast bourbon bliss chocolate cream biscuits 150 g,1,38
7327,sunfeast strawberry vanilla biscuits  120 g,1,38
7358,"sunfeast dark fantasy choco fills biscuits (20g, pack of 6)",1,38
7363,sunfeast farmlite whole wheat oat raisin digestives 150 g,1,38
7569,drools adult nutrition chicken and egg100 g,1,23
7624,glenand dog biscuits(700g),1,108
7713,pineapple in exotic fruits,1,112
7714,pet cleaning and accessories in grocery,1,112
7731,gala cleaning and household,1,49
7738,sunfeast dark fantasy coffee center filled biscuits 75 g,1,38
7882,godrej real good yummiez chicken nuggets750 g,1,103
7988,sunfeast orange marie 120g (pack of 5),1,38
7997,sunfeast cream chocolate vanilla biscuits 120 g,1,65
8175,fair and lovely menz active fairness cream50 g,1,108
8176,all out ula power+ slider refill 45 ml,1,51
8399,godrej real good yummiez veg pizza pockets(340g),1,103
8481,purepet ocean fish adult cat food100 g,1,49
8650,sunfeast farmlite whole wheat almond oat digestives 150 g,1,38
8692,syska dry shaver with 40mins run time (black),1,38
8766,sunfeast moms magic fruit and milk biscuits ,1,38
8767,sunfeast  pineapple cream biscuits 41 g,1,38
8769,sunfeast dark fantasy choco fills biscuits  75 g,1,38
8771,sunfeast dark fantasy chocolate biscuits 300 g,1,38
8852,sunfeast moms magicfruit milk cookies(1pc),1,38
8861,"sunfeast marie light biscuits(85g, pack of 6)",1,38
8864,utensil cleaner in groceries,1,38
8865,sunfeast snacky salted 64g,1,38
8866,venky chicken hot dog  400 g,1,38
8880,sunfeast glucose biscuits250 g,1,38
8881,"sunfeast hifi butter cookies(40g, pack of 144)",1,38
9073,godrej real good yummiez garlic fingers chicken 400 g,1,103
9074,godrej real good yummiez pepper and herb sausages250 g,1,103
9089,lavie hder695238m3 wodehouse ew tote-plastic handbag,1,41
9309,sunfeast dark fantacy chocomeltz  150 g,1,38
9516,sunfeast  multigrains digestives1 kg,1,38
9517,sunfeast farmlite sugar digestives 100 g,1,38
9518,sunfeast glucose biscuits(128g pack of 6),1,38
9571,sunfeast bounce twist chocolate cream biscuits(41g),1,38
9610,kims egg noodles 450 g,1,108
9616,tmc fwcb!ylang and argancb!100 ml,1,38
9642,venkys chicken cocktail sausages 500 g,1,38
9643,sunfeast pineapple cream biscuits,1,38
9693,ogio by callaway car accessories,1,108
9714,sunfeast chocolate center filled biscuits50 g,1,38
9749,sunfeast dark fantasy biscuits 25g ,1,38
9770,"sunfeast moms magic butter cookies(75g, pack of 6)",1,38
9922,garnier color naturals crcb(me hair color,1,48
9938,eveready in electricals,1,68
10117,sunfeast marie light vita 75g (pack of 5),1,38
10216,herbs -lemon grass in fresh leafy vegetables,1,103
10277,sunfeast orange cream biscuits 84g ,1,38
10278,sunfeast bounce tangy orange cream biscuits(41g pack of 12),1,38
10279,sunfeast bounce milk 39gpk12,1,38
10280,sunfeast cream strawberry vanilla biscuits,1,38
10282,sunfeast bounce milk 82g pk12,1,38
10283,sunfeast bounce tangy orange cream biscuits 84g,1,38
10329,hapilo  in groceries,1,103
10406,tmc in personal care,1,38
10407,tmc scrub lemngrs chrcl 100g,1,38
10501,drools in pet food,1,55
10502,st. ives apricot scrub 170 gm,1,55
10515,sunfeast dark fantasy luxuria choco fills biscuits  150 g,1,38
10692,sweet pumpkin in fresh vegetables,1,38
10925,signoraware cute container (set/4),1,55
11098,sunfeast dark fantasy yumfills cake gift pack(414g),1,38
11126,sunfeast hifi butter biscuits (38g pack of 12),1,38
11146,sunfeast bounce dream cream butter scotch biscuits 120 g,1,38
11171,"sunfeast biscuits, nice, 150g pouch (pack of 6)",1,111
11367,venkys kheema250 g,1,23
11411,sunfeast glucose biscuits 128 g ( pack of 48),1,38
11412,sunfeast dark fantasy vanilla cream biscuits 100 g,1,38
11418,purepet adult meat and rice dog food(10 kg),1,49
11432,sunfeast bounce tangy orange cream biscuits(84g pack of 12),1,38
11440,sunfeast orange marie 120g (pack of 50),1,38
11441,trikaya thai bird chilli in fresh vegetables,1,38
11443,venkys chicken and cheese nuggets 500 g,1,38
11444,sunfeast chocolate cream biscuits 84g ,1,38
11555,venkys chicken nuggets 1 kg,1,59
11556,venkys chicken sausages500 g,1,59
11649,sunfeast chocolate cream biscuits 82 g,1,38
11650,sunfeast marie light oats  120 g,1,38
11674,sunfeast cream chocolate vanilla biscuits,1,49
11696,parachute soft touch in body lotion,1,45
11738,panasonic metal aa1 pc,1,45
11847,sunfeast dark fantasy chocolte filled biscuits 300 g,1,38
11864,pedigree in pet food,1,45
11889,breakfast cerals in groceries,1,49
11944,annapurna farm fresh aata in groceries,1,32
11981,mosquito repellents in groceries,1,51
11983,aro mop refill,1,35
11989,panasonic gold plus aa battery10 pc,1,22
12131,lavie cassi ladies handbag,1,118
12346,water - melon,1,22
12400,maxo mosquito killer in cleaning and household,1,24
12419,covid test kit,1,107
12421,cherry in fresh,1,141
12424,mango neelam in fresh,1,22
12587,dark chocklate in dairy,1,27
12640,bombay face sheet mask25g,1,74
12692,ogio by callaway caps,1,49
12693,ponds men energy bright fw 50g,1,49
12698,kitchen cleaner in groceries,1,39
12704,cranberry sliced in groceries,1,25
14084,nutty gritties california walnut kernels 200 g,1,26
