id,original_price,sell_price,variations_types,in_stoke
30726,970,880,[],1
30727,1070,1014,[],1
30728,1890,1550,[],1
30729,1490,1402,[],0
30730,1140,1117,[],1
30731,970,875,[],1
30732,1710,1613,[],1
30733,1300,1193,[],1
30734,2170,2050,[],1
30735,3100,2552,[],0
30739,1020,976,[],1
30747,3200,2628,[],0
30837,2070,1858,[],1
30843,4395,3665,[],1
30844,6995,5682,[],0
30845,4795,3672,[],0
30880,1300,1168,[],1
30894,795,722,[],0
30956,1270,1083,[],0
30967,1270,1083,[],0
30968,1570,1311,[],0
3401,350,350,[],0
3405,410,410,[],0
3408,350,350,[],0
3410,370,370,[],0
3412,410,410,[],0
3436,410,410,[],0
3451,165,165,[],0
3501,725,725,[],1
3502,565,565,[],1
35035,850,766,[],1
35036,1180,1052,[],1
35037,390,390,[],1
35038,490,490,[],1
35039,1220,1119,[],1
3504,390,390,[],1
35044,3590,2924,[],0
35045,980,925,[],1
3505,790,782,[],1
3506,565,565,[],1
3507,590,590,[],1
3510,630,630,[],1
3511,565,565,[],1
35118,1450,1220,[],0
3512,740,740,[],1
3513,690,690,[],1
36022,1250,1216,[],0
36023,1350,1276,[],1
36024,1460,1227,[],0
36301,1080,918,[],1
36302,1280,1150,[],1
36304,880,790,[],1
36305,1120,968,[],1
36307,1370,1240,[],1
36308,1370,1159,[],0
36310,1540,1390,[],0
36311,1580,1490,[],1
36314,1120,968,[],1
36316,3500,2399,[],1
36318,1370,1060,[],0
36331,2320,1959,[],0
36406,1030,986,[],1
36407,1150,1076,[],1
36501,830,748,[],0
36502,980,925,[],1
36503,1120,1052,[],1
36717,830,830,[],0
36718,1040,980,[],1
36720,830,748,[],0
36722,760,720,[],1
36725,1550,1550,[],0
36728,990,870,[],0
36753,4295,3540,[],1
36758,2995,2367,[],0
36775,1630,1607,[],0
36777,1170,1007,[],0
36778,1450,1353,[],1
36779,1260,1183,[],1
36788,1500,1500,[],0
36789,1800,1785,[],0
36800,1820,1634,[],1
36802,2880,2489,[],1
36804,1890,1687,[],1
36805,2130,1936,[],1
36806,2370,2034,[],1
36807,3210,2635,[],0
36818,2750,2286,[],0
36819,2360,2163,[],1
36820,2560,2266,[],1
36821,3090,2626,[],1
36822,3140,2737,[],1
36824,3420,2795,[],0
36825,2590,2269,[],1
36826,2080,1831,[],1
3701,150,150,[],0
3702,132,132,[],0
3703,122,122,[],0
37067,970,821,[],0
37068,1190,1178,[],1
40000,1945,1845,[],1
40003,3195,2871,[],1
40053,3595,3439,[],1
40054,3495,2817,[],0
40066,3395,3190,[],0
40068,2845,2755,[],1
40073,9095,7883,[],0
40077,3795,3795,[],1
40078,8295,7207,[],0
40081,7645,7112,[],1
40082,8095,5412,[],0
40088,4795,3658,[],1
40089,7295,6012,[],1
40090,8395,7600,[],0
40091,8895,8041,[],0
40150,5695,5314,[],1
40158,6845,6545,[],1
40166,6445,5538,[],1
40170,11845,10208,[],0
40173,10895,10009,[],1
40177,10695,7851,[],1
40184,6345,4923,[],1
40185,8995,7804,[],0
40186,11445,10474,[],1
40187,12045,10820,[],0
402,190,190,[],0
40205,11595,9996,[],0
40211,5325,4174,[],0
40257,7695,7587,[],1
40271,13495,11602,[],0
40274,12795,11011,[],0
40278,11895,10684,[],0
40287,10595,8588,[],1
40289,13645,11729,[],0
40355,9095,7622,[],1
40356,5995,5263,[],0
40358,9495,6215,[],0
403710526N,2495,2045,[],1
404700003001U,5149,3331,[],0
404700203001U,8099,5633,[],1
404700204001U,10449,7101,[],1
404700402001U,5299,3440,[],0
404700403001U,6899,4885,[],1
41011,1895,1581,[],0
41012,2645,2067,[],0
41015,3955,3162,[],0
41030,2595,1992,[],0
41033,1275,924,[],0
41038,2195,1889,[],0
41043,9995,8697,[],1
41107,2845,2352,[],0
41108,2795,2193,[],1
41110,4445,3432,[],0
41115,8995,6942,[],0
41116,6495,5067,[],0
412,160,160,[],0
41266,2895,2311,[],1
41268,3495,2707,[],1
41269,2495,2047,[],1
41271,3595,2773,[],1
41279,2345,2159,[],1
41281,2245,1782,[],1
41282,2495,2047,[],1
41286,5995,4357,[],1
413,210,210,[],0
41467,1495,1348,[],0
41468,1495,1471,[],0
41496,10595,8747,[],1
41573,1345,1028,[],0
41575,1895,1534,[],1
41576,2495,2067,[],0
41584,1895,1534,[],1
41587,1245,1039,[],1
41588,1395,1225,[],1
41593,1995,1751,[],1
41596,925,925,[],1
416,190,190,[],0
41704,1945,1709,[],1
41705,1745,1559,[],1
41714,1795,1581,[],0
41752,1045,786,[],0
41760,945,719,[],0
41764,1795,1366,[],1
41765,2295,1843,[],1
41766,1995,1536,[],0
419,260,260,[],0
422,210,210,[],0
42202,2095,1922,[],1
42205,2995,2497,[],1
42214,3895,3117,[],0
42218,3595,2773,[],1
42275,4325,3479,[],1
42613,745,625,[],0
42783,1095,870,[],0
42803,1795,1352,[],0
43024,1795,1470,[],1
43038,1295,1205,[],0
43047,795,664,[],0
4403,999,975,[],1
4405,685,649,[],1
4406,799,780,[],1
4407,577,562,[],1
4408,823,809,[],1
4409,950,935,[],1
4410,862,840,[],1
4411,1060,1023,[],1
4412,640,612,[],1
501,380,380,[],1
502,170,170,[],0
505,790,782,[],1
517,650,650,[],1
521,690,690,[],1
525,590,590,[],1
529,160,160,[],0
534,730,730,[],1
536,590,590,[],1
550,690,690,[],1
551,870,846,[],1
558,850,830,[],1
559,610,610,[],1
560,850,830,[],1
569,535,535,[],1
571,899,870,[],1
6,0,0,[],0
603,220,220,[],1
60478,710,710,[],0
605,160,160,[],0
703,160,160,[],0
710,125,125,[],0
711,165,165,[],0
712,199,199,[],0
715,155,155,[],0
717,105,105,[],0
719,265,265,[],0
723,375,375,[],0
725,190,190,[],0
729,155,155,[],0
737,255,255,[],0
738,299,299,[],0
740,650,650,[],1
741,750,750,[],1
743,890,862,[],1
744,1090,1072,[],1
801,180,180,[],0
804,180,180,[],0
817,160,160,[],0
902,205,205,[],0
916,510,510,[],1
99506,745,686,[],1
99530,995,802,[],0
99531,995,802,[],0
99532,995,835,[],1
99533,895,733,[],0
AA-2074,299,299,[],0
AP12WL,925,868,[],1
BEL550MS0I,53200,34285,[],1
BG-1001B,1549,1514,[],0
BG-1002B,1899,1620,[],0
BG-1003B,2199,1845,[],0
BG-1089B,7615,2000,[],1
BG-1092B,2039,1725,[],0
BG-1093B,2299,1920,[],0
BG-1095B,3339,2700,[],0
BG-1096B,2635,2172,[],0
BG-1097B,4199,3423,[],0
BG-193,5555,4793,[],0
BG-194,7615,5540,[],1
BG-197,2499,2194,[],0
BG-20501,499,490,[],1
BG-31030,6035,4345,[],0
BG-31031,#N/A,5296,[],0
BG-31032,5965,4297,[],0
BG-31033,6655,4771,[],0
BG-31034,7915,5637,[],0
BG-31035,9995,7067,[],0
BG-31036,11345,7996,[],0
BG-31140,1665,1341,[],0
BG-31141,1800,1355,[],0
BG-31142,1980,1479,[],0
BG-31149,5580,4032,[],0
BG-31150,4320,3088,[],0
BG-31151,5085,3692,[],0
BG-31153,6930,5038,[],0
BG-31154,7875,5398,[],1
BG-31157,6030,4341,[],0
BG-31158,7200,5146,[],0
BG-31159,4320,3088,[],0
BG-31161,4590,3273,[],0
BG-31162,4860,3537,[],0
BG-31165,6615,4744,[],0
BG-31166,7740,5517,[],0
BG-31167,6930,4960,[],0
BG-31168,3375,2438,[],0
BG-31170,3915,3044,[],0
BG-31171,4230,3260,[],0
BG-31172,4770,3631,[],0
BG-31173,7615,3616,[],1
BG-31247,1299,1170,[],0
BG-31248,1499,1320,[],0
BG-31249,1699,1470,[],0
BG-31250,1299,1092,[],0
BG-31251,1365,1220,[],0
BG-31253,1369,1223,[],0
BG-31254,1499,1320,[],0
BG-31260,1245,1130,[],0
BG-31262,1539,1350,[],0
BG-31263,1499,1320,[],0
BG-31264,1699,1470,[],0
BG-31266,2069,1826,[],0
BG-31269,1109,949,[],0
BG-31272,2269,1819,[],0
BG-31277,2249,1804,[],0
BG-3200,699,699,[],0
BG-34102,4975,3927,[],0
BG-5028,765,765,[],1
BG-6328,3330,2485,[],0
BG-6331,3240,2423,[],0
BG-6334,3780,2795,[],0
BG-6347,3060,2378,[],0
BG-6349,3510,2609,[],0
BG-7099,599,597,[],0
BG-9947,2385,1906,[],1
BG-9948,1710,1450,[],0
BG-9949,1980,1479,[],0
BG-9955,3600,2671,[],0
BG-9956,4590,3351,[],0
BG-9958,2655,2021,[],0
BG-9959,3195,2392,[],0
BG-9960,3600,2671,[],0
BTF-001,795,560,[],0
BTF-002,850,591,[],0
BTF-003,850,591,[],0
BTF-004,877,606,[],0
BTF-005,880,607,[],0
BTF-006,880,607,[],0
BTF-007,880,607,[],0
BTF-008,880,607,[],0
BTF-009,880,607,[],0
BTF-010,880,607,[],0
BTF-011,880,607,[],0
BTF-012,910,624,[],0
BTF-013,910,624,[],0
BTF-014,910,624,[],0
BTF-015,940,641,[],0
BTF-016,940,641,[],0
BTF-017,940,641,[],0
BTF-018,940,641,[],0
BTF-019,940,641,[],0
BTF-020,940,641,[],0
BTF-021,940,641,[],0
BTF-022,998,673,[],0
BTF-023,1060,786,[],0
BTF-024,1062,787,[],0
BTF-025,1080,797,[],0
BTF-026,1080,797,[],0
BTF-027,1080,797,[],0
BTF-028,1080,797,[],0
BTF-029,1080,797,[],0
BTF-030,1080,797,[],0
BTF-031,1080,797,[],0
BTF-032,1120,819,[],0
BTF-033,1120,819,[],0
BTF-034,1160,841,[],0
BTF-035,1160,841,[],0
CY6240,499,326,[],1
DIB098G50I,66500,42714,[],1
DIG098G50I,53200,38992,[],1
DWB068D50I,30500,22733,[],1
DWB068G50I,34500,25994,[],1
DWB068G60I,35900,27048,[],1
DWB098D50I,34000,24459,[],1
DWB098G50I,38000,28774,[],1
DWB098G60I,39300,29827,[],1
DWB65BC50I,24700,17937,[],1
DWB95BC50I,27900,20144,[],1
DWB97FM50I,46500,35677,[],1
DWG068D50I,23300,17550,[],1
DWG068D60I,24700,18318,[],1
DWG098D50I,26500,19858,[],1
DWG098D60I,27900,21198,[],1
DWH068D60I,27900,20907,[],1
DWH098D60I,30500,22542,[],1
DWK065G60I,36700,27720,[],1
DWK068G60I,40700,30981,[],1
DWK098G60I,45200,34624,[],1
HBA574BR0Z,106500,67664,[],1
HBF010BR0Z,59900,39099,[],1
HBF113BR0Z,79900,53359,[],1
HMT75M551I,30500,23840,[],1
KRMPL18W2SCJJ,2690,1998,[],1
KRMPR18W2SCJJ,2960,2343,[],0
PGN004,1045,750,[],0
PGN005,2195,1617,[],0
PGN007,3195,2222,[],0
PGN009,875,706,[],0
PGN010,1095,829,[],0
PGN011,1345,956,[],0
PGN014,1075,1075,[],0
PGN015,1445,852,[],0
PGN016,1645,1114,[],0
PGN019,1095,685,[],0
PGN020,1245,830,[],0
PGN023,1245,782,[],0
PGN027,2445,1586,[],0
PGN028,1845,1569,[],1
PGN030,2895,1731,[],0
PGN034,995,795,[],0
PGN041,495,495,[],0
PGN042,2395,1943,[],0
PGN057,5895,3658,[],0
PGN059,7295,5593,[],0
PGN061,2025,1317,[],0
PGN075,1795,1795,[],0
PGN076,2395,1732,[],0
PGN079,745,569,[],0
PGN095,645,509,[],0
PGN097,985,698,[],0
PGN112,945,671,[],1
PGN120,2595,1565,[],0
PGN121,3195,2018,[],0
PIG107,1645,1243,[],0
PIG108,2045,1672,[],0
PIG116,1295,1295,[],0
PIG117,1895,1396,[],1
PIG12043,4295,2656,[],0
PIG12203,2895,1894,[],0
PIG12294,2195,1670,[],0
PIG12420,545,455,[],0
PIG12613,369,369,[],0
PIG12687,399,361,[],0
PIG14039,895,702,[],1
PIG14041,1095,891,[],1
PIG164,1075,730,[],0
PIG248,2495,1778,[],0
PIG273,1445,1096,[],0
PIG316,1495,1031,[],0
PIG737,1095,688,[],0
PK-1000C,749,600,[],1
S96920,599,355,[],1
WAT044,1280,1199,[],1
WAT051,1598,1447,[],1
WEL004,2299,1131,[],1
WEL007,3499,1585,[],1
WEL013,1999,1159,[],1
WEL016,2999,1724,[],1
WEL018,1399,1011,[],0
4064812132SEA,61990,49768,[],0
406484012207BK,74990,60164,[],0
406484012207BL,74990,60164,[],0
406484012207CB,74990,60164,[],0
40649070708,20990,16981,[],0
40649080708,20990,16981,[],0
4A306439C237,17990,14582,[],0
4A871201E100,39990,32175,[],0
4A871501E100,39990,32175,[],0
4A871503E100,39990,32175,[],0
4A871503E200,39990,32175,[],0
4A871503E300,39990,32175,[],0
4A871504E200,39990,32175,[],0
4A871504E300,39990,32175,[],0
4A871599D100,39990,33248,[],1
4A871599D200,39990,33248,[],1
4A879003E300,39990,32175,[],0
4A879004E300,39990,32175,[],0
4A879004E400,39990,32175,[],0
4A879005E300,39990,33248,[],1
4A879006E300,39990,33248,[],1
4A879006E400,39990,33248,[],1
4A890303E100,24490,19780,[],0
4A890306E300,24490,19780,[],0
4A890312E200,24490,19780,[],0
4A890312E300,24490,19780,[],0
4A890314E200,24490,19780,[],0
4A890399D100,24490,19780,[],0
4A890501E100,24490,19780,[],0
4A890503E100,24490,19780,[],0
4A890503E200,24490,19780,[],0
4A890512E200,24490,19780,[],0
4A890513E100,24490,19780,[],0
4A890599D100,24490,19780,[],0
4A890712E200,24490,19780,[],0
4A890799D100,24490,19780,[],0
4A892199D100,24490,19780,[],0
4A971503E200,39990,32175,[],0
4A990312E200,24490,19780,[],0
4A990312E300,24490,19780,[],0
4B056344E200,23990,19380,[],0
4B056344E300,23990,19380,[],0
4B056444E200,23990,19380,[],0
4B056444E300,23990,19380,[],0
4B651501R100,35990,30023,[],1
4B651501R200,35990,28976,[],0
4B651501S101,35990,28976,[],0
4B653501S101,35990,28976,[],0
4B659001R200,35990,28976,[],0
4B659001R300,35990,30023,[],1
4B660301U100,20990,17927,[],1
4B660301U200,20990,16981,[],0
4B660301U300,20990,17927,[],1
4B660301V100,20990,16981,[],0
4B660501U100,20990,17927,[],1
4B660501U200,20990,17927,[],1
4B660501U300,20990,17927,[],1
4B751501R200,35990,28976,[],0
4B760501U200,20990,17122,[],0
4B816301X200,17990,15508,[],1
4B816301X300,17990,15508,[],1
4B816401X100,17990,15508,[],1
4B816401X200,17990,15508,[],1
4B816469C100,17990,14582,[],0
4B851202R100,38990,32442,[],1
4B851202S100,38990,32442,[],1
4B851502R100,38990,32442,[],1
4B851502S100,38990,32442,[],1
4B851502U300,38990,31375,[],0
4B851502W100,38990,32442,[],1
4B851502W200,38990,32442,[],1
4B851502X200,38990,31375,[],0
4B859002W200,38990,31375,[],0
4B859002W300,38990,32442,[],1
4B859002X300,38990,31375,[],0
4B880302V300,23990,19380,[],0
4B880302X100,23990,19380,[],0
4B880302X200,23990,19380,[],0
4B880302X300,23990,19380,[],0
4B880304H200,23990,19541,[],0
4B880304L100,23990,20346,[],1
4B880304M300,23990,19380,[],0
4B880502X200,23990,20346,[],1
4B880502X300,23990,19380,[],0
4B880504H100,23990,20346,[],1
4B880504H200,23990,20346,[],1
4B880504L100,23990,20346,[],1
4B896303I100,19490,16717,[],1
4B896303I200,19490,16717,[],1
4B896303I300,19490,16717,[],1
4B896403I100,19490,16717,[],1
4B896403I200,19490,16717,[],1
4B896403I300,19490,16717,[],1
4B996403I200,19490,16717,[],1
4C201502V300,23990,19380,[],0
4PKL180306287G,24990,20348,[],0
4PKL180407287G,31990,25778,[],0
4PKL190816067,34990,28177,[],0
4PKR180204287B,14990,13088,[],1
4PKR180204287G,14990,13088,[],1
4PKR180306287B,24990,21152,[],1
4PKR180306287G,24990,21152,[],1
4PKR180407287B,31990,25993,[],0
4PKR180407287G,31990,25993,[],0
4PKR190816067,34990,28177,[],0
5313269,1490,1323,[],1
5313347,850,772,[],0
5313350,850,775,[],1
5313354,850,772,[],0
5314128,1090,957,[],0
5314129,1090,957,[],0
5314130,1090,957,[],0
5316120,1290,1111,[],0
5316135,1290,1111,[],0
5316224,1290,1111,[],0
5316225,1290,1111,[],0
5316226,1290,1111,[],0
5317001,1150,1003,[],0
5317004,1150,1003,[],0
5317010,1150,1003,[],0
5317355,990,880,[],0
5318016,1690,1527,[],1
5318017,1690,1497,[],0
5319001,1790,1579,[],1
5319002,1790,1574,[],0
5319003,1790,1574,[],0
5319004,1790,1604,[],1
5319005,1790,1604,[],1
5319007,1790,1604,[],1
5319008,1790,1604,[],1
5319009,1790,1604,[],1
5319164,1390,1188,[],0
5319166,1390,1188,[],0
5319221,990,883,[],1
5319223,990,880,[],0
5319224,990,880,[],0
5319225,990,883,[],1
5319226,990,880,[],0
5319227,990,880,[],0
5319228,790,729,[],1
5319229,790,729,[],1
5319231,790,729,[],1
5319263,1490,1323,[],1
5319264,1490,1265,[],0
5319266,1490,1265,[],0
5319267,1490,1265,[],0
5319293,1790,1574,[],0
5319414,790,726,[],0
5319415,790,726,[],0
5319416,790,726,[],0
5319417,790,726,[],0
5319418,790,726,[],0
5319420,790,726,[],0
5319421,790,726,[],0
5319422,790,726,[],0
5319423,790,726,[],0
5319424,790,726,[],0
5319427,1090,960,[],1
5319428,1090,960,[],1
5319429,1090,960,[],1
5319430,1090,960,[],1
5319431,1090,960,[],1
5319432,1090,960,[],1
5319433,1090,960,[],1
5319434,1090,957,[],0
5319435,1090,957,[],0
5319436,1090,960,[],1
5319437,1090,960,[],1
5319438,1090,957,[],0
5319439,1090,957,[],0
5319440,1090,960,[],1
5319441,1090,960,[],1
5319442,1090,960,[],1
5319459,1090,960,[],1
5319460,1090,960,[],1
5319461,1090,960,[],1
5319462,1090,957,[],0
612475453,2600,2422,[],1
612485415,1625,1486,[],1
641935412,1900,1715,[],0
641935612,2000,1795,[],0
642125512,4500,3979,[],1
64212551220,4500,3794,[],0
64212551249,4500,3979,[],1
64213551223,4500,3794,[],0
642145412,1500,1317,[],0
642405512,4500,3979,[],1
642545515,2750,2395,[],0
642555515,2750,2395,[],0
642655612,2000,1795,[],0
642725612,2900,2515,[],0
642745512,4500,3794,[],0
AC5488,1499,1093,[],1
CE8091,2999,1764,[],0
S97837,599,393,[],0
S97838,599,393,[],0
121009_36,4490,3529,[],1
126009_09,1999,1132,[],1
126013_03,1999,1132,[],1
126013_09,1999,1132,[],1
126014_03,1999,1132,[],1
126014_09,1999,1132,[],1
126014_335,1999,1132,[],1
126014_349,1999,1132,[],1
22W (0) 03 011,2150,1899,[],0
22W (0) 03 012,1750,1536,[],1
22W (0) 03 113,1400,1219,[],1
22W (0) 03 114,2550,2170,[],1
22W (0) 09 013,1850,1616,[],1
22W (0) 09 014,1850,1616,[],1
22W (0) 09 113,1400,1226,[],0
241437,29000,15846,[],1
241441,45500,24755,[],1
241481,69200,37553,[],1
241492,30100,16440,[],1
241540,35600,21556,[],0
241656,49700,27024,[],1
241658,49300,26808,[],1
241675,31000,16926,[],1
241677,31100,16979,[],1
241681,39800,21678,[],1
241682.1,39300,21408,[],1
241683.1,38600,21030,[],1
241712.1,42900,23352,[],1
241719.1,36000,19625,[],1
241725.1,48700,26483,[],1
249094.1,46000,25025,[],1
249096.1,71200,38633,[],1
42706,4695,3316,[],0
5218031,1690,1464,[],1
5218038,1190,1102,[],1
5218041,1190,1044,[],0
5218055,1340,1161,[],0
5218081,1590,1356,[],0
5218126,1290,1122,[],0
5218129,1190,1044,[],0
5218131,1190,1102,[],1
5219001,1490,1278,[],0
5219002,1490,1336,[],1
5219004,1390,1200,[],0
5219006,1490,1278,[],0
5219009,1290,1122,[],0
5219010,1290,1122,[],0
5219011,1290,1122,[],0
5219032,1340,1161,[],0
5219058,1590,1356,[],0
5219059,1590,1356,[],0
5219062,1590,1356,[],0
5219063,1590,1356,[],0
5219110,1590,1356,[],0
5219124,1290,1180,[],1
5219125,1290,1122,[],0
5219126,1290,1122,[],0
5219127,1290,1122,[],0
5220050,1590,1356,[],0
5220053,1590,1356,[],0
5220106,1490,1278,[],0
5220114,1490,1278,[],0
5220163,1590,1414,[],1
5220241,1590,1414,[],1
901-6002,2199,1784,[],1
90O (0) 31 011,2100,1814,[],1
90O (0) 31 012,2200,1893,[],1
90O (0) 31 013,2450,2136,[],0
90O (0) 31 014,2850,2458,[],1
90O (0) 31 015,2150,1853,[],1
90O (0) 31 016,1850,1661,[],0
91D (0) 09 011,2200,1893,[],1
91D (0) 09 012,1700,1497,[],1
91D (0) 09 014,3200,2735,[],1
91D (0) 09 114,1800,1576,[],1
931-4001,1999,1640,[],1
931-6001,1999,1640,[],1
934-4001,2999,2360,[],1
934-6001,2999,2360,[],1
AA2331,999,380,[],1
ANG001M,7500,5550,[],1
AQU001,8500,6781,[],1
AZZ001,5950,4026,[],0
AZZ001M,5950,4435,[],1
AZZ002,6000,4726,[],1
AZZ002M,5950,4435,[],1
AZZ003,5950,4025,[],1
AZZ003M,5000,3630,[],1
AZZ004M,5000,3630,[],1
BEN001M,1800,1446,[],1
BEN002M,2400,1878,[],1
BEN003W,2400,1878,[],1
BEN004M,2400,1878,[],1
BEN005W,2400,1878,[],1
BEN006W,1800,1446,[],1
BEN007M,2450,1915,[],1
BEN008M,5400,4038,[],1
BEN009M,5400,4038,[],1
BEN010W,5600,4182,[],1
BEN011W,5600,4182,[],1
BEN012M,5600,4182,[],1
BEN013M,5400,4038,[],1
BEN014W,2450,1915,[],1
BEN015W,2450,1915,[],1
BEN016M,2450,1915,[],1
BEN017M,2450,1915,[],1
BG1024/16,1395,1384,[],1
BG3006,2395,2324,[],1
BHB862,1995,1995,[],0
BHC017,1595,1495,[],1
BHD006,1795,1795,[],0
BHH811,3995,3995,[],0
BHH880,3695,3529,[],1
BHS384,1745,1745,[],0
BHS386,2395,2395,[],0
BLC001M,2800,2166,[],1
BT1210/15,895,895,[],1
BT1215/15,1195,1195,[],1
BT3102,1495,1495,[],1
BT3105,1845,1838,[],1
BT3203/85,2795,2795,[],0
BT3215/15,2295,2230,[],1
BT7501,3495,3451,[],0
BUR001,6000,5251,[],1
BUR001W,5800,4309,[],1
BUR002,5050,4342,[],1
BUR002W,6900,5142,[],1
BUR003,4800,3990,[],1
BUR003W,6000,4470,[],1
BUR004,5600,4630,[],1
BUR004W,5400,4243,[],1
BUR005,5400,4470,[],1
BUR005M,5200,4014,[],1
BUR006,5950,4910,[],1
BUR006W,5350,4267,[],1
BUR007,5600,4630,[],1
BUR007M,5400,4038,[],1
BUR008,5600,4630,[],1
BUR008M,5000,3750,[],1
BUR009,5050,4342,[],1
BUR009W,5400,4038,[],1
BUR010,4800,3990,[],1
BUR010M,6995,5190,[],1
BUR011M,8450,6280,[],0
BUR012W,8950,7123,[],1
BUR013M,5900,4752,[],1
BUR014W,6600,5022,[],1
BUR015W,5900,4752,[],1
BUR016M,5800,4675,[],1
BUR017W,5400,4038,[],1
BUR018M,4950,3774,[],1
BUR019W,5050,4086,[],1
BVL001,5650,4621,[],1
BVL001S,6400,4219,[],1
BVL002,5650,4621,[],1
BVL002M,6400,4219,[],1
BVL003,5950,5089,[],1
BVL003M,7800,5046,[],1
BVL004,5400,4254,[],1
BVL004W,5950,4038,[],1
BVL005,5650,4621,[],1
BVL005M,6400,4219,[],1
BVL006,5650,4621,[],1
BVL006M,5800,4675,[],1
BVL007W,5950,4789,[],1
CAC001W,5750,4632,[],1
CAD001,8700,7421,[],1
CAD002,8300,6830,[],1
CAD005,7700,5694,[],1
CAL001,4650,3870,[],1
CAL001M,3700,3037,[],1
CAL002,3700,3110,[],1
CAL002M,4900,3678,[],1
CAL003,3700,3110,[],1
CAL003M,4950,4008,[],1
CAL004,4650,3870,[],1
CAL004M,3500,2926,[],0
CAL005,4875,3366,[],1
CAL005W,5800,4675,[],1
CAL006,4850,4030,[],1
CAL006M,5200,4086,[],1
CAL007,4950,4110,[],1
CAL007M,3800,2886,[],1
CAL008,5950,4075,[],1
CAL008M,4800,3606,[],1
CAL009M,5000,3691,[],1
CAL010W,5500,4110,[],1
CAR001,5800,4965,[],1
CAR001M,5650,4219,[],1
CAR001W,7800,5779,[],1
CAR002,6400,5462,[],1
CAR002M,6800,5022,[],1
CAR003,6400,5462,[],1
CAR003W,6800,5485,[],1
CAR004,5800,4675,[],1
CAR004M,6500,5022,[],1
CAR005,6800,5795,[],1
CAR005W,7500,5862,[],1
CAR006,6800,5795,[],1
CAR006M,6700,5358,[],1
CAR007W,7500,5908,[],0
CAR008W,6800,5485,[],1
CAR010M,7800,6280,[],0
CART001M,7600,6115,[],1
CART002U,7600,6115,[],1
CART003M,7100,6115,[],1
CD3042,699,443,[],1
CHL001W,7800,6235,[],1
CHL002W,7800,6235,[],1
CHL003W,7800,6235,[],1
CK001S,3750,3072,[],1
CK002S,4900,3973,[],1
CK003W,5450,4075,[],1
CK004W,5450,4003,[],1
CK005M,5400,3606,[],1
CK006W,5450,4003,[],1
CK007S,3950,2880,[],1
CK008S,4900,3973,[],1
CLI001M,4800,4182,[],1
CLI002W,5400,4686,[],1
DAV001,5900,4520,[],1
DAV001M,4800,3606,[],1
DAV002,4575,3445,[],1
DAV002W,1950,1662,[],1
DAV003,4575,3445,[],1
DAV003M,1950,1662,[],1
DAV004,4950,3421,[],1
DAV004W,4500,3120,[],1
DAV005,5300,3648,[],1
DAV005M,4950,3168,[],1
DAV006,4950,4110,[],1
DAV006M,4800,3739,[],1
DAV007,4500,3120,[],1
DAV007W,4950,3822,[],1
DAV008,4950,2851,[],1
DAV008M,4800,3436,[],0
DAV009M,4950,3120,[],1
DAV010M,4800,3174,[],1
DAV011M,4575,3445,[],1
DAV012M,6500,4830,[],1
DAV013M,5400,3805,[],1
DAV014M,4600,3739,[],1
DAV015M,5200,3768,[],1
DAV016M,6950,5697,[],1
DAV017W,5500,4540,[],1
DAV018M,5800,4779,[],1
DAV019M,6950,5697,[],1
DIR001M,3900,2958,[],1
DOL001,6850,5656,[],1
DOL001W,6400,5694,[],1
DOL002M,6400,5526,[],1
DOL003,6800,5590,[],1
DOL003M,6400,5526,[],1
DOL004,5600,4798,[],1
DOL006,5600,4798,[],1
DUN001S,5100,3211,[],1
DUN002M,5100,3822,[],1
DUN003M,7300,6702,[],1
DUN004M,6950,5989,[],1
DUN005M,5100,3822,[],1
DUN006M,5100,3822,[],1
DUN007M,5100,3822,[],1
DUN008M,4300,3246,[],1
ELI001,4980,3139,[],1
ELI001W,4980,3139,[],1
ELI002,3220,2083,[],1
ELI002W,3220,2395,[],1
ELI003,5650,3541,[],1
ELI003W,5650,4219,[],1
ELI004,4980,4134,[],1
ELI004W,4980,3726,[],1
ELI005,3120,2022,[],1
ELI005W,3220,2395,[],1
ELI006S,9400,6235,[],1
ELI007S,7250,5803,[],1
ELI008W,3750,2851,[],1
EST001W,6850,5904,[],1
EST002W,7250,6240,[],1
EST003M,6800,5862,[],1
EST004W,6500,5611,[],1
EST005W,5900,4859,[],1
EST006M,5500,4540,[],1
EST007W,5800,4779,[],1
EST008M,5500,4540,[],1
FCU001W,2800,2334,[],1
FER001,3500,2461,[],1
FER001M,3500,2670,[],1
FER002,3400,2870,[],1
FER002M,4200,2670,[],1
FER003M,4850,3931,[],1
FER004M,5500,4440,[],1
FER005M,5500,4440,[],1
FER006,5500,4716,[],1
FS6452,1199,521,[],1
FS6453,1199,521,[],1
FS6454,1499,521,[],1
GHPHHCAPPK00,1395,1291,[],1
GHPHHCASBK00,1395,1291,[],1
GIV001W,8900,7672,[],0
GIV002M,7800,6702,[],1
GIV003W,8500,7291,[],1
GIV004M,7200,6198,[],1
GIV005M,7200,6198,[],1
GIV006W,9400,8092,[],0
GIV007W,7500,6451,[],1
GIV008M,7200,6198,[],1
GIV009M,5800,4675,[],1
GIV010W,6950,5568,[],1
GUCC001W,8800,6702,[],1
GUCC002M,7750,6157,[],1
GUCC003W,8600,6829,[],1
GUCC004W,8600,6678,[],1
GUCC005M,7750,6157,[],1
GUCC006W,8900,6874,[],0
