id,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml
280173,1,50,0,0,0,0,0,0,0,0
283851,1,500,0,0,0,0,0,0,0,0
286499,1,500,0,0,0,0,0,0,0,0
290381,1,500,0,0,0,0,0,0,0,0
290383,1,500,0,0,0,0,0,0,0,0
290719,1,50,0,0,0,0,0,0,0,0
291038,1,122,0,0,0,0,0,0,0,0
293700,1,200,0,0,0,0,0,0,0,0
299468,1,500,0,0,0,0,0,0,0,0
299469,1,500,0,0,0,0,0,0,0,0
306042,1,275,0,0,0,0,0,0,0,0
306135,1,400,0,0,0,0,0,0,0,0
310356,1,50,0,0,0,0,0,0,0,0
310362,1,50,0,0,0,0,0,0,0,0
310363,1,75,0,0,0,0,0,0,0,0
310365,1,75,0,0,0,0,0,0,0,0
310367,1,50,0,0,0,0,0,0,0,0
310368,1,50,0,0,0,0,0,0,0,0
320262,1,20,0,0,0,0,0,0,0,0
322761,1,50,0,0,0,0,0,0,0,0
322772,1,50,0,0,0,0,0,0,0,0
322773,1,50,0,0,0,0,0,0,0,0
322774,1,50,0,0,0,0,0,0,0,0
322775,1,75,0,0,0,0,0,0,0,0
322776,1,75,0,0,0,0,0,0,0,0
322778,1,75,0,0,0,0,0,0,0,0
323812,1,75,0,0,0,0,0,0,0,0
340825,1,100,0,0,0,0,0,0,0,0
344511,1,250,0,0,0,0,0,0,0,0
344515,1,135,0,0,0,0,0,0,0,0
347777,1,20,0,0,0,0,0,0,0,0
354090,1,100,0,0,0,0,0,0,0,0
354096,1,216,0,0,0,0,0,0,0,0
360074,1,200,0,0,0,0,0,0,0,0
360076,1,400,0,0,0,0,0,0,0,0
364385,1,60,0,0,0,0,0,0,0,0
364389,1,100,0,0,0,0,0,0,0,0
372405,1,100,0,0,0,0,0,0,0,0
372406,1,80,0,0,0,0,0,0,0,0
373518,1,500,0,0,0,0,0,0,0,0
377800,1,75,0,0,0,0,0,0,0,0
377802,1,75,0,0,0,0,0,0,0,0
377828,1,50,0,0,0,0,0,0,0,0
378244,1,500,0,0,0,0,0,0,0,0
380023,1,50,0,0,0,0,0,0,0,0
386116,1,300,0,0,0,0,0,0,0,0
397662,1,500,0,0,0,0,0,0,0,0
409649,1,8,0,0,0,0,0,0,0,0
100968,1,450,0,0,0,0,0,0,0,0
205660,1,50,0,0,0,0,0,0,0,0
229148,1,400,0,0,0,0,0,0,0,0
237445,1,25,0,0,0,0,0,0,0,0
237467,1,25,0,0,0,0,0,0,0,0
246700,1,100,0,0,0,0,0,0,0,0
252876,1,100,0,0,0,0,0,0,0,0
254688,1,50,0,0,0,0,0,0,0,0
255611,1,500,0,0,0,0,0,0,0,0
260641,1,175,0,0,0,0,0,0,0,0
263108,1,50,0,0,0,0,0,0,0,0
263109,1,50,0,0,0,0,0,0,0,0
263687,1,65,0,0,0,0,0,0,0,0
263696,1,25,0,0,0,0,0,0,0,0
263710,1,200,0,0,0,0,0,0,0,0
263716,1,40,0,0,0,0,0,0,0,0
263772,1,100,0,0,0,0,0,0,0,0
263841,1,120,0,0,0,0,0,0,0,0
263850,1,50,0,0,0,0,0,0,0,0
263862,1,200,0,0,0,0,0,0,0,0
263869,1,100,0,0,0,0,0,0,0,0
263919,1,120,0,0,0,0,0,0,0,0
263920,1,200,0,0,0,0,0,0,0,0
263921,1,200,0,0,0,0,0,0,0,0
263923,1,60,0,0,0,0,0,0,0,0
263924,1,30,0,0,0,0,0,0,0,0
263925,1,300,0,0,0,0,0,0,0,0
263930,1,100,0,0,0,0,0,0,0,0
263931,1,70,0,0,0,0,0,0,0,0
263936,1,150,0,0,0,0,0,0,0,0
263954,1,175,0,0,0,0,0,0,0,0
263980,1,50,0,0,0,0,0,0,0,0
264661,1,100,0,0,0,0,0,0,0,0
264747,1,60,0,0,0,0,0,0,0,0
264764,1,50,0,0,0,0,0,0,0,0
265114,1,250,0,0,0,0,0,0,0,0
265238,1,80,0,0,0,0,0,0,0,0
265242,1,50,0,0,0,0,0,0,0,0
265243,1,100,0,0,0,0,0,0,0,0
265244,1,100,0,0,0,0,0,0,0,0
265246,1,120,0,0,0,0,0,0,0,0
265355,1,175,0,0,0,0,0,0,0,0
265665,1,150,0,0,0,0,0,0,0,0
265673,1,150,0,0,0,0,0,0,0,0
265771,1,150,0,0,0,0,0,0,0,0
266638,1,60,0,0,0,0,0,0,0,0
266639,1,150,0,0,0,0,0,0,0,0
266655,1,300,0,0,0,0,0,0,0,0
266659,1,25,0,0,0,0,0,0,0,0
266663,1,50,0,0,0,0,0,0,0,0
266694,1,150,0,0,0,0,0,0,0,0
266800,1,60,0,0,0,0,0,0,0,0
266817,1,75,0,0,0,0,0,0,0,0
266820,1,23,0,0,0,0,0,0,0,0
266893,1,50,0,0,0,0,0,0,0,0
267037,1,45,0,0,0,0,0,0,0,0
267737,1,50,0,0,0,0,0,0,0,0
267757,1,100,0,0,0,0,0,0,0,0
267856,1,500,0,0,0,0,0,0,0,0
267938,1,120,0,0,0,0,0,0,0,0
267944,1,100,0,0,0,0,0,0,0,0
272096,1,50,0,0,0,0,0,0,0,0
272097,1,100,0,0,0,0,0,0,0,0
272106,1,50,0,0,0,0,0,0,0,0
272107,1,50,0,0,0,0,0,0,0,0
273811,1,150,0,0,0,0,0,0,0,0
274344,1,100,0,0,0,0,0,0,0,0
274346,1,50,0,0,0,0,0,0,0,0
274521,1,8,0,0,0,0,0,0,0,0
274523,1,24,0,0,0,0,0,0,0,0
275814,1,50,0,0,0,0,0,0,0,0
275815,1,60,0,0,0,0,0,0,0,0
275816,1,100,0,0,0,0,0,0,0,0
276626,1,4.54,0,0,0,0,0,0,0,0
277117,1,500,0,0,0,0,0,0,0,0
280953,1,50,0,0,0,0,0,0,0,0
281038,1,200,0,0,0,0,0,0,0,0
281176,1,50,0,0,0,0,0,0,0,0
283518,1,42,0,0,0,0,0,0,0,0
283706,1,400,0,0,0,0,0,0,0,0
