nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
0,STS_PPK,46,STSPPK.jpg,Studds Track Suburban Pink With Pink Peak 580 Mm Helmet,"[""STSPPK.jpg""]",1150,1000,14,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Suburban </li><li>Product Code:STS_PPK</li><li>Suburban is a higher impact open face helmet</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STS_PBK,46,STSPBK.jpg,Studds Track Suburban Black With Black Peak 580 Mm Helmet,"[""STSPBK.jpg""]",1150,1000,14,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Suburban </li><li>Product Code:STS_PBK</li><li>Suburban is a higher impact open face helmet</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STU_BLK,46,STUBLK.jpg,Studds Track Urban Black 580 Mm Helmet,"[""STUBLK.jpg""]",1075,1000,7,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track URBAN </li><li>Product Code:STU_BLK</li><li>Urban is an open face helmet with higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STU_WHT,46,STUWHT.jpg,Studds Track Urban White 580 Mm Helmet,"[""STUWHT.jpg""]",1075,1000,7,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track URBAN </li><li>Product Code:STU_WHT</li><li>Urban is an open face helmet with higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STU_BLU,46,STUBLU.jpg,Studds Track Urban Blue 580 Mm Helmet,"[""STUBLU.jpg""]",1075,1000,7,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track URBAN </li><li>Product Code:STU_BLU</li><li>Urban is an open face helmet with higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STU_RED,46,STURED.jpg,Studds Track Urban Red 580 Mm Helmet,"[""STURED.jpg""]",1075,1000,7,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track URBAN </li><li>Product Code:STU_RED</li><li>Urban is an open face helmet with higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STU_PNK,46,STUPNK.jpg,Studds Track Urban Pink 580 Mm Helmet,"[""STUPNK.jpg""]",1075,1000,7,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track URBAN </li><li>Product Code:STU_PNK</li><li>Urban is an open face helmet with higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SF540_BLU,46,SF540BLU.jpg,Studds Femm Super 540 D1 Blue 580 Mm Helmet,"[""SF540BLU.jpg""]",1145,1000,13,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Femm Super 540 D1</li><li>Product Code:SF540_BLK</li><li>Femm Super 540 D1 Decor is a higher impact open face helmet with UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Visor and quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SF540_WHT,46,SF540WHT.jpg,Studds Femm Super 540 D1 White 580 Mm Helmet,"[""SF540WHT.jpg""]",1145,1000,13,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Femm Super 540 D1</li><li>Product Code:SF540_BLK</li><li>Femm Super 540 D1 Decor is a higher impact open face helmet with UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Visor and quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SF540_PNK,46,SF540PNK.jpg,Studds Femm Super 540 D1 Pink 580 Mm Helmet,"[""SF540PNK.jpg""]",1145,1000,13,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Femm Super 540 D1</li><li>Product Code:SF540_BLK</li><li>Femm Super 540 D1 Decor is a higher impact open face helmet with UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Visor and quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFR_BLK,46,SOFRBLK.jpg,Studds Open Face Ray Helmet 580 Mm Blk ,"[""SOFRBLK.jpg""]",895,500,45,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Ray</li><li>Product Code:SOFR_BLK</li><li>STUDDS RAY is an open face motorcycle and two-wheeler helmet for both men and women riders</li><li>RAY is a higher impact open face helmet</li><li>Hypoallergenic liner</li><li>Regulated density EPS</li><li>Quick release chin strap</li><li>Top air vents</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFR_BLU,46,SOFRBLU.jpg,Studds Open Face Ray Helmet 580 Mm Blu,"[""SOFRBLU.jpg""]",895,500,45,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Ray</li><li>Product Code:SOFR_BLU</li><li>STUDDS RAY is an open face motorcycle and two-wheeler helmet for both men and women riders</li><li>RAY is a higher impact open face helmet</li><li>Hypoallergenic liner</li><li>Regulated density EPS</li><li>Quick release chin strap</li><li>Top air vents</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFR_RED,46,SOFRRED.jpg,Studds Open Face Ray Helmet 580 Mm Red,"[""SOFRRED.jpg""]",895,500,45,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Ray</li><li>Product Code:SOFR_RED</li><li>STUDDS RAY is an open face motorcycle and two-wheeler helmet for both men and women riders</li><li>RAY is a higher impact open face helmet</li><li>Hypoallergenic liner</li><li>Regulated density EPS</li><li>Quick release chin strap</li><li>Top air vents</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFR_MGN,46,SOFRMGN.jpg,Studds Open Face Ray Helmet 580 Mm M.Green,"[""SOFRMGN.jpg""]",895,500,45,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Ray</li><li>Product Code:SOFR_MGN</li><li>STUDDS RAY is an open face motorcycle and two-wheeler helmet for both men and women riders</li><li>RAY is a higher impact open face helmet</li><li>Hypoallergenic liner</li><li>Regulated density EPS</li><li>Quick release chin strap</li><li>Top air vents</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFR_WHT,46,SOFRWHT.jpg,Studds Open Face Ray Helmet 580 Mm White,"[""SOFRWHT.jpg""]",895,500,45,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Ray</li><li>Product Code:SOFR_WHT</li><li>STUDDS RAY is an open face motorcycle and two-wheeler helmet for both men and women riders</li><li>RAY is a higher impact open face helmet</li><li>Hypoallergenic liner</li><li>Regulated density EPS</li><li>Quick release chin strap</li><li>Top air vents</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFR_PNK,46,SOFRPNK.jpg,Studds Open Face Ray Helmet 580 Mm Pink,"[""SOFRPNK.jpg""]",895,500,45,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Ray</li><li>Product Code:SOFR_PNK</li><li>STUDDS RAY is an open face motorcycle and two-wheeler helmet for both men and women riders</li><li>RAY is a higher impact open face helmet</li><li>Hypoallergenic liner</li><li>Regulated density EPS</li><li>Quick release chin strap</li><li>Top air vents</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SCB_BLK,46,SCBBLK.jpg,Studds Cruiser Box (Black),"[""SCBBLK.jpg""]",1570,1500,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK</li><li>Cruiser Box is a motorcycle side luggage box for cruiser bikes</li><li>Solid build quality</li><li>Six lever tamper-proof lock system</li><li>Payload of 6 kg</li><li>Storage capacity of 15 litres</li><li>Cruiser Box comes with a small reflector and an easily replaceable top lid</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16932|16939,87141090,1041
0,SCB_CRD,46,SCBCRD.jpg,Studds Cruiser Box (Cherry Red),"[""SCBCRD.jpg""]",1570,1500,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK</li><li>Cruiser Box is a motorcycle side luggage box for cruiser bikes</li><li>Solid build quality</li><li>Six lever tamper-proof lock system</li><li>Payload of 6 kg</li><li>Storage capacity of 15 litres</li><li>Cruiser Box comes with a small reflector and an easily replaceable top lid</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16932|16939,87141090,1041
0,SCB_FBU,46,SCBFBU.jpg,Studds Cruiser Box (Flame Blue),"[""SCBFBU.jpg""]",1570,1500,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK</li><li>Cruiser Box is a motorcycle side luggage box for cruiser bikes</li><li>Solid build quality</li><li>Six lever tamper-proof lock system</li><li>Payload of 6 kg</li><li>Storage capacity of 15 litres</li><li>Cruiser Box comes with a small reflector and an easily replaceable top lid</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16932|16939,87141090,1041
0,SCB_GGY,46,SCBGGY.jpg,Studds Cruiser Box (Gun Grey),"[""SCBGGY.jpg""]",1570,1500,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK</li><li>Cruiser Box is a motorcycle side luggage box for cruiser bikes</li><li>Solid build quality</li><li>Six lever tamper-proof lock system</li><li>Payload of 6 kg</li><li>Storage capacity of 15 litres</li><li>Cruiser Box comes with a small reflector and an easily replaceable top lid</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16932|16939,87141090,1041
0,SCB_SGY,46,SCBSGY.jpg,Studds Cruiser Box (Silver Grey),"[""SCBSGY.jpg""]",1570,1500,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK</li><li>Cruiser Box is a motorcycle side luggage box for cruiser bikes</li><li>Solid build quality</li><li>Six lever tamper-proof lock system</li><li>Payload of 6 kg</li><li>Storage capacity of 15 litres</li><li>Cruiser Box comes with a small reflector and an easily replaceable top lid</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16932|16939,87141090,1041
0,SCB_WHT,46,SCBWHT.jpg,Studds Cruiser Box (White),"[""SCBWHT.jpg""]",1570,1500,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK</li><li>Cruiser Box is a motorcycle side luggage box for cruiser bikes</li><li>Solid build quality</li><li>Six lever tamper-proof lock system</li><li>Payload of 6 kg</li><li>Storage capacity of 15 litres</li><li>Cruiser Box comes with a small reflector and an easily replaceable top lid</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16932|16939,87141090,1041
0,SCB_WRD,46,SCBWRD.jpg,Studds Cruiser Box (Wine Red),"[""SCBWRD.jpg""]",1570,1500,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK</li><li>Cruiser Box is a motorcycle side luggage box for cruiser bikes</li><li>Solid build quality</li><li>Six lever tamper-proof lock system</li><li>Payload of 6 kg</li><li>Storage capacity of 15 litres</li><li>Cruiser Box comes with a small reflector and an easily replaceable top lid</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16932|16939,87141090,1041
0,SCB_SRD,46,SCBSRD.jpg,Studds Cruiser Box (Sports Red),"[""SCBSRD.jpg""]",1570,1500,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK</li><li>Cruiser Box is a motorcycle side luggage box for cruiser bikes</li><li>Solid build quality</li><li>Six lever tamper-proof lock system</li><li>Payload of 6 kg</li><li>Storage capacity of 15 litres</li><li>Cruiser Box comes with a small reflector and an easily replaceable top lid</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16932|16939,87141090,1041
0,SEB_RED,46,SEBRED.jpg,Studds Explorer Box (Red),"[""SEBRED.jpg""]",1075,1000,7,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Explorer Box</li><li>Product Code:SDU_BLK.</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16933|16940,87141090,1041
0,SEB_BLU,46,SEBBLU.jpg,Studds Explorer Box (Blue),"[""SEBBLU.jpg""]",1075,1000,7,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Explorer Box</li><li>Product Code:SDU_BLK.</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16933|16940,87141090,1041
0,SEB_BLK,46,SEBBLK.jpg,Studds Explorer Box (Black),"[""SEBBLK.jpg""]",1075,1000,7,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Explorer Box</li><li>Product Code:SDU_BLK.</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16933|16940,87141090,1041
0,SEB_GGY,46,SEBGGY.jpg,Studds Explorer Box (Gun Grey),"[""SEBGGY.jpg""]",1075,1000,7,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Explorer Box</li><li>Product Code:SDU_BLK.</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16933|16940,87141090,1041
0,SVB_SGY,46,SVBSGY.jpg,Studds Vault Box (Silver Grey),"[""SVBSGY.jpg""]",1050,1000,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,"<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK</li><li>Vault Box is a motorcycle side luggage box which can be fitted on almost all bikes</li><li>The Vault Box is water-proof, sturdy, has a six lever tamper-proof lock system, along with a payload of 6 kg and storage capacity of 8 litres</li><li>Country of Origin: ?India.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16934|16941,87141090,1041
0,SVB_MBK,46,SVBMBK.jpg,Studds Vault Box (Matt Black),"[""SVBMBK.jpg""]",895,500,45,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,"<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK</li><li>Vault Box Matt Black is a motorcycle side luggage box which can be fitted on almost all bikes</li><li>The Vault Box is water-proof, sturdy, has a six lever tamper-proof lock system, along with a payload of 6 kg and storage capacity of 8 litres.</li><li>Country of Origin: ?India.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16934|16941,87141090,1041
0,SVB_BLK,46,SVBBLK.jpg,Studds Vault Box (Eco Box Black),"[""SVBBLK.jpg""]",995,899,10,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,"<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK</li><li>Eco Box is a motorcycle side luggage box which can be fitted on almost all bikes</li><li>The Eco Box is water-proof, sturdy</li><li>Has a six lever tamper-proof lock system, along with a payload of 6 kg and storage capacity of 8 litres</li><li>Country of Origin: ?India.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16934|16941,87141090,1041
0,STC_RED,46,STCRED.jpg,Studds Top Case (Red),"[""STCRED.jpg""]",1590,1500,6,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK.</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16935|16942,87141090,1041
0,STC_SRD,46,STCSRD.jpg,Studds Top Case (Sports Red),"[""STCSRD.jpg""]",1590,1500,6,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK.</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16935|16942,87141090,1041
0,STC_BLK,46,STCBLK.jpg,Studds Top Case (Black),"[""STCBLK.jpg""]",1590,1500,6,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SDU_BLK.</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16935|16942,87141090,1041
0,SSB_BLK,46,SSBBLK.jpg,Studds Safari Box (Black),"[""SSBBLK.jpg""]",1050,1000,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SSB_BLK</li><li>Safari Box is a motorcycle side luggage box</li><li>which is sturdy has a six lever tamper-proof lock system</li><li>Payload of 3 kg</li><li>Storage capacity of 8 litres</li><li>Our Explorer Box has triple reflectors with chrome lining</li><li>Easy replaceable top lid available in various colour options</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16936|16943,87141090,1041
0,SSB_FBU,46,SSBFBU.jpg,Studds Safari Box (Flame Blue),"[""SSBFBU.jpg""]",1050,1000,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SSB_FBU</li><li>Safari Box is a motorcycle side luggage box</li><li>which is sturdy has a six lever tamper-proof lock system</li><li>Payload of 3 kg</li><li>Storage capacity of 8 litres</li><li>Our Explorer Box has triple reflectors with chrome lining</li><li>Easy replaceable top lid available in various colour options</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16936|16943,87141090,1041
0,SSB_SGY,46,SSBSGY.jpg,Studds Safari Box (Silver Grey),"[""SSBSGY.jpg""]",1050,1000,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SSB_SGY</li><li>Safari Box is a motorcycle side luggage box</li><li>which is sturdy has a six lever tamper-proof lock system</li><li>Payload of 3 kg</li><li>Storage capacity of 8 litres</li><li>Our Explorer Box has triple reflectors with chrome lining</li><li>Easy replaceable top lid available in various colour options</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16936|16943,87141090,1041
0,SSB_CRD,46,SSBCRD.jpg,Studds Safari Box (Cherry Red),"[""SSBCRD.jpg""]",1050,1000,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SSB_CRD</li><li>Safari Box is a motorcycle side luggage box</li><li>which is sturdy has a six lever tamper-proof lock system</li><li>Payload of 3 kg</li><li>Storage capacity of 8 litres</li><li>Our Explorer Box has triple reflectors with chrome lining</li><li>Easy replaceable top lid available in various colour options</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16936|16943,87141090,1041
0,SSB_WHT,46,SSBWHT.jpg,Studds Safari Box (White),"[""SSBWHT.jpg""]",1050,1000,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SSB_WHT</li><li>Safari Box is a motorcycle side luggage box</li><li>which is sturdy has a six lever tamper-proof lock system</li><li>Payload of 3 kg</li><li>Storage capacity of 8 litres</li><li>Our Explorer Box has triple reflectors with chrome lining</li><li>Easy replaceable top lid available in various colour options</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16936|16943,87141090,1041
0,SSB_GGY,46,SSBGGY.jpg,Studds Safari Box (Gun Grey),"[""SSBGGY.jpg""]",1050,1000,5,-1,18,150,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SSB_GGY</li><li>Safari Box is a motorcycle side luggage box</li><li>which is sturdy has a six lever tamper-proof lock system</li><li>Payload of 3 kg</li><li>Storage capacity of 8 litres</li><li>Our Explorer Box has triple reflectors with chrome lining</li><li>Easy replaceable top lid available in various colour options</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,28,16922|16926|16928|16927|16936|16943,87141090,1041
0,SGLV_SMG2M,46,SGLVSMG2M.jpg,Studds Smg 2 Gloves M,"[""SGLVSMG2M.jpg""]",590,234,61,-1,18,138,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SGLV_SMG2M</li><li>SMG 1 Gloves are fashionable half-finger riding gloves with high-quality fine mesh fabric</li><li>Pre-curved armour design</li><li>Anti-slip silicon pads</li><li>TPU knuckle protection</li><li>Sealed edges with high-quality stitching and wrist with rubber fitting and velcro for a perfect fit</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,5,16922|16924|16928|16927|16930|16944,61169300,1041
0,SGLV_SMG2L,46,SGLVSMG2L.jpg,Studds Smg 2 Gloves L,"[""SGLVSMG2L.jpg""]",590,234,61,-1,18,138,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SGLV_SMG2L</li><li>SMG 1 Gloves are fashionable half-finger riding gloves with high-quality fine mesh fabric</li><li>Pre-curved armour design</li><li>Anti-slip silicon pads</li><li>TPU knuckle protection</li><li>Sealed edges with high-quality stitching and wrist with rubber fitting and velcro for a perfect fit</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,5,16922|16924|16928|16927|16930|16944,61169300,1041
0,SGLV_SMG2XL,46,SGLVSMG2XL.jpg,Studds Smg 2 Gloves Xl,"[""SGLVSMG2XL.jpg""]",590,234,61,-1,18,138,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SGLV_SMG2XL</li><li>SMG 1 Gloves are fashionable half-finger riding gloves with high-quality fine mesh fabric</li><li>Pre-curved armour design</li><li>Anti-slip silicon pads</li><li>TPU knuckle protection</li><li>Sealed edges with high-quality stitching and wrist with rubber fitting and velcro for a perfect fit</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,5,16922|16924|16928|16927|16930|16944,61169300,1041
0,SGLV_SMG6M,46,SGLVSMG6M.jpg,Studds Smg 6 Gloves M,"[""SGLVSMG6M.jpg""]",720,234,68,-1,18,138,1,0,0,0,0,0,1,1,0,0,0,0,"<ul><li>Brand:STUDDS</li><li>Model:Downtown Unicolor</li><li>Product Code:SGLV_SMG6M</li><li>SMG 6 Gloves are fashionable full-finger motorcycle riding gloves with TPU knuckle protection, pre-curved armour design, high-quality fine mesh fabric, anti-slip silicon pads, wrist with rubber fitting</li><li>Velcro and sealed edges with high-quality stitching for longer life</li><li>Country of Origin: ?India.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,5,16922|16924|16928|16927|16930|16944,61169300,1041
