id,cate_id,sub_cate_id
30601,8,111
30602,8,111
30603,8,111
30604,8,111
30609,8,111
30610,8,111
30709,8,111
30710,8,111
30711,8,111
30712,8,111
30713,8,111
30714,8,111
30715,8,111
30716,8,111
30720,8,111
30725,8,111
30726,8,111
30727,8,111
30728,8,111
30729,8,111
30730,8,111
30731,8,111
30732,8,111
30733,8,111
30734,8,111
30735,8,111
30739,8,111
30747,8,111
30837,8,111
30843,8,111
30844,8,111
30845,8,111
30880,8,111
30894,8,111
30956,8,111
30967,8,111
30968,8,111
3401,8,111
3405,8,111
3408,8,111
3410,8,111
3412,8,111
3436,8,111
3501,8,111
3502,8,111
35035,8,111
35036,8,111
35037,8,111
35038,8,111
35039,8,111
3504,8,111
35044,8,111
35045,8,111
3505,8,111
3506,8,111
3507,8,111
3510,8,111
3511,8,111
35118,8,111
3512,8,111
3513,8,111
36022,8,111
36023,8,111
36024,8,111
36301,8,111
36302,8,111
36304,8,111
36305,8,111
36307,8,111
36308,8,111
36310,8,111
36311,8,111
36314,8,111
36316,8,111
36318,8,111
36331,8,111
36406,8,111
36407,8,111
36501,8,111
36502,8,111
36503,8,111
36717,8,111
36718,8,111
36720,8,111
36722,8,111
36725,8,111
36728,8,111
36753,8,111
36758,8,111
36775,8,111
36777,8,111
36778,8,111
36779,8,111
36788,8,111
36789,8,111
36800,8,111
36802,8,111
36804,8,111
36805,8,111
36806,8,111
36807,8,111
36818,8,111
36819,8,111
36820,8,111
36821,8,111
36822,8,111
36824,8,111
36825,8,111
36826,8,111
37067,8,111
37068,8,111
40000,8,111
40003,8,111
40053,8,111
40054,8,111
40066,8,111
40068,8,111
40073,8,111
40077,8,111
40078,8,111
40081,8,111
40082,8,111
40088,8,111
40089,8,111
40090,8,111
40091,8,111
40150,8,111
40158,8,111
40166,8,111
40170,8,111
40173,8,111
40177,8,111
40184,8,111
40185,8,111
40186,8,111
40187,8,111
40205,8,111
40211,8,111
40257,8,111
40271,8,111
40274,8,111
40278,8,111
40287,8,111
40289,8,111
40355,8,111
40356,8,111
40358,8,111
403710526N,8,111
404700003001U,8,111
404700203001U,8,111
404700204001U,8,111
404700402001U,8,111
404700403001U,8,111
41011,8,111
41012,8,111
41015,8,111
41030,8,111
41033,8,111
41038,8,111
41043,8,111
41107,8,111
41108,8,111
41110,8,111
41115,8,111
41116,8,111
41266,8,111
41268,8,111
41269,8,111
41271,8,111
41279,8,111
41281,8,111
41282,8,111
41286,8,111
41467,8,111
41468,8,111
41496,8,111
41573,8,111
41575,8,111
41576,8,111
41584,8,111
41587,8,111
41588,8,111
41593,8,111
41596,8,111
41704,8,111
41705,8,111
41714,8,111
41752,8,111
41760,8,111
41764,8,111
41765,8,111
41766,8,111
419,8,111
422,8,111
42202,8,111
42205,8,111
42214,8,111
42218,8,111
42275,8,111
42613,8,111
42783,8,111
42803,8,111
43024,8,111
43038,8,111
43047,8,111
4403,8,111
4405,8,111
4406,8,111
4407,8,111
4408,8,111
4409,8,111
4410,8,111
4411,8,111
4412,8,111
501,8,111
505,8,111
509,8,111
516,8,111
517,8,111
521,8,111
525,8,111
534,8,111
536,8,111
550,8,111
551,8,111
558,8,111
559,8,111
560,8,111
569,8,111
571,8,111
60478,8,111
99506,8,111
99530,8,111
99531,8,111
99532,8,111
99533,8,111
AA-2074,8,111
AP12WL,8,111
BEL550MS0I,8,111
BG-1001B,8,111
BG-1002B,8,111
BG-1003B,8,111
BG-1089B,8,111
BG-1092B,8,111
BG-1093B,8,111
BG-1095B,8,111
BG-1096B,8,111
BG-1097B,8,111
BG-193,8,111
BG-194,8,111
BG-197,8,111
BG-20501,8,111
BG-31030,8,111
BG-31031,8,111
BG-31032,8,111
BG-31033,8,111
BG-31034,8,111
BG-31035,8,111
BG-31036,8,111
BG-31140,8,111
BG-31141,8,111
BG-31142,8,111
BG-31149,8,111
BG-31150,8,111
BG-31151,8,111
BG-31153,8,111
BG-31154,8,111
BG-31157,8,111
BG-31158,8,111
BG-31159,8,111
BG-31161,8,111
BG-31162,8,111
BG-31165,8,111
BG-31166,8,111
BG-31167,8,111
BG-31168,8,111
BG-31170,8,111
BG-31171,8,111
BG-31172,8,111
BG-31173,8,111
BG-31247,8,111
BG-31248,8,111
BG-31249,8,111
BG-31250,8,111
BG-31251,8,111
BG-31253,8,111
BG-31254,8,111
BG-31260,8,111
BG-31262,8,111
BG-31263,8,111
BG-31264,8,111
BG-31266,8,111
BG-31269,8,111
BG-31272,8,111
BG-31277,8,111
BG-3200,8,111
BG-34102,8,111
BG-5028,8,111
BG-6328,8,111
BG-6331,8,111
BG-6334,8,111
BG-6347,8,111
BG-6349,8,111
BG-7099,8,111
BG-9947,8,111
BG-9948,8,111
BG-9949,8,111
BG-9955,8,111
BG-9956,8,111
BG-9958,8,111
BG-9959,8,111
BG-9960,8,111
BTF-001,8,111
BTF-002,8,111
BTF-003,8,111
BTF-004,8,111
BTF-005,8,111
BTF-006,8,111
BTF-007,8,111
BTF-008,8,111
BTF-009,8,111
BTF-010,8,111
BTF-011,8,111
BTF-012,8,111
BTF-013,8,111
BTF-014,8,111
BTF-015,8,111
BTF-016,8,111
BTF-017,8,111
BTF-018,8,111
BTF-019,8,111
BTF-020,8,111
BTF-021,8,111
BTF-022,8,111
BTF-023,8,111
BTF-024,8,111
BTF-025,8,111
BTF-026,8,111
BTF-027,8,111
BTF-028,8,111
BTF-029,8,111
BTF-030,8,111
BTF-031,8,111
BTF-032,8,111
BTF-033,8,111
BTF-034,8,111
BTF-035,8,111
CY6240,8,111
DIB098G50I,8,111
DIG098G50I,8,111
DWB068D50I,8,111
DWB068G50I,8,111
DWB068G60I,8,111
DWB098D50I,8,111
DWB098G50I,8,111
DWB098G60I,8,111
DWB65BC50I,8,111
DWB95BC50I,8,111
DWB97FM50I,8,111
DWG068D50I,8,111
DWG068D60I,8,111
DWG098D50I,8,111
DWG098D60I,8,111
DWH068D60I,8,111
DWH098D60I,8,111
DWK065G60I,8,111
DWK068G60I,8,111
DWK098G60I,8,111
HBA574BR0Z,8,111
HBF010BR0Z,8,111
HBF113BR0Z,8,111
HMT75M551I,8,111
KRMPL18W2SCJJ,8,111
KRMPR18W2SCJJ,8,111
PGN004,8,111
PGN005,8,111
PGN007,8,111
PGN009,8,111
PGN010,8,111
PGN011,8,111
PGN014,8,111
PGN015,8,111
PGN016,8,111
PGN019,8,111
PGN020,8,111
PGN023,8,111
PGN027,8,111
PGN028,8,111
PGN030,8,111
PGN034,8,111
PGN041,8,111
PGN042,8,111
PGN057,8,111
PGN059,8,111
PGN061,8,111
PGN075,8,111
PGN076,8,111
PGN079,8,111
PGN095,8,111
PGN097,8,111
PGN112,8,111
PGN120,8,111
PGN121,8,111
PIG107,8,111
PIG108,8,111
PIG116,8,111
PIG117,8,111
PIG12043,8,111
PIG12203,8,111
PIG12294,8,111
PIG12420,8,111
PIG12613,8,111
PIG12687,8,111
PIG14039,8,111
PIG14041,8,111
PIG164,8,111
PIG248,8,111
PIG273,8,111
PIG316,8,111
PIG737,8,111
PK-1000C,8,111
S96920,8,111
WAT044,8,111
WAT051,8,111
