id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
118419,49,118419.jpg,Hajmola Tab Iml 150 Sachet Jar,"[""118419.jpg"",""118419-1.jpg"",""118419-2.jpg"",""118419-3.jpg"","" "",]",160,154,4,1,6,105,0,0,0,0,0,0,1,150,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6098|1418,0,303
118443,49,118443.jpg,Bio Safrn Antiage Face and Body 50G,"[""118443.jpg"",""118443-1.jpg"",""118443-2.jpg"",""118443-3.jpg"","" "",]",270,262,3,1,6,49,0,0,1,50,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,6099|628|618|619,3004,87
118967,49,118967.jpg,Vicks Vaporub Ointment 5 g (Pack Of 12),"[""118967.jpg"",""118967-1.jpg"",""118967-2.jpg"",""118967-3.jpg"","" "",]",252,241,5,1,6,105,0,0,1,5,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,6105|845|847,0,794
119665,49,119665.jpg,"Fair and Lovely Advanced Multi Vitamin Skin Cream (9g, Pack of 24)","[""119665.jpg"",""119665-1.jpg"",""119665-2.jpg"",""119665-3.jpg"","" "",]",216,205,6,1,6,49,0,0,1,9,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6106|693|631,3304,239
142156,49,142156.jpg,Chandrika Soap 125 g (Pack Of 6),"[""142156.jpg"",""142156-1.jpg"",""142156-2.jpg"",""142156-3.jpg"","" "",]",258,249,4,1,6,45,0,0,1,125,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6142|645|630,3401,132
144395,49,144395.jpg,"Colgate Strong Teeth Toothpaste (48 g, Pack Of 12)","[""144395.jpg"",""144395-1.jpg"",""144395-2.jpg"",""144395-3.jpg"","" "",]",240,228,5,1,6,109,0,0,1,48,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,12574|6144|657|598,0,159
147283,49,147283.jpg,Clinic Plus Strong and Long Health Shampoo (5.5ml Pack Of 64),"[""147283.jpg"",""147283-1.jpg"",""147283-2.jpg"",""147283-3.jpg"","" "",]",64,58,10,1,6,48,0,0,0,0,0,0,0,0,0,0,1,5.5,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6152|655|641,3305,149
150476,49,150476.jpg,Karthika Chigare Powder 6 g PK100,"[""150476.jpg"",""150476-1.jpg"",""150476-2.jpg"",""150476-3.jpg"","" "",]",100,95,5,1,6,48,0,0,1,6,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,745|6164|741|641|742,0,371
167781,49,167781.jpg,Nyle Volume Enhance Shampoo 400 ml,"[""167781.jpg"",""167781-1.jpg"",""167781-2.jpg"",""167781-3.jpg"","" "",]",205,196,5,1,6,48,0,0,0,0,0,0,0,0,0,0,1,400,,,,20/12/2050,0,0,5,4,1,0,[],0,18,745|6194|860|641,0,548
167782,49,167782.jpg,Nyle Dryness Hydration Shampoo400 ml,"[""167782.jpg"",""167782-1.jpg"",""167782-2.jpg"",""167782-3.jpg"","" "",]",205,196,5,1,6,48,0,0,0,0,0,0,0,0,0,0,1,400,,,,20/12/2050,0,0,5,4,1,0,[],0,18,745|6195|860|641,3305,548
179650,49,179650.jpg,"Nyle Dryness Hydration Shampoo, 800 ml","[""179650.jpg"",""179650-1.jpg"",""179650-2.jpg"",""179650-3.jpg"","" "",]",355,334,6,1,6,48,0,0,0,0,0,0,0,0,0,0,1,800,,,,20/12/2050,0,0,5,4,1,0,[],0,18,745|6234|860|641,0,548
179651,49,179651.jpg,Nyle Volume Enhance Shampoo 800 ml,"[""179651.jpg"",""179651-1.jpg"",""179651-2.jpg"",""179651-3.jpg"","" "",]",355,334,6,1,6,48,0,0,0,0,0,0,0,0,0,0,1,800,,,,20/12/2050,0,0,5,4,1,0,[],0,18,745|6235|860|641,0,548
180537,49,180537.jpg,Santoor Soap 30g Pack of 24,"[""180537.jpg"",""180537-1.jpg"",""180537-2.jpg"",""180537-3.jpg"","" "",]",120,117,3,1,6,45,0,0,1,30,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6238|811|630,0,676
182214,49,182214.jpg,BAND-AID Wash Proof Jar 100 Pc (100 + 30 FREE),"[""182214.jpg"",""182214-1.jpg"",""182214-2.jpg"",""182214-3.jpg"","" "",]",250,243,3,1,6,107,0,0,0,0,0,0,1,100,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,6248|616|615,0,63
189099,49,189099.jpg,"Garnier Color Naturals Cream hair color, Shade 3.16 Burgundy, 70 ml (70ml + 60g)","[""189099.jpg"",""189099-1.jpg"",""189099-2.jpg"",""189099-3.jpg"","" "",]",180,171,5,1,6,48,0,0,1,60,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6266|702|623,0,271
189100,49,189100.jpg,garnier Color Naturals Permanent Hair Cream No 3 Darkest Brown (70ml),"[""189100.jpg"",""189100-1.jpg"",""189100-2.jpg"",""189100-3.jpg"","" "",]",180,171,5,1,6,48,0,0,0,0,0,0,0,0,0,0,1,70,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6267|702|623,3305,271
189101,49,189101.jpg,"Garnier Color Naturals CrÃƒÂ¨me hair color, Shade 3 Darkest Brown, 70 ml (70ml + 60g)","[""189101.jpg"",""189101-1.jpg"",""189101-2.jpg"",""189101-3.jpg"","" "",]",180,171,5,1,6,48,0,0,1,60,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6268|702|623,0,271
189103,49,189103.jpg,garnier Black Naturals Oil Enriched Cream Colour Natural Black (70ml),"[""189103.jpg"",""189103-1.jpg"",""189103-2.jpg"",""189103-3.jpg"","" "",]",180,174,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,70,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6269|702|623,3305,271
189204,49,189204.jpg,Gillette Mach 3 Manual Shaving Razor Blades - 4 Pc (Cartridge),"[""189204.jpg"",""189204-1.jpg"",""189204-2.jpg"",""189204-3.jpg"","" "",]",499,486,3,1,6,108,0,0,0,0,0,0,1,4,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6270|703|605|704,0,274
189296,49,189296.jpg,Clinic Plus Strong and Long Naturals Shampoo (340ml),"[""189296.jpg"",""189296-1.jpg"",""189296-2.jpg"",""189296-3.jpg"","" "",]",199,196,2,1,6,48,0,0,0,0,0,0,0,0,0,0,1,340,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6272|655|641,3305,149
189311,49,189311.jpg,Head and Shoulders Smooth and Silky Shampoo 340 ml,"[""189311.jpg"",""189311-1.jpg"",""189311-2.jpg"",""189311-3.jpg"","" "",]",285,275,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,340,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6273|723|641,0,316
189323,49,189323.jpg,"Sunsilk Stunning Black Shine Shampoo, 340 ml","[""189323.jpg"",""189323-1.jpg"",""189323-2.jpg"",""189323-3.jpg"","" "",]",215,208,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,340,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6274|827|641,3305,734
189326,49,189326.jpg,"Sunsilk Lusciously Thick and Long Shampoo, 340 ml","[""189326.jpg"",""189326-1.jpg"",""189326-2.jpg"",""189326-3.jpg"","" "",]",215,208,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,340,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6275|827|641,0,734
189785,49,189785.jpg,"Pantene Hair Fall Control Shampoo, 340 ml","[""189785.jpg"",""189785-1.jpg"",""189785-2.jpg"",""189785-3.jpg"","" "",]",225,217,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,340,,,,20/12/2050,0,0,5,4,1,0,[],0,18,745|6278|866|641,3305,570
196984,49,196984.jpg,Lifebuoy Total 10 Hand Wash Refill Pouch750 ml,"[""196984.jpg"",""196984-1.jpg"",""196984-2.jpg"",""196984-3.jpg"","" "",]",119,116,3,1,6,45,0,0,0,0,0,0,0,0,0,0,1,750,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6280|769|676,3401,429
202239,49,202239.jpg,Head and Shoulders Anti Hairfall Shampoo (650ml),"[""202239.jpg"",""202239-1.jpg"",""202239-2.jpg"",""202239-3.jpg"","" "",]",600,579,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,675,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6288|723|641,3305,316
202242,49,202242.jpg,Head and Shoulders Smooth and Silky Shampoo (650ml),"[""202242.jpg"",""202242-1.jpg"",""202242-2.jpg"",""202242-3.jpg"","" "",]",660,638,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,675,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6289|723|641,3305,316
202243,49,202243.jpg,Pantene Pro V Hair Fall Control Shampoo (650ml),"[""202243.jpg"",""202243-1.jpg"",""202243-2.jpg"",""202243-3.jpg"","" "",]",550,537,3,1,6,48,0,0,0,0,0,0,0,0,0,0,1,675,,,,20/12/2050,0,0,5,4,1,0,[],0,18,745|6290|866|641,3305,570
202248,49,202248.jpg,Pantene Pro V Silky Smooth Care Shampoo (650ml),"[""202248.jpg"",""202248-1.jpg"",""202248-2.jpg"",""202248-3.jpg"","" "",]",550,532,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,675,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6291|866|641,3305,570
205184,49,205184.jpg,Fair and Lovely Advanced Multi Vitamin Skin Cream (9g Pack Of 576),"[""205184.jpg"",""205184-1.jpg"",""205184-2.jpg"",""205184-3.jpg"","" "",]",5184,4948,5,1,6,49,0,0,1,9,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,6298|693|631,3401,239
205660,49,205660.jpg,Pond's White Beauty Fairness Cream50 g,"[""205660.jpg"",""205660-1.jpg"",""205660-2.jpg"",""205660-3.jpg"","" "",]",249,241,4,1,6,49,0,0,1,50,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6300|798|631,0,604
207986,49,207986.jpg,Lotus Safe Sun Cream Spf20 100G,"[""207986.jpg"",""207986-1.jpg"",""207986-2.jpg"",""207986-3.jpg"","" "",]",299,291,3,1,6,106,0,0,1,100,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,6325|777|760|631,3405,445
208578,49,208578.jpg,Chik Hairfall Prevent Egg White Shampoo (1.75ml Pack Of 80),"[""208578.jpg"",""208578-1.jpg"",""208578-2.jpg"",""208578-3.jpg"","" "",]",80,76,5,1,6,48,0,0,0,0,0,0,0,0,0,0,1,1.75,,,,20/12/2050,0,0,5,4,1,0,[],0,18,745|6327|647|641,0,136
210060,49,210060.jpg,Nivea Nourishing Lotion Body Milk(400ml),"[""210060.jpg"",""210060-1.jpg"",""210060-2.jpg"",""210060-3.jpg"","" "",]",399,383,5,1,6,49,0,0,0,0,0,0,0,0,0,0,1,400,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6330|858|725,3304,542
212701,49,212701.jpg,Head and Shoulders Cool Menthol Shampoo 340 ml,"[""212701.jpg"",""212701-1.jpg"",""212701-2.jpg"",""212701-3.jpg"","" "",]",285,275,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,340,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6333|723|641,3305,316
215130,49,215130.jpg,Head and Shoulders Cool Menthol Shampoo (650ml),"[""215130.jpg"",""215130-1.jpg"",""215130-2.jpg"",""215130-3.jpg"","" "",]",600,579,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,675,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6349|723|641,3305,316
215578,49,215578.jpg,Clinic Plus Strong and Long Naturals Shampoo340 ml,"[""215578.jpg"",""215578-1.jpg"",""215578-2.jpg"",""215578-3.jpg"","" "",]",199,193,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,340,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6350|655|641,3305,149
216747,49,216747.jpg,Head and Shoulders Anti Hairfall Shampoo340 ml,"[""216747.jpg"",""216747-1.jpg"",""216747-2.jpg"",""216747-3.jpg"","" "",]",285,275,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,340,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6352|723|641,3305,316
216809,49,216809.jpg,Dove Hair Therapy Daily Shine Shampoo 340 ml,"[""216809.jpg"",""216809-1.jpg"",""216809-2.jpg"",""216809-3.jpg"","" "",]",268,259,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,340,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|12610|6353|677|641|12407,3305,205
218856,49,218856.jpg,Sunsilk Co Creations Thick and Long Shampoo (5ml Pack Of 64),"[""218856.jpg"",""218856-1.jpg"",""218856-2.jpg"",""218856-3.jpg"","" "",]",64,59,8,1,6,48,0,0,0,0,0,0,0,0,0,0,1,5,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6357|827|641,3305,734
222783,49,222783.jpg,Whisper ULa Clean L Wings 15 Pc,"[""222783.jpg"",""222783-1.jpg"",""222783-2.jpg"",""222783-3.jpg"","" "",]",149,143,5,1,6,46,0,0,0,0,0,0,1,15,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6367|850|820,9619,811
229140,49,229140.jpg,Dove Hair Therapy Dryness Care Shampoo340 ml,"[""229140.jpg"",""229140-1.jpg"",""229140-2.jpg"",""229140-3.jpg"","" "",]",280,271,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,340,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|12610|6395|677|641|12407,3305,205
229144,49,229144.jpg,Ponds Dream Flower Talc 400G,"[""229144.jpg"",""229144-1.jpg"",""229144-2.jpg"",""229144-3.jpg"","" "",]",310,296,5,1,6,108,0,0,1,400,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,6396|798|638,3304,603
229148,49,229148.jpg,Pond's Magic Talc 400 g,"[""229148.jpg"",""229148-1.jpg"",""229148-2.jpg"",""229148-3.jpg"","" "",]",330,324,2,1,6,108,0,0,1,400,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6397|798|638,3304,604
235214,49,235214.jpg,Gillette Mach 3 Turbo Razor Blade Cartridges4 Pc,"[""235214.jpg"",""235214-1.jpg"",""235214-2.jpg"",""235214-3.jpg"","" "",]",610,594,3,1,6,108,0,0,0,0,0,0,1,4,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6421|703|605|704,8212,274
236283,49,236283.jpg,Gillette Regular Shave Foam(418g),"[""236283.jpg"",""236283-1.jpg"",""236283-2.jpg"",""236283-3.jpg"","" "",]",225,218,4,1,6,108,0,0,1,418,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6422|703|605|707,3307,274
236284,49,236284.jpg,Gillette Sensitive Shave Foam(418g),"[""236284.jpg"",""236284-1.jpg"",""236284-2.jpg"",""236284-3.jpg"","" "",]",225,218,4,1,6,108,0,0,1,418,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6423|703|605|707,3401,274
237445,49,237445.jpg,Krack Heel Repair Cream 25 g,"[""237445.jpg"",""237445-1.jpg"",""237445-2.jpg"",""237445-3.jpg"","" "",]",90,87,4,1,6,105,0,0,1,25,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6428|750|751,3004,400
237461,49,237461.jpg,Moov Pain Relief Specialist Spray (35g),"[""237461.jpg"",""237461-1.jpg"",""237461-2.jpg"",""237461-3.jpg"","" "",]",140,134,5,1,6,105,0,0,1,35,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6429|784|595,3004,498
237467,49,237467.jpg,Moov Pain Relief Specialist Cream25 g,"[""237467.jpg"",""237467-1.jpg"",""237467-2.jpg"",""237467-3.jpg"","" "",]",125,117,7,1,6,105,0,0,1,25,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6430|784|595,3004,498
239335,49,239335.jpg,Vicks Cough Drops Mixed(2g X 490),"[""239335.jpg"",""239335-1.jpg"",""239335-2.jpg"",""239335-3.jpg"","" "",]",470,425,10,1,6,105,0,0,1,2,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6433|845|730,3004,794
241132,49,241132.jpg,"Colgate Strong Teeth Toothpaste (13g, Pack Of 12)","[""241132.jpg"",""241132-1.jpg"",""241132-2.jpg"",""241132-3.jpg"","" "",]",72,69,5,1,6,109,0,0,1,13,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,12574|6456|657|598,0,159
243080,49,243080.jpg,Gillette Classic Shave Foam (196g),"[""243080.jpg"",""243080-1.jpg"",""243080-2.jpg"",""243080-3.jpg"","" "",]",199,190,5,1,6,108,0,0,1,196,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,6470|703|605|707,3307,274
246700,49,246700.jpg,Nivea Men Oil Control Face Wash100 g,"[""246700.jpg"",""246700-1.jpg"",""246700-2.jpg"",""246700-3.jpg"","" "",]",199,195,3,1,6,49,0,0,1,100,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6488|858|635|12435,3401,542
247115,49,247115.jpg,Dove Hair Therapy Hair Fall Rescue Shampoo(340ml),"[""247115.jpg"",""247115-1.jpg"",""247115-2.jpg"",""247115-3.jpg"","" "",]",279,271,3,1,6,48,0,0,0,0,0,0,0,0,0,0,1,340,,,,20/12/2050,0,0,5,4,1,0,[],0,18,745|12610|6491|677|641|12407,3305,205
248215,49,248215.jpg,Parachute 100 Percent Pure Coconut Oil Plastic Bottle 1 L,"[""248215.jpg"",""248215-1.jpg"",""248215-2.jpg"",""248215-3.jpg"","" "",]",415,396,5,1,6,48,0,0,0,0,0,0,0,0,1,1,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,5,745|12654|6495|415|414,1515,572
250520,49,250520.jpg,Meera Herbal Hair Wash Powder Pouch (5 gPack Of 50),"[""250520.jpg"",""250520-1.jpg"",""250520-2.jpg"",""250520-3.jpg"","" "",]",200,188,7,1,6,48,0,0,1,5,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6555|782|641,0,477
250771,49,250771.jpg,Pears Pure and gentle glycerin and Natural Oils Bathing Soap (125g X 3),"[""250771.jpg"",""250771-1.jpg"",""250771-2.jpg"",""250771-3.jpg"","" "",]",176,170,4,1,6,45,0,0,1,125,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6607|794|630,3401,586
251218,49,251218.jpg,Loreal Paris Casting Creme Dark Chocolate(159.5ml),"[""251218.jpg"",""251218-1.jpg"",""251218-2.jpg"",""251218-3.jpg"","" "",]",550,531,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,159.5,,,,20/12/2050,0,0,5,4,1,0,[],0,18,745|6621|776|623|12555,1905,443
251220,49,251220.jpg,Loreal Cast Creme Gls Plum 160ml,"[""251220.jpg"",""251220-1.jpg"",""251220-2.jpg"",""251220-3.jpg"","" "",]",550,532,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,160,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6622|776|623,3305,441
251224,49,251224.jpg,Loreal Paris Casting Creme Dark Brown(159.5ml),"[""251224.jpg"",""251224-1.jpg"",""251224-2.jpg"",""251224-3.jpg"","" "",]",550,532,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,159.5,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6623|776|623,3304,443
251235,49,251235.jpg,Loreal Paris Casting Cream Ebony Black(159.5ml),"[""251235.jpg"",""251235-1.jpg"",""251235-2.jpg"",""251235-3.jpg"","" "",]",550,532,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,159.5,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6624|776|623,3304,443
251249,49,251249.jpg,Loreal Excln HrClear3.16Brgdy 172ml,"[""251249.jpg"",""251249-1.jpg"",""251249-2.jpg"",""251249-3.jpg"","" "",]",620,599,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,172,,,,20/12/2050,0,0,5,4,1,0,[],0,18,745|6625|776|623,0,441
251251,49,251251.jpg,Loreal Paris Excellence Creme Regular Permanent Hair Colour Natural Dark Brown(172ml),"[""251251.jpg"",""251251-1.jpg"",""251251-2.jpg"",""251251-3.jpg"","" "",]",620,599,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,172,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6626|776|623,0,443
251259,49,251259.jpg,Loreal Paris Excellence Creme Regular Permanent Hair Colour Black(172ml),"[""251259.jpg"",""251259-1.jpg"",""251259-2.jpg"",""251259-3.jpg"","" "",]",620,599,4,1,6,48,0,0,0,0,0,0,0,0,0,0,1,172,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6627|776|623,3305,443
252847,49,252847.jpg,Colgate Super Flexi Soft Toothbrush (1Pc Pack Of 12),"[""252847.jpg"",""252847-1.jpg"",""252847-2.jpg"",""252847-3.jpg"","" "",]",240,205,15,1,6,109,0,0,0,0,0,0,1,1,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,12573|6634|657|600,9603,159
252868,49,252868.jpg,"Colgate Cibaca Soft Toothbrush (1Pc, Pack Of 12)","[""252868.jpg"",""252868-1.jpg"",""252868-2.jpg"",""252868-3.jpg"","" "",]",180,155,14,1,6,109,0,0,0,0,0,0,1,1,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,12575|6635|657|600,9603,159
252874,49,252874.jpg,"Colgate Zig Zag Medium Toothbrush (1Pc, Pack Of 6)","[""252874.jpg"",""252874-1.jpg"",""252874-2.jpg"",""252874-3.jpg"","" "",]",180,155,14,1,6,109,0,0,0,0,0,0,1,1,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6636|657|600,9603,159
252876,49,252876.jpg,Garnier Power Light Intensive Fairness Face Wash100 g,"[""252876.jpg"",""252876-1.jpg"",""252876-2.jpg"",""252876-3.jpg"","" "",]",190,183,4,1,6,49,0,0,1,100,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6637|702|635,3401,271
253535,49,253535.jpg,Dettol Antiseptic Liquid 60 ml,"[""253535.jpg"",""253535-1.jpg"",""253535-2.jpg"",""253535-3.jpg"","" "",]",31,30,4,1,6,107,0,0,0,0,0,0,0,0,0,0,1,60,,,,20/12/2050,0,1,5,4,1,0,[],0,18,6646|674|637|12450,3402,187
254688,49,254688.jpg,Lotus Herbals Safe Sun Skin Lightening Anti Tan Sunblock Plus Spf 30 50 g,"[""254688.jpg"",""254688-1.jpg"",""254688-2.jpg"",""254688-3.jpg"","" "",]",245,238,3,1,6,49,0,0,1,50,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,6652|777|631|760,3304,445
254690,49,254690.jpg,"Lotus Herbals Apriscrub Fresh Apricot Scrub, 180g","[""254690.jpg"",""254690-1.jpg"",""254690-2.jpg"",""254690-3.jpg"","" "",]",325,304,7,1,6,48,0,0,1,180,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,745|6653|799,3304,445
