id,original_price,sell_price,discount
325561,149,143,5
325572,230,221,4
325576,295,292,2
325720,175,171,3
325736,120,120,0
326107,1048,1011,4
326108,599,578,4
326109,350,339,4
326115,260,249,5
326116,165,160,4
326122,50,47,7
326128,375,337,11
326129,375,337,11
326139,85,79,8
326169,120,94,22
326305,465,449,4
326420,20,20,0
326567,140,135,4
326577,220,213,4
326585,525,498,6
326586,150,145,4
326589,107,104,3
326594,25,25,0
326595,33,33,0
326596,33,33,0
326598,25,25,0
326599,33,33,0
326600,33,33,0
326603,25,25,0
326605,10,10,0
326624,2600,1594,39
326636,225,218,4
326672,160,141,12
326778,10,10,0
326782,10,10,0
326783,10,10,0
326784,10,10,0
326785,10,10,0
326807,1087,749,32
326808,971,669,32
326809,856,590,32
326812,179,123,32
326815,1681,1159,32
326875,265,234,12
327083,975,944,4
327084,975,944,4
327217,275,262,5
327412,230,212,8
327414,230,212,8
327660,119,117,2
327662,280,266,5
327752,25,22,12
327757,50,43,14
327758,106,103,3
327775,80,77,4
327909,95,91,5
328201,500,500,0
328440,120,101,16
328467,60,59,2
328555,295,287,3
328556,988,958,4
328562,120,117,3
328565,180,175,3
328664,379,340,11
328680,2600,2554,2
328881,299,234,22
328917,114,111,3
328969,130,126,4
328988,160,152,5
328995,135,131,3
328996,135,131,3
329001,809,713,12
329043,109,106,3
329045,109,107,2
329278,200,194,3
329297,245,236,4
329310,549,535,3
329380,199,193,4
329518,61,60,2
329568,1140,1124,2
329876,480,443,8
329877,20,20,0
329988,39,38,3
32PHT4233S,24990,19160,24
32PHT5505,17990,16685,8
32PHT5813S,34990,20755,41
330076,110,110,0
330190,65,64,2
330192,45,43,5
330193,45,43,5
330469,1400,1049,26
330535,480,456,5
330713,100,97,3
330761,35,34,3
330773,195,194,1
330941,110,102,8
330948,115,113,2
331100,595,585,2
331105,599,589,2
331108,575,565,2
331111,575,565,2
331364,99,96,4
331365,190,183,4
331381,180,171,5
331383,30,30,0
331401,960,891,8
331402,960,891,8
331412,169,166,2
331417,45,44,3
331418,52,49,6
331419,52,48,8
331420,40,38,5
331421,48,46,5
331422,94,87,8
331423,69,66,5
331426,29,27,7
331463,550,532,4
331464,540,522,4
331528,50,50,0
331530,81,78,4
331532,158,158,0
331541,40,39,3
331563,500,485,3
331791,120,96,20
331792,60,49,19
331793,700,700,0
331904,87,80,9
331905,87,80,9
331910,207,200,4
331924,230,212,8
331925,230,212,8
331927,230,212,8
331928,230,212,8
331929,230,212,8
331930,230,212,8
331978,400,330,18
332068,265,259,3
332069,1395,1378,2
332140,625,592,6
332164,40,39,3
332167,40,39,3
332173,40,39,3
332174,40,39,3
332175,40,38,5
332176,960,830,14
332177,960,891,8
332178,960,891,8
332207,75,73,3
332210,170,147,14
332212,75,72,4
332217,1549,1455,7
332219,75,73,3
332226,159,153,4
332227,89,86,4
332228,139,137,2
332229,99,98,2
332233,139,134,4
332247,45,44,3
332249,285,278,3
332251,165,162,2
332350,150,145,4
332373,60,59,2
332399,60,58,4
332416,450,417,8
332417,120,114,5
332520,100,95,5
332524,100,100,0
332529,100,95,5
332546,1080,1051,3
332555,165,162,2
332557,65,64,2
332571,195,190,3
332577,80,79,2
332580,145,142,3
332583,375,366,3
332586,65,63,4
332587,165,154,7
332588,65,63,4
332638,60,59,2
332690,60,58,4
332696,60,58,4
332697,60,58,4
332706,60,59,2
332712,60,58,4
332738,60,59,2
332904,40,28,30
332930,50,47,7
332980,220,168,24
332984,187,181,4
332985,178,172,4
332986,175,137,22
332987,220,211,5
332988,300,274,9
333044,140,137,3
333093,499,478,5
333094,299,292,3
333101,50,49,2
333122,100,98,2
333157,350,287,18
333176,60,59,2
333182,85,83,3
333184,50,50,0
333193,299,289,4
333346,145,142,3
333347,205,200,3
333349,310,302,3
333353,30,30,0
333354,30,30,0
333355,30,30,0
333356,30,30,0
333401,750,747,1
333501,75,73,3
333503,195,190,3
333505,360,351,3
333527,140,137,3
333544,99,96,4
333586,600,600,0
333642,540,522,4
333643,135,128,6
333666,199,196,2
333667,265,261,2
333820,100,90,10
333824,295,273,8
333826,220,157,29
333847,75,73,3
333876,118,107,10
333885,319,307,4
333887,290,274,6
333889,50,48,4
333890,290,274,6
333900,209,206,2
333927,60,58,4
333930,60,58,4
333932,60,58,4
333934,33,33,0
334046,110,108,2
334054,135,132,3
334065,110,108,2
334089,200,190,5
334089CB,400,280,30
334093,199,196,2
334093CB,398,280,30
334113,190,186,3
334114,190,186,3
334213,33,33,0
334312,400,386,4
334321,99,97,3
334379,225,212,6
334392,420,289,32
334397,15,15,0
334398,15,15,0
334399,15,15,0
334400,15,15,0
334401,15,15,0
334402,15,15,0
334443,28,28,0
334525,210,207,2
334537,55,54,2
334544,55,54,2
334553,55,53,4
334556,210,207,2
334571,120,116,4
334621,120,116,4
334624,169,164,3
334626,169,164,3
334654,114,111,3
334665,78,74,6
334778,600,579,4
335031,240,231,4
335110,99,98,2
335114,99,96,4
335217,190,183,4
335225,270,263,3
335240,585,575,2
335241,580,550,6
335288,180,174,4
335479,720,701,3
335504,192,182,6
335516,110,105,5
335553,154,151,2
335555,75,73,3
335556,75,73,3
335566,750,747,1
335568,198,187,6
335569,144,142,2
335603,109,107,2
335733,320,308,4
335737,320,308,4
335808,699,642,9
335868,120,112,7
335872,80,78,3
336007,340,323,5
336102,120,120,0
336130,27,25,8
336135,28,28,0
336136,40,37,8
336183,50,49,2
336185,50,49,2
336201,775,728,7
336211,10,10,0
336225,300,275,9
336254,155,143,8
336277,20,20,0
336313,890,866,3
336320,890,866,3
336321,300,282,7
336322,160,156,3
336324,290,282,3
336336,600,564,7
336356,151,147,3
336429,169,162,5
336430,310,305,2
336509,720,708,2
336823,95,93,3
336832,60,56,7
336835,50,48,4
336866,960,923,4
336867,960,923,4
336971,38,37,3
336975,60,59,2
337000,160,154,4
337002,90,87,4
337056,125,119,5
337064,50,50,0
337072,115,107,7
337184,49,47,5
337189,130,127,3
337237,155,153,2
337330,455,439,4
337331,190,188,2
337383,110,109,1
337399,95,91,5
337426,200,194,3
337427,200,194,3
337452,95,92,4
337526,34,33,3
337622,75,73,3
337625,210,201,5
337627,210,201,5
337677,1651,1281,23
337711,50,44,12
337790,69,68,2
337830,100,94,7
337892,185,181,3
337898,75,75,0
337906,135,132,3
337910,115,113,2
337913,60,59,2
337918,590,574,3
337951,1799,1653,9
338004,465,449,4
338100,310,310,0
338150,150,144,4
338158,20,20,0
338400,199,194,3
338401,90,88,3
338536,42,41,3
338635,1250,1147,9
338641,345,317,9
338733,270,229,16
338737,140,114,19
338853,80,76,5
338863,75,66,12
338952,470,446,6
339007,150,143,5
339009,120,120,0
339010,98,97,2
339011,100,98,2
339012,100,98,2
339013,100,98,2
339014,100,98,2
339019,275,270,2
339021,195,187,5
339022,399,378,6
339023,399,378,6
339024,399,378,6
339025,399,391,3
339036,275,268,3
339051,115,114,1
339075,462,333,28
339078,21,21,0
339079,21,21,0
339092,195,184,6
339124,135,135,0
339143,120,117,3
339195,310,267,14
339196,529,520,2
339197,849,834,2
339207,65,64,2
339272,1499,1265,16
339293,30,30,0
339298,120,117,3
339299,130,127,3
339305,165,159,4
339306,165,164,1
339504,80,78,3
339536,50,49,2
339539,50,48,4
339542,50,48,4
339703,118,116,2
339705,290,282,3
339708,260,252,4
339896,10,10,0
339900,26,21,20
340068,50,49,2
340073,50,49,2
340099,35,32,9
3401,350,350,0
340126,275,264,4
340143,240,236,2
340268,720,708,2
340334,2250,1898,16
340335,225,180,20
340345,80,80,0
340409,165,150,10
3405,410,410,0
340534,149,122,19
340592,290,280,4
340613,10,10,0
340616,49,48,3
340748,94,89,6
340749,75,72,4
340750,62,59,5
340752,238,229,4
340753,55,53,4
340754,32,32,0
340758,45,44,3
340759,30,30,0
340760,66,63,5
3408,350,350,0
340825,60,54,10
340834,50,48,4
340846,50,48,4
340854,175,170,3
340878,50,49,2
3410,370,370,0
341095,99,96,4
341173,35,35,0
341174,60,60,0
341184,150,146,3
341186,60,60,0
3412,410,410,0
341200,30,30,0
341201,30,30,0
341205,25,25,0
341206,10,10,0
341233,25,25,0
341281,50,49,2
341381,28,28,0
341423,1800,1564,14
341424,180,160,12
341425,100,84,16
341481,85,79,8
341487,699,642,9
341506,320,315,2
341540,48,38,21
341546,94,69,27
341755,200,194,3
341931,145,140,4
342039,208,192,8
342095,200,184,8
342098,255,235,8
342100,255,235,8
342101,255,225,12
342104,255,235,8
342105,200,176,12
342109,255,235,8
342205,260,243,7
342221,185,185,0
342226,300,292,3
342227,78,74,6
342249,99,98,2
342258,225,198,12
342261,149,145,3
342440,115,108,7
342445,175,161,8
342638,250,238,5
342641,235,224,5
342652,160,160,0
342654,130,130,0
342659,45,43,5
342663,40,40,0
342666,600,582,3
342670,40,39,3
342673,40,39,3
342677,90,84,7
342684,180,166,8
342698,227,216,5
342749,49,44,11
342753,35,35,0
342754,35,35,0
342755,75,74,2
342830,175,158,10
342831,175,168,4
342857,18,18,0
342899,290,282,3
342900,395,385,3
342912,30,30,0
343177,210,198,6
343422,110,109,1
343423,141,137,3
343530,450,424,6
343531,450,424,6
343532,450,424,6
343556,135,128,6
343598,150,145,4
3436,410,410,0
343613,120,115,5
343614,120,117,3
343623,20,20,0
343625,20,19,5
343628,20,19,5
343645,85,83,3
343649,75,73,3
343652,140,140,0
343820,1199,1178,2
343929,248,240,4
343957,70,69,2
343964,45,43,5
343971,45,43,5
344011,30,30,0
344099,42,42,0
344106,30,30,0
344463,105,87,18
344486,35,35,0
344487,35,35,0
344490,99,98,2
344511,120,116,4
344512,125,120,4
344513,99,96,4
344515,60,59,2
344518,290,271,7
344519,375,345,8
344520,425,391,8
344521,455,418,9
344532,18,18,0
344663,60,59,2
344711,185,179,4
344712,225,218,4
344753,25,24,4
344757,50,49,2
344799,60,59,2
345034,94,92,3
345036,230,225,3
345039,88,86,3
3451,165,165,0
345116,40,39,3
345121,20,20,0
345202,190,180,6
345204,190,180,6
345205,190,180,6
345206,295,278,6
345283,240,228,5
345285,240,228,5
345330,130,126,4
345332,130,126,4
345343,40,39,3
345349,91,89,3
345574,280,271,4
345591,250,236,6
345596,250,238,5
345597,250,238,5
345598,250,238,5
345602,169,164,3
345689,79,78,2
345730,56,54,4
345731,57,55,4
345879,99,96,4
345884,60,56,7
345955,399,330,18
345956,399,311,23
345957,1895,1552,19
345959,1895,1715,10
345990,40,39,3
346188,120,109,10
346209,270,266,2
346306,25,24,4
346380,50,49,2
346390,185,185,0
346405,50,50,0
346406,360,360,0
346408,297,288,4
346409,247,239,4
346410,272,263,4
346411,169,161,5
346412,135,135,0
346413,45,45,0
346415,95,92,4
346417,80,76,5
346440,175,138,22
346441,875,690,22
346443,149,112,25
346444,740,563,24
346447,585,441,25
346469,269,253,6
346471,189,183,4
346515,650,575,12
346542,270,256,6
346544,250,238,5
346547,855,766,11
346549,855,810,6
346550,855,810,6
346554,95,86,10
346558,95,93,3
346559,95,93,3
346561,95,93,3
346563,85,83,3
346566,145,142,3
346569,165,162,2
347642,109,99,10
347696,50,49,2
347737,100,97,3
347742,60,56,7
347767,192,176,9
347768,192,176,9
347773,75,72,4
347777,100,97,3
347779,70,66,6
347919,100,95,5
348029,135,135,0
348033,330,315,5
348035,335,335,0
348068,90,88,3
348070,85,83,3
348076,59,58,2
348080,45,44,3
348084,250,236,6
348091,85,83,3
348132,110,108,2
348383,320,294,9
348387,72,69,5
349781,85,76,11
349782,30,30,0
349860,40,39,3
349869,40,39,3
350015,275,266,4
3501,725,725,0
350101,45,41,9
350102,45,41,9
3502,565,565,0
350253,232,206,12
350255,103,92,11
350258,450,437,3
350259,800,800,0
350325,3250,2916,11
35035,850,766,10
35036,1180,1052,11
35037,390,390,0
35038,490,490,0
35039,1220,1119,9
3504,390,390,0
35044,3590,2924,19
35045,980,925,6
350478,97,88,10
350486,109,99,10
3505,790,782,2
3506,565,565,0
350637,230,212,8
350640,230,212,8
350642,230,212,8
350644,230,212,8
350683,60,58,4
350691,99,96,4
350698,90,88,3
350699,90,88,3
3507,590,590,0
350701,50,49,2
350767,108,100,8
3510,630,630,0
351031,125,121,4
351035,108,108,0
351039,125,121,4
351050,140,136,3
351055,120,116,4
351065,120,116,4
351072,60,59,2
351072CB,120,84,30
351076,10,10,0
3511,565,565,0
351130,250,236,6
351131,250,236,6
35118,1450,1220,16
3512,740,740,0
351202,900,840,7
3513,690,690,0
351359,10,10,0
351360,20,20,0
351401,165,163,2
351403,54,54,0
351583,84,84,0
351590,295,278,6
351591,295,278,6
351703,99,96,4
351746,250,238,5
351747,130,124,5
351748,209,209,0
351782,36,36,0
351784,60,59,2
351793,50,48,4
351835,45,44,3
351836,45,44,3
351842,75,73,3
351846,50,49,2
351847,50,49,2
351854,50,49,2
351858,50,49,2
351863,50,49,2
351865,70,68,3
351874,75,73,3
351878,50,49,2
351881,70,68,3
351884,50,49,2
351885,50,49,2
351889,70,68,3
351890,50,49,2
351894,50,49,2
351895,50,49,2
352195,70,68,3
352216,70,68,3
352219,70,68,3
352226,70,68,3
352436,47,46,3
352493,200,195,3
352533,410,398,3
352681,80,77,4
352682,126,122,4
352797,345,336,3
352817,160,155,4
352826,209,202,4
352836,130,127,3
352848,98,96,3
352934,240,226,6
352936,50,49,2
352937,115,111,4
352962,230,230,0
352983,30,30,0
353021,240,226,6
353034,1080,884,19
353090,120,95,21
353091,170,129,25
353092,85,77,10
353093,95,86,10
353099,45,41,9
353101,28,23,18
353126,10,10,0
353127,120,116,4
353191,115,110,5
353207,315,300,5
353231,90,81,10
353288,90,81,10
353329,304,287,6
353429,114,114,0
353443,499,482,4
353478,65,64,2
353479,720,717,1
353540,170,153,10
353545,170,153,10
353546,170,153,10
353579,145,143,2
353584,455,448,2
353585,200,198,1
353634,1310,1287,2
353644,1250,1228,2
353647,20,20,0
353658,20,20,0
353710,149,149,0
353856,34,31,9
353857,68,61,11
353859,60,58,4
353860,58,53,9
353861,47,42,11
353862,58,53,9
353863,26,25,4
353865,26,25,4
353866,79,72,9
353869,60,59,2
353870,114,114,0
353874,320,304,5
353885,60,60,0
353893,46,35,24
353894,54,37,32
353895,46,35,24
353896,54,37,32
353917,55,54,2
353923,65,61,7
353928,65,61,7
353931,55,54,2
353933,55,54,2
353936,55,54,2
353937,55,54,2
353994,360,342,5
354090,60,54,10
354096,144,130,10
354112,75,74,2
354120,150,145,4
354121,150,145,4
354198,499,469,7
354199,700,574,18
354202,700,574,18
354203,700,574,18
354204,65,64,2
354205,65,64,2
354218,90,90,0
354241,172,167,3
354264,65,65,0
354279,265,242,9
354306,350,330,6
354467,20,20,0
354493,10,10,0
354494,10,10,0
354650,850,675,21
354686,50,41,18
354687,50,41,18
354688,50,41,18
355,1110,900,19
355157,200,196,2
355158,200,196,2
355217,960,845,12
355218,960,886,8
355240,229,219,5
355448,60,59,2
355451,60,59,2
355453,55,54,2
3555431416,5330,3399,37
3555606416,5330,3399,37
355584,50,35,30
355598,190,174,9
355740,30,30,0
355861,40,39,3
355862,48,47,3
355863,56,54,4
356099,65,64,2
356169,175,175,0
356417,100,94,7
356418,125,118,6
356419,95,90,6
356420,130,124,5
356518,230,221,4
356608,86,81,6
356612,86,81,6
356613,86,81,6
356647,100,97,3
356648,160,155,4
356649,100,97,3
356688,200,196,2
356718,200,196,2
356721,50,50,0
356965,145,134,8
356978,198,194,3
356979,30,29,4
356G,1899,1519,21
357016,85,85,0
357054,85,79,8
357055,199,183,9
357077,215,190,12
357179,110,77,30
357182,110,109,1
357190,20,20,0
357240,110,109,1
357258,54,49,10
357334,6300,6124,3
357345,75,74,2
357347,60,60,0
357354,100,98,2
357356,160,160,0
357358,85,83,3
357362,565,549,3
357398,70,65,8
357413,210,210,0
357420,500,459,9
357423,500,487,3
357449,85,83,3
357452,254,241,6
357456,554,543,2
357539,40,39,3
357620,240,234,3
3576310405,5990,3794,37
357650,425,425,0
357664,45,43,5
357671,399,375,7
357681,290,278,5
357688,410,398,3
357724,15,15,0
357748,10,10,0
357752,40,40,0
357753,40,40,0
357754,30,30,0
357755,30,30,0
357788,65,64,2
357798,79,77,3
357800,560,535,5
357802,260,251,4
357810,198,192,4
357814,515,488,6
357827,91,89,3
357839,80,78,3
357840,165,159,4
357847,90,88,3
357849,90,88,3
357850,90,88,3
358249,285,268,6
358250,325,299,8
358251,350,322,8
358267,284,274,4
358268,284,274,4
358375,40,39,3
358376,79,77,3
358377,79,77,3
358381,39,39,0
358429,70,68,3
358435,30,30,0
358436,70,68,3
358437,30,30,0
358441,120,117,3
358503,109,105,4
358507,89,86,4
358508,89,86,4
358518,43,43,0
358551,109,106,3
358555,99,96,4
358557,184,182,2
358607,106,105,1
358659,425,403,6
358664,299,285,5
358693,93,92,2
358710,41,40,3
358713,55,54,2
358760,65,55,16
358772,70,60,15
358773,60,60,0
358788,60,59,2
358789,104,101,3
358849,270,262,3
358853,18,18,0
358854,275,264,4
358855,299,287,5
358858,180,176,3
358864,330,324,2
358908,20,20,0
358979,30,30,0
359000,48,44,9
359360,229,221,4
359405,20,20,0
359410,162,156,4
359426,875,853,3
359436,41,41,0
359447,20,20,0
359448,120,115,5
359451,185,181,3
359459,150,146,3
359465,30,30,0
359478,55,55,0
359479,55,55,0
359481,55,55,0
359484,72,70,3
359612,30,30,0
359629,45,44,3
360024,120,117,3
360063,225,183,19
360064,225,183,19
360074,85,65,24
360076,160,119,26
360149,501,468,7
360158,150,146,3
360172,70,69,2
360176,75,73,3
360185,60,59,2
36022,1250,1216,3
36023,1350,1276,6
36024,1460,1227,16
360361,175,161,8
360460,135,130,4
360473,25,25,0
360474,35,35,0
360476,25,24,4
360764,199,196,2
360777,82,76,8
360843,60,56,7
360846,50,47,7
360985,240,231,4
360988,28,28,0
360989,500,470,7
360990,28,28,0
360992,500,470,7
360994,89,86,4
361042,110,108,2
361067,199,188,6
361068,2040,1731,16
361069,199,189,6
361070,199,189,6
361152,99,96,4
361153,65,65,0
361154,99,96,4
361173,415,394,6
361242,190,160,16
361258,85,85,0
361343,60,59,2
361344,39,37,6
361345,105,98,7
361353,125,120,4
361354,135,128,6
361356,230,221,4
361357,230,221,4
361435,130,126,4
361489,150,111,26
361964,100,100,0
362022,60,59,2
362023,60,59,2
362024,60,59,2
362059,100,95,5
362060,100,95,5
362370,150,150,0
362389,45,43,5
362527,120,117,3
362528,120,117,3
362643,225,214,5
362659,550,540,2
362842,225,202,11
362843,249,241,4
362845,299,289,4
362915,240,228,5
362916,165,159,4
362917,165,159,4
362918,215,198,8
362940,50,49,2
362951,40,39,3
362953,50,49,2
362987,720,709,2
362998,60,58,4
363002,60,58,4
363004,60,58,4
363006,60,58,4
36301,1080,918,15
36302,1280,1150,11
36304,880,790,11
36305,1120,968,14
363065,120,115,5
36307,1370,1240,10
36308,1370,1159,16
36310,1540,1390,10
36311,1580,1490,6
36314,1120,968,14
36316,3500,2399,32
363168,190,180,6
36318,1370,1060,23
363305,325,299,8
36331,2320,1959,16
363347,158,152,4
363349,139,131,6
363367,385,378,2
363406,165,154,7
363407,299,277,8
363408,575,532,8
363546,20,20,0
363553,132,129,3
363671,250,238,5
363681,20,20,0
363684,45,44,3
363730,150,145,4
363731,280,270,4
363732,280,270,4
363852,260,254,3
363853,230,224,3
363878,296,289,3
363989,50,49,2
363991,45,44,3
364005,25,25,0
36406,1030,986,5
36407,1150,1076,7
364098,150,143,5
364124,160,152,5
364126,190,186,3
364127,230,224,3
364135,110,110,0
364248,85,76,11
364361,300,282,7
364383,30,30,0
364385,80,77,4
364387,70,68,3
364389,45,41,9
364390,120,115,5
364559,180,174,4
364561,85,83,3
364562,120,115,5
364591,145,141,3
364592,510,484,6
364671,60,59,2
364675,60,59,2
364706,199,196,2
364714,250,238,5
364817,109,104,5
364838,45,45,0
364839,45,44,3
364845,2999,2450,19
364847,925,855,8
364920,3999,3449,14
364921,310,287,8
364922,625,578,8
364923,1225,1132,8
364925,140,136,3
364926,117,114,3
364928,82,80,3
364939,615,586,5
364941,250,242,4
364963,80,69,14
364965,80,69,14
364971,70,65,8
364972,70,65,8
364973,70,65,8
364974,60,57,5
364975,70,65,8
36501,830,748,10
36502,980,925,6
36503,1120,1052,7
365065,50,49,2
365067,70,67,5
365075,120,118,2
365076,120,117,3
365081,288,260,10
365110,25,25,0
365111,25,25,0
365396,75,70,7
365401,650,644,1
365430,299,299,0
365445,119,95,21
365563,100,95,5
365570,75,72,4
365571,75,72,4
365573,40,39,3
365574,40,39,3
365575,40,39,3
365676,110,109,1
365690,75,72,4
365691,44,43,3
365693,44,43,3
365727,10,10,0
365747,110,109,1
365748,20,20,0
365758,72,71,2
365763,120,117,3
365784,185,181,3
365787,95,93,3
365813,315,305,4
365820,10,10,0
365822,38,38,0
365823,100,98,2
365858,330,323,3
365860,67,65,3
365967,135,122,10
365969,190,185,3
365973,160,156,3
365991,105,101,4
366004,99,94,6
366019,60,59,2
366020,60,59,2
366022,60,59,2
366023,60,59,2
366024,60,59,2
366025,60,59,2
366106,90,90,0
366355,279,257,8
366484,65,62,5
366507,650,598,8
366533,33,33,0
366560,600,564,7
366604,185,179,4
366678,149,144,4
366840,95,94,2
366841,125,123,2
366842,250,245,2
366918,99,92,8
366926,110,102,8
366935,325,325,0
366942,240,240,0
366943,240,220,9
366944,185,171,8
366946,210,193,9
366947,150,138,8
367008,140,135,4
367009,300,288,4
367053,1200,1061,12
367055,1150,1047,9
36717,830,830,0
36718,1040,980,6
36720,830,748,10
36722,760,720,6
36725,1550,1550,0
36728,990,870,13
367280,94,91,4
367281,56,55,2
367423,125,103,18
367482,80,76,5
36753,4295,3540,18
367536,120,117,3
367537,20,20,0
367539,45,44,3
36758,2995,2367,21
367624,150,150,0
367670,120,115,5
367670CB,240,205,15
367702,130,124,5
367703,110,107,3
36775,1630,1607,2
36777,1170,1007,14
367777,150,145,4
36778,1450,1353,7
36779,1260,1183,7
36788,1500,1500,0
36789,1800,1785,1
36800,1820,1634,11
36802,2880,2489,14
36804,1890,1687,11
36805,2130,1936,10
36806,2370,2034,15
36807,3210,2635,18
368136,55,45,19
368138,100,95,5
368139,45,43,5
368140,100,95,5
368142,100,95,5
36818,2750,2286,17
368181,37,33,11
36819,2360,2163,9
368197,61,55,10
36820,2560,2266,12
368200,490,402,18
368201,270,222,18
368202,57,47,18
368206,162,153,6
36821,3090,2626,16
368212,291,281,4
368213,24,23,5
368215,99,96,4
36822,3140,2737,13
36824,3420,2795,19
36825,2590,2269,13
36826,2080,1831,12
368273,120,95,21
368287,39,35,11
368531,125,123,2
368532,119,116,3
368666,30,30,0
368697,265,265,0
368703,108,104,4
368704,90,88,3
368720,50,49,2
368742,110,109,1
368743,200,195,3
368748,50,49,2
368823,329,310,6
368892,125,119,5
368932,120,115,5
368933,120,115,5
368934,120,115,5
368936,30,30,0
368950,60,50,17
369090,59,58,2
369091,130,127,3
369092,90,90,0
369093,60,60,0
369167,95,85,11
369171,445,412,8
369178,45,43,5
369241,116,113,3
369504,195,189,4
369507,425,425,0
369606,108,82,25
369608,71,48,33
369615,36,35,3
369616,44,44,0
369617,48,47,3
369697,399,375,7
369928,181,172,5
370076,85,79,8
3701,150,150,0
370113,82,79,4
370188,30,30,0
3702,132,132,0
3703,122,122,0
370393,60,59,2
370394,55,55,0
370455,10,10,0
37067,970,821,16
37068,1190,1178,2
371031,240,233,3
371033,300,290,4
371046,2160,2142,1
371056,150,145,4
371060,45,33,27
371110,180,171,5
371111,120,117,3
371112,65,64,2
371113,47,47,0
371252,350,341,3
371323,35,35,0
371324,35,35,0
371325,35,35,0
371340,15,15,0
371365,215,207,4
371455,160,160,0
371456,195,189,4
371458,325,309,5
371459,139,135,3
371581,92,90,3
371583,70,68,3
371585,80,76,5
371586,50,49,2
371588,40,39,3
371589,800,780,3
371640,300,284,6
371642,300,284,6
371694,175,171,3
371695,175,171,3
371697,175,175,0
371885,225,222,2
371890,150,139,8
371892,150,139,8
372010,310,292,6
372011,275,264,4
372012,30,30,0
372112,270,269,1
372116,375,366,3
372118,220,214,3
372120,215,210,3
372208,40,36,10
372396,840,826,2
372397,150,150,0
372398,270,256,6
372404,75,73,3
372405,75,73,3
372406,75,73,3
372545,375,303,20
372558,120,114,5
372572,90,82,9
372573,15,15,0
372575,15,15,0
372579,15,15,0
372581,15,15,0
372582,15,15,0
372583,65,64,2
372585,65,64,2
372587,65,64,2
372588,60,59,2
372589,60,59,2
372593,525,507,4
372614,120,114,5
372617,144,138,5
372618,120,115,5
372637,10,10,0
372638,10,10,0
372640,10,10,0
372641,10,10,0
372642,26,26,0
372644,20,20,0
372673,300,282,7
372679,30,30,0
372680,30,30,0
372817,499,480,4
372886,140,136,3
372908,960,846,12
373065,230,214,7
373072,40,37,8
373073,170,160,6
373093,145,145,0
373094,75,67,11
373099,90,90,0
373118,35,34,3
373375,225,218,4
373401,40,39,3
373405,70,67,5
373451,140,134,5
373471,120,117,3
373512,140,136,3
373513,130,126,4
373518,37,37,0
373520,150,143,5
373541,180,173,4
373542,180,180,0
373564,75,75,0
373567,70,69,2
373568,45,45,0
373588,110,109,1
373589,190,188,2
373590,160,158,2
373591,290,285,2
373804,100,100,0
373885,20,20,0
373917,50,50,0
373918,45,44,3
373924,70,68,3
373925,60,59,2
373926,100,97,3
373927,100,97,3
373975,115,112,3
373976,52,51,2
373977,80,78,3
374024,195,189,4
374065,112,108,4
374066,90,89,2
374067,75,73,3
374069,60,58,4
374070,60,58,4
374183,320,307,5
374185,210,198,6
374223,70,69,2
374247,115,112,3
374248,140,136,3
374307,65,62,5
374308,65,62,5
374314,115,111,4
374352,225,222,2
374362,30,30,0
374363,30,30,0
374364,30,30,0
374372,30,30,0
374374,465,451,4
374379,465,456,2
374670,58,58,0
374684,30,30,0
374731,1075,1039,4
374732,1085,1060,3
374765,110,72,35
374805,10,9,10
374820,150,148,2
374830,299,292,3
374867,20,20,0
374936,96,85,12
374937,432,396,9
374944,25,25,0
374957,90,86,5
374958,120,115,5
374959,100,96,4
375107,28,27,4
375109,100,98,2
375110,199,193,4
375113,159,154,4
375123,130,124,5
375124,199,196,2
375125,75,66,12
375126,35,32,9
375127,199,175,13
375161,40,40,0
375175,10,10,0
375176,45,44,3
375181,90,88,3
375201,60,55,9
375204,145,119,18
375260,60,53,12
375304,1800,1594,12
375307,150,141,7
375329,125,123,2
375331,115,113,2
375421,1000,927,8
375517,66,66,0
375518,140,135,4
375519,260,248,5
375520,175,168,4
375521,330,314,5
375585,151,141,7
375586,337,323,5
375612,360,336,7
375613,560,522,7
375686,70,68,3
375696,58,57,2
375715,40,39,3
375716,45,44,3
375972,52,50,4
376047,1920,1920,0
376168,139,139,0
376223,220,214,3
376224,220,214,3
376225,220,214,3
376267,30,30,0
376290,50,49,2
376293,40,39,3
376294,50,49,2
376295,30,30,0
376356,80,78,3
376357,44,43,3
376358,120,118,2
376359,300,275,9
376384,180,165,9
376388,299,299,0
376391,210,210,0
376399,210,210,0
376400,299,275,9
376408,275,253,8
376411,599,599,0
376413,90,84,7
376414,210,210,0
376415,240,220,9
376416,185,171,8
376419,185,185,0
376420,185,171,8
376422,150,149,1
376423,150,150,0
376426,185,185,0
376427,125,123,2
376428,125,116,8
376430,90,90,0
376431,99,99,0
376432,99,92,8
376434,240,240,0
376436,90,83,8
376437,1149,1012,12
376440,1149,1012,12
376456,80,80,0
376457,99,92,8
376458,80,74,8
376461,120,120,0
376464,110,102,8
376466,90,83,8
376474,120,111,8
376475,190,175,8
376499,390,379,3
376501,500,485,3
376505,160,156,3
376506,180,176,3
376508,350,340,3
376509,350,340,3
376517,960,911,6
376538,120,112,7
376577,50,49,2
376584,235,222,6
376648,140,129,8
376765,70,68,3
376766,30,30,0
376769,30,30,0
376779,60,59,2
376821,110,102,8
376878,199,183,9
