id,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml
391661,1,50,0,0,0,0,0,0,0,0
102145,1,850,0,0,0,0,0,0,0,0
102155,1,850,0,0,0,0,0,0,0,0
102162,1,800,0,0,0,0,0,0,0,0
257862,1,500,0,0,0,0,0,0,0,0
284087,1,100,0,0,0,0,0,0,0,0
252429,0,0,0,0,0,0,0,0,1,500
281757,0,0,0,0,0,0,1,1,0,0
343820,0,0,1,10,0,0,0,0,0,0
380977,0,0,1,1.1,0,0,0,0,0,0
380978,0,0,1,20,0,0,0,0,0,0
392911,0,0,1,10,0,0,0,0,0,0
392961,0,0,1,1.1,0,0,0,0,0,0
392965,0,0,1,1.2,0,0,0,0,0,0
