206408,46,101165-5.jpg,"Sunfeast Hifi Cashew Butter Biscuits (38g, Pack Of 12)","[""101165-5.jpg"","""","""","""","""",""""]",60,60,0,1,5,38,0,0,0,0,0,0,1,1,0,0,0,0,"With the goodness of cashews
 Contains nature identical flavoring substances
 Contains permitted synthetic food colors
 National Brand",,,12/31/2020,1,1,0,0,1,0,[],0
206778,46,101165-5.jpg,Everest Tikhalal (500g),"[""101165-5.jpg"","""","""","""","""",""""]",210,210,0,1,2,27,0,0,0,0,0,0,1,1,0,0,0,0,"The spicy taste of Indian food can be likened with the Paprika bearing Mexican cuisine that sets your palate on appetising fire! Everest is a brand that has been well known for qualitative spices and spice mixes as well.
 
 This spice blend is one that brings in the fiery magic of red chillies, well known in India!",,,12/31/2020,1,1,0,0,1,0,[],0
208345,46,101165-5.jpg,Quaker Oats (1 kg),"[""101165-5.jpg"","""","""","""","""",""""]",190,190,0,1,5,43,0,0,0,0,0,0,1,1,0,0,0,0,"Quaker oats is made from 100 % wholegrain oats, which is a source of protein and dietary fibre
 A quick and convenient breakfast in just 3 minutes
 Top it up with your favourite fruits and nuts to make it more delicious",,,12/31/2020,1,1,0,0,1,0,[],0
212128,46,101165-5.jpg,Surf Excel Matic Top Load Detergents (2 kg),"[""101165-5.jpg"","""","""","""","""",""""]",449,449,0,1,7,50,0,0,0,0,0,0,1,1,0,0,0,0,"Tough stain removal in machine with Surf excel matic, Ideal For: Adults
 Surf excel matic top load is designed to work in high water level (40 liters) of top load washing machines
 Surf excel matic top load laundry detergent dissolves completely leaving no residue on your clothes on in the machine
 Surf excel matic top load laundry detergent has an advanced technology that gives you handwash like clean in machines itself
 1 scoop of Surf excel matic = 2 scoops of ordinary handwash detergent
 Surf excel matic top load laundry detergent is the no.1 matic detergent and is recommended by leading washing machine manufacturers",,,12/31/2020,1,1,0,0,1,0,[],0
212130,46,101165-5.jpg,Surf Excel Quick Wash Detergents (2 kg),"[""101165-5.jpg"","""","""","""","""",""""]",400,400,0,1,7,50,0,0,0,0,0,0,1,1,0,0,0,0,"Surf excel Quick Wash - Tough Stain Removal with just one product
 India's premium detergent powder
 It's X-tra cleaning particles, combines the power of lemon&amp; bleach to make it a perfect wash
 Removes various tough stains such as chocolate, oil, rasam, curry, soup, ketchup and beverages
 For tough stains, pre-soak the garment in a solution of Surf excel Quick Wash for 30 mins
 Hand-wash - Use 2 scoops of Surf excel Quick Wash ; Machine-wash - Use 3 scoops of Surf excel Quick Wash",,,12/31/2020,1,1,0,0,1,0,[],0
214431,46,101165-5.jpg,Madhur Sulphur Free Refined Sugar (5 kg),"[""101165-5.jpg"","""","""","""","""",""""]",295,295,0,1,2,27,0,0,0,0,0,0,1,1,0,0,0,0,"Made from superior quality sugarcane
 Refined, sparkling white and easy to dissolve sugar crystals
 Sulphur-free refining process ensures Madhur is healthy for consumption
 Experience clean and sparkling white crystals that add pure sweetness to your food!",,,12/31/2020,1,1,0,0,1,0,[],0
215595,46,101165-5.jpg,Surf Excel Easy Wash Detergents (4 kg),"[""101165-5.jpg"","""","""","""","""",""""]",496,496,0,1,7,50,0,0,0,0,0,0,1,1,0,0,0,0,"Surf excel Easy Wash has the power of 10 hands that removes tough stains easily
 It's a superfine powder that dissolves easily and removes tough stains fast
 It's superior technology fights various tough stains such oil, ketchup, chocolate, curry stains
 For tough stains, pre-soak you garments in Surf excel Easy Wash solution for 30 mins
 Hand-wash - Use 2 scoops of Surf excel Easy Wash ; Machine-wash - Use 3 scoops of Surf excel Easy Wash
 It works on coloured as well as white garments",,,12/31/2020,1,1,0,0,1,0,[],0
216877,46,101165-5.jpg,Parle Monaco Salted Crackers (200g),"[""101165-5.jpg"","""","""","""","""",""""]",30,30,0,1,5,38,0,0,0,0,0,0,1,1,0,0,0,0,"Contains added artificial flavouring substances
 These are crispy light and salty snack
 These biscuits are classic and regular type",,,12/31/2020,1,1,0,0,1,0,[],0
228623,46,101165-5.jpg,Surf Excel Matic Front Load Detergents (2 kg),"[""101165-5.jpg"","""","""","""","""",""""]",530,530,0,1,7,50,0,0,0,0,0,0,1,1,0,0,0,0,Surf Excel Matic Front Load Detergents,,,12/31/2020,1,1,0,0,1,0,[],0
284102,46,101165-5.jpg,Haldirams Aloo Bhujia(1 kg),"[""101165-5.jpg"","""","""","""","""",""""]",190,190,0,1,5,43,0,0,0,0,0,0,1,1,0,0,0,0,"National brand
 It is a namkeen
 Suitable for all food",,,12/31/2020,1,1,0,0,1,0,[],0
