id,tags
284698,13170|13195|13204|14164|14216|15324|15329|15338|344|425|346|13628|962
268008,13170|13195|13204|14912|14911|14909|14900|14899|969|291|425|346|13628|962
268011,13170|13195|13204|14912|14911|14909|14901|14899|969|291|425|346|13628|962
266585,13170|13195|13204|15224|15225|15227|15232|425|346|13628|962
266589,13170|13196|13204|14551|14553|14554|14558|14550|14549|6103|887|311
266592,13170|13196|13204|14552|14553|14554|14558|14550|14549|6103|887|311
306311,13170|13195|13204|14216|15033|15054|1877|425|346|13628|962
428888,13170|13195|13204|5914|5976|968|5976|15667|15668|425|346|13628|962
284332,13170|13195|13204|13204|14979|14981|303|425|346|13628|962
267281,13170|14569|8045|14614|14612|14609|14610|14608|4870|410|356
267279,13170|14569|8045|14614|14609|14610|14607|4870|410|356
384351,13170|13169|14263|14267|965|247|256|7749
186815,13170|13169|14263|14268|965|247|256|7749
SB0018,13170|13193|952|14343|298|13275|14396|14509|927|895|14341|14340|14339
285314,13170|13194|952|14508|15616|1495|15613|15617|927|12408
419772,13170|13194|7749|1220|15616|1495|15612|15618|15617|12408
259411,13170|13195|983|14218|14958|14959|14219|978|13263|14957|346|13628|962
425494,13170|13195|4854|14958|14959|978|13263|14957|346|13628|962
425488,13170|13195|4854|14958|14959|978|13263|14957|346|13628|962
298489,13170|13169|14263|14263|7946|14292|248|871|14291
254705,13170|13197|8047|13902|14482|14483|13287|14459|13901|14477|430|301
410571,13170|13195|952|994|14506|927|15198|309|346|13628|962
410561,13170|13195|952|14507|14506|15109|15110|15095|15093|1929|984|346|13628|962
341425,13170|14569|7749|14853|14854|14855|14856|413|356
410577,13170|13195|952|959|14978|14506|14977|14960|1916|261|927|346|13628|962
410702,13170|13195|952|959|14978|14977|14960|1916|261|346|13628|962
255851,13170|13197|194|14482|5031|13286|14527|14492|427|429|301
214217,13170|13197|194|12600|14482|5031|13286|14527|14494|427|429|301
