id,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml
FQ1 (0) 11 003,0,0,0,0,1,1,0,0,0,0
FQ1 (0) 58 001,0,0,0,0,1,1,0,0,0,0
FQ1 (0) 58 002,0,0,0,0,1,1,0,0,0,0
FQ1 (0) 58 003,0,0,0,0,1,1,0,0,0,0
FR6 (0) 01 001,0,0,0,0,1,1,0,0,0,0
FR6 (0) 01 002,0,0,0,0,1,1,0,0,0,0
FR6 (0) 09 001,0,0,0,0,1,1,0,0,0,0
FR6 (0) 09 002,0,0,0,0,1,1,0,0,0,0
FR6 (0) 09 003,0,0,0,0,1,1,0,0,0,0
FR6 (0) 20 001,0,0,0,0,1,1,0,0,0,0
FR6 (0) 20 002,0,0,0,0,1,1,0,0,0,0
FR6 (0) 20 003,0,0,0,0,1,1,0,0,0,0
FX1 (0) 09 101,0,0,0,0,1,1,0,0,0,0
FX1 (0) 71 101,0,0,0,0,1,1,0,0,0,0
HB1 (0) 51 002,0,0,0,0,1,1,0,0,0,0
HB1 (0) 70 002,0,0,0,0,1,1,0,0,0,0
HB2 (0) 08 003,0,0,0,0,1,1,0,0,0,0
HB2 (0) 09 001,0,0,0,0,1,1,0,0,0,0
HB2 (0) 09 002,0,0,0,0,1,1,0,0,0,0
HB2 (0) 51 002,0,0,0,0,1,1,0,0,0,0
HB2 (0) 51 003,0,0,0,0,1,1,0,0,0,0
HB4 (0) 08 003,0,0,0,0,1,1,0,0,0,0
HB4 (0) 09 002,0,0,0,0,1,1,0,0,0,0
HB4 (0) 17 001,0,0,0,0,1,1,0,0,0,0
HB4 (0) 41 002,0,0,0,0,1,1,0,0,0,0
HB4 (0) 51 003,0,0,0,0,1,1,0,0,0,0
HB4 (0) 70 001,0,0,0,0,1,1,0,0,0,0
HD1 (0) 08 005,0,0,0,0,1,1,0,0,0,0
HD1 (0) 09 002,0,0,0,0,1,1,0,0,0,0
HD1 (0) 09 003,0,0,0,0,1,1,0,0,0,0
HD1 (0) 41 001,0,0,0,0,1,1,0,0,0,0
HD1 (0) 41 004,0,0,0,0,1,1,0,0,0,0
LA7 (0) 11 001,0,0,0,0,1,1,0,0,0,0
LD1 (0) 01 001,0,0,0,0,1,1,0,0,0,0
LD1 (0) 01 002,0,0,0,0,1,1,0,0,0,0
LD1 (0) 01 003,0,0,0,0,1,1,0,0,0,0
LD1 (0) 08 001,0,0,0,0,1,1,0,0,0,0
LD1 (0) 08 002,0,0,0,0,1,1,0,0,0,0
LD1 (0) 08 003,0,0,0,0,1,1,0,0,0,0
LD5 (0) 01 001,0,0,0,0,1,1,0,0,0,0
LD5 (0) 18 001,0,0,0,0,1,1,0,0,0,0
LD9 (0) 00 001,0,0,0,0,1,1,0,0,0,0
LD9 (0) 01 001,0,0,0,0,1,1,0,0,0,0
LD9 (0) 03 001,0,0,0,0,1,1,0,0,0,0
LE2 (0) 07 001,0,0,0,0,1,1,0,0,0,0
LE2 (0) 34 001,0,0,0,0,1,1,0,0,0,0
LE2 (0) 70 001,0,0,0,0,1,1,0,0,0,0
DM4 (0) 29 001,0,0,0,0,1,1,0,0,0,0
Z19 (0) 01 004,0,0,0,0,1,1,0,0,0,0
Z19 (0) 01 006,0,0,0,0,1,1,0,0,0,0
Z19 (0) 01 009,0,0,0,0,1,1,0,0,0,0
Z19 (0) 01 013,0,0,0,0,1,1,0,0,0,0
Z19 (0) 09 004,0,0,0,0,1,1,0,0,0,0
Z19 (0) 09 006,0,0,0,0,1,1,0,0,0,0
Z19 (0) 13 016,0,0,0,0,1,1,0,0,0,0
Z19 (0) 13 062,0,0,0,0,1,1,0,0,0,0
Z19 (0) 17 006,0,0,0,0,1,1,0,0,0,0
Z19 (0) 28 063,0,0,0,0,1,1,0,0,0,0
Z19 (0) 28 064,0,0,0,0,1,1,0,0,0,0
Z19 (0) 37 019,0,0,0,0,1,1,0,0,0,0
Z19 (0) 37 020,0,0,0,0,1,1,0,0,0,0
Z19 (0) 41 015,0,0,0,0,1,1,0,0,0,0
Z19 (0) 41 016,0,0,0,0,1,1,0,0,0,0
Z19 (0) 41 062,0,0,0,0,1,1,0,0,0,0
Z19 (0) 86 002,0,0,0,0,1,1,0,0,0,0
Z19 (0) 98 063,0,0,0,0,1,1,0,0,0,0
Z19 (0) 98 064,0,0,0,0,1,1,0,0,0,0
FX1 (0) 00 101,0,0,0,0,1,1,0,0,0,0
HXFC480070N3,0,0,0,0,1,1,0,0,0,0
355,0,0,0,0,1,1,0,0,0,0
457,0,0,0,0,1,1,0,0,0,0
HDER695037M3,0,0,0,0,1,1,0,0,0,0
HDER695154M3,0,0,0,0,1,1,0,0,0,0
HDER695238M3,0,0,0,0,1,1,0,0,0,0
HDES798019M3,0,0,0,0,1,1,0,0,0,0
HDES798078M3,0,0,0,0,1,1,0,0,0,0
HDES798106M3,0,0,0,0,1,1,0,0,0,0
HDFB626033M3,0,0,0,0,1,1,0,0,0,0
HDFB626240M3,0,0,0,0,1,1,0,0,0,0
HDFD765018M3,0,0,0,0,1,1,0,0,0,0
HDFD765073M3,0,0,0,0,1,1,0,0,0,0
HDFD765096M3,0,0,0,0,1,1,0,0,0,0
HEFQ068083M4,0,0,0,0,1,1,0,0,0,0
HEFQ068096M4,0,0,0,0,1,1,0,0,0,0
HEFQ068238M4,0,0,0,0,1,1,0,0,0,0
HXDC517020N2,0,0,0,0,1,1,0,0,0,0
HXDC517095N2,0,0,0,0,1,1,0,0,0,0
HXES456040N4,0,0,0,0,1,1,0,0,0,0
HXES456042N4,0,0,0,0,1,1,0,0,0,0
HXFC480021N3,0,0,0,0,1,1,0,0,0,0
HXFC480036N3,0,0,0,0,1,1,0,0,0,0
78612_Black,0,0,0,0,1,1,0,0,0,0
78612_Dark Brown,0,0,0,0,1,1,0,0,0,0
78612_Tan,0,0,0,0,1,1,0,0,0,0
78613_Black,0,0,0,0,1,1,0,0,0,0
78613_Dark Brown,0,0,0,0,1,1,0,0,0,0
78614_Black,0,0,0,0,1,1,0,0,0,0
78614_Dark Brown,0,0,0,0,1,1,0,0,0,0
78614_Tan,0,0,0,0,1,1,0,0,0,0
78615_Black,0,0,0,0,1,1,0,0,0,0
78615_Dark Brown,0,0,0,0,1,1,0,0,0,0
A101_BLK,0,0,0,0,1,1,0,0,0,0
A101_Navy,0,0,0,0,1,1,0,0,0,0
A101_RED,0,0,0,0,1,1,0,0,0,0
A101_TAN,0,0,0,0,1,1,0,0,0,0
A102_Black,0,0,0,0,1,1,0,0,0,0
A102_Navy,0,0,0,0,1,1,0,0,0,0
A102_RED,0,0,0,0,1,1,0,0,0,0
A102_Tan,0,0,0,0,1,1,0,0,0,0
A125_Black,0,0,0,0,1,1,0,0,0,0
A125_Navy,0,0,0,0,1,1,0,0,0,0
A125_Red,0,0,0,0,1,1,0,0,0,0
A125_Tan,0,0,0,0,1,1,0,0,0,0
A129_Black,0,0,0,0,1,1,0,0,0,0
A129_Navy,0,0,0,0,1,1,0,0,0,0
A129_Red,0,0,0,0,1,1,0,0,0,0
A129_Tan,0,0,0,0,1,1,0,0,0,0
A132_Black,0,0,0,0,1,1,0,0,0,0
A132_Navy,0,0,0,0,1,1,0,0,0,0
A132_Red,0,0,0,0,1,1,0,0,0,0
A132_Tan,0,0,0,0,1,1,0,0,0,0
A133_Black,0,0,0,0,1,1,0,0,0,0
A133_Navy,0,0,0,0,1,1,0,0,0,0
A133_Red,0,0,0,0,1,1,0,0,0,0
A133_Tan,0,0,0,0,1,1,0,0,0,0
A301_Black,0,0,0,0,1,1,0,0,0,0
A301_Navy,0,0,0,0,1,1,0,0,0,0
A301_Red,0,0,0,0,1,1,0,0,0,0
A301_Tan,0,0,0,0,1,1,0,0,0,0
A40_Black,0,0,0,0,1,1,0,0,0,0
A40_Brown,0,0,0,0,1,1,0,0,0,0
A61,0,0,0,0,1,1,0,0,0,0
A904_Black,0,0,0,0,1,1,0,0,0,0
A904_Navy,0,0,0,0,1,1,0,0,0,0
A904_Red,0,0,0,0,1,1,0,0,0,0
A904_Tan,0,0,0,0,1,1,0,0,0,0
A905_Navy,0,0,0,0,1,1,0,0,0,0
A905_Tan,0,0,0,0,1,1,0,0,0,0
B205,0,0,0,0,1,1,0,0,0,0
H-23_Golden,0,0,0,0,1,1,0,0,0,0
H-23_Grey,0,0,0,0,1,1,0,0,0,0
H-25_Golden,0,0,0,0,1,1,0,0,0,0
H-25_Grey,0,0,0,0,1,1,0,0,0,0
K419,0,0,0,0,1,1,0,0,0,0
L1_BLACK,0,0,0,0,1,1,0,0,0,0
L1_RED,0,0,0,0,1,1,0,0,0,0
L164,0,0,0,0,1,1,0,0,0,0
L2_Black,0,0,0,0,1,1,0,0,0,0
L2_Navy,0,0,0,0,1,1,0,0,0,0
L2_Tan,0,0,0,0,1,1,0,0,0,0
L5,0,0,0,0,1,1,0,0,0,0
L6,0,0,0,0,1,1,0,0,0,0
R1113_Black,0,0,0,0,1,1,0,0,0,0
R1113_Navy,0,0,0,0,1,1,0,0,0,0
R1113_Tan,0,0,0,0,1,1,0,0,0,0
R1114_BLACK,0,0,0,0,1,1,0,0,0,0
R1114_Navy,0,0,0,0,1,1,0,0,0,0
R1114_Red,0,0,0,0,1,1,0,0,0,0
R1114_Tan,0,0,0,0,1,1,0,0,0,0
S70202_TAN,0,0,0,0,1,1,0,0,0,0
W167_Black,0,0,0,0,1,1,0,0,0,0
114018_787,0,0,0,0,1,1,0,0,0,0
114018_788,0,0,0,0,1,1,0,0,0,0
114007_03,0,0,0,0,1,1,0,0,0,0
114007_40,0,0,0,0,1,1,0,0,0,0
114007_337,0,0,0,0,1,1,0,0,0,0
114007_785,0,0,0,0,1,1,0,0,0,0
114007_551,0,0,0,0,1,1,0,0,0,0
112057_03,0,0,0,0,1,1,0,0,0,0
112054_396,0,0,0,0,1,1,0,0,0,0
112053_396,0,0,0,0,1,1,0,0,0,0
114006_03,0,0,0,0,1,1,0,0,0,0
114006_337,0,0,0,0,1,1,0,0,0,0
114006_194,0,0,0,0,1,1,0,0,0,0
114006_785,0,0,0,0,1,1,0,0,0,0
117045_03,0,0,0,0,1,1,0,0,0,0
108227_317,0,0,0,0,1,1,0,0,0,0
108227_35,0,0,0,0,1,1,0,0,0,0
114016_787,0,0,0,0,1,1,0,0,0,0
114016_788,0,0,0,0,1,1,0,0,0,0
111082_437,0,0,0,0,1,1,0,0,0,0
117047_317,0,0,0,0,1,1,0,0,0,0
117050_317,0,0,0,0,1,1,0,0,0,0
117055_03,0,0,0,0,1,1,0,0,0,0
108226_317,0,0,0,0,1,1,0,0,0,0
108226_35,0,0,0,0,1,1,0,0,0,0
108226_788,0,0,0,0,1,1,0,0,0,0
110091_36,0,0,0,0,1,1,0,0,0,0
110090_36,0,0,0,0,1,1,0,0,0,0
121001_844,0,0,0,0,1,1,0,0,0,0
5919318OG,0,0,0,0,1,1,0,0,0,0
5919017OG,0,0,0,0,1,1,0,0,0,0
5919018OG,0,0,0,0,1,1,0,0,0,0
713102_36,0,0,0,0,1,1,0,0,0,0
112037_030,0,0,0,0,1,1,0,0,0,0
121001_03,0,0,0,0,1,1,0,0,0,0
5919319OG,0,0,0,0,1,1,0,0,0,0
08N (0) 09 012,0,0,0,0,1,1,0,0,0,0
08S (0) 09 001,0,0,0,0,1,1,0,0,0,0
24N (0) 09 003,0,0,0,0,1,1,0,0,0,0
24N (0) 09 005,0,0,0,0,1,1,0,0,0,0
24N (0) 09 008,0,0,0,0,1,1,0,0,0,0
31R (0) 09 003,0,0,0,0,1,1,0,0,0,0
39V (0) 09 004,0,0,0,0,1,1,0,0,0,0
39V (0) 09 008,0,0,0,0,1,1,0,0,0,0
39V (0) 09 010,0,0,0,0,1,1,0,0,0,0
67Z (0) 09 002,0,0,0,0,1,1,0,0,0,0
CE7 (0) 09 003,0,0,0,0,1,1,0,0,0,0
CE7 (0) 09 004,0,0,0,0,1,1,0,0,0,0
DA8 (0) 08 001,0,0,0,0,1,1,0,0,0,0
DA8 (0) 08 002,0,0,0,0,1,1,0,0,0,0
DA8 (0) 08 004,0,0,0,0,1,1,0,0,0,0
DH9 (0) 00 001,0,0,0,0,1,1,0,0,0,0
DI1 (0) 09 001,0,0,0,0,1,1,0,0,0,0
DI1 (0) 09 002,0,0,0,0,1,1,0,0,0,0
DI1 (0) 09 004,0,0,0,0,1,1,0,0,0,0
DI1 (0) 09 005,0,0,0,0,1,1,0,0,0,0
DK6 (0) 09 002,0,0,0,0,1,1,0,0,0,0
DK6 (0) 16 001,0,0,0,0,1,1,0,0,0,0
DK6 (0) 16 002,0,0,0,0,1,1,0,0,0,0
DK6 (0) 16 003,0,0,0,0,1,1,0,0,0,0
DK9 (0) 09 001,0,0,0,0,1,1,0,0,0,0
DV5 (0) 09 003,0,0,0,0,1,1,0,0,0,0
DV5 (0) 41 003,0,0,0,0,1,1,0,0,0,0
DX7 (0) 09 001,0,0,0,0,1,1,0,0,0,0
DY2 (0) 78 001,0,0,0,0,1,1,0,0,0,0
GE6 (0) 09 001,0,0,0,0,1,1,0,0,0,0
GI1 (0) 09 003,0,0,0,0,1,1,0,0,0,0
GI1 (0) 09 004,0,0,0,0,1,1,0,0,0,0
HC1 (0) 08 007,0,0,0,0,1,1,0,0,0,0
HC1 (0) 08 014,0,0,0,0,1,1,0,0,0,0
HC1 (0) 08 035,0,0,0,0,1,1,0,0,0,0
HC1 (0) 08 036,0,0,0,0,1,1,0,0,0,0
HC1 (0) 08 038,0,0,0,0,1,1,0,0,0,0
HC1 (0) 09 009,0,0,0,0,1,1,0,0,0,0
HC1 (0) 09 017,0,0,0,0,1,1,0,0,0,0
HC1 (0) 09 018,0,0,0,0,1,1,0,0,0,0
HC1 (0) 09 027,0,0,0,0,1,1,0,0,0,0
HC1 (0) 09 029,0,0,0,0,1,1,0,0,0,0
HC1 (0) 09 035,0,0,0,0,1,1,0,0,0,0
HC1 (0) 09 036,0,0,0,0,1,1,0,0,0,0
HC1 (0) 18 010,0,0,0,0,1,1,0,0,0,0
HC1 (0) 18 024,0,0,0,0,1,1,0,0,0,0
HC1 (0) 48 011,0,0,0,0,1,1,0,0,0,0
I72 (0) 09 201,0,0,0,0,1,1,0,0,0,0
Z34 (0) 08 016,0,0,0,0,1,1,0,0,0,0
Z34 (0) 08 201,0,0,0,0,1,1,0,0,0,0
Z34 (0) 08 234,0,0,0,0,1,1,0,0,0,0
Z34 (0) 08 235,0,0,0,0,1,1,0,0,0,0
Z34 (0) 09 234,0,0,0,0,1,1,0,0,0,0
Z34 (0) 09 235,0,0,0,0,1,1,0,0,0,0
Z34 (0) 29 017,0,0,0,0,1,1,0,0,0,0
Z34 (0) 29 019,0,0,0,0,1,1,0,0,0,0
Z93 (1) 31 018,0,0,0,0,1,1,0,0,0,0
Z93 (1) 31 019,0,0,0,0,1,1,0,0,0,0
Z93 (1) 69 019,0,0,0,0,1,1,0,0,0,0
3576310405,0,0,0,0,1,1,0,0,0,0
SW30000444154,0,0,0,0,1,1,0,0,0,0
7737202156,0,0,0,0,1,1,0,0,0,0
87732253,0,0,0,0,1,1,0,0,0,0
