id,name,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml
102083,Parle G Original Gluco Biscuits 50G Pack Of 24 Packets (1.2Kg),1,50,0,0,0,0,0,0,0,0
403750,Parle Hide & Seek Chocolate Chip Cookies 33G Pack Of 20 Packets,1,33,0,0,0,0,0,0,0,0
399071,Parle Hide & Seek Chocolate Chip Cookies 400G,1,400,0,0,0,0,0,0,0,0
314040,Parle Hide & Seek With Chocolate Chips & Coffee Caffe Mocha 100G,1,100,0,0,0,0,0,0,0,0
392467,Palre Krack Jack Sweet & Salty Crackers 400G,1,400,0,0,0,0,0,0,0,0
409826,Parle Krack Jack Butter Masala 300G,1,300,0,0,0,0,0,0,0,0
341174,Parle Milano Chocolate Chip Cookies 120G,1,120,0,0,0,0,0,0,0,0
409832,Parle Milano Choco Delight Center Filled Dark Cookies 250G,1,250,0,0,0,0,0,0,0,0
398287,Parle Nutricrunch Digestive Marie Biscuits 100G,1,100,0,0,0,0,0,0,0,0
411553,Sunfeast Marie Light Active 1Kg,0,0,1,1,0,0,0,0,0,0
236520,Sunfeast Marie Light Active 76G Pack Of 6 Packets,1,76,0,0,0,0,0,0,0,0
400251,Sunfeast Moms Magic Cashew & Almond 120G Pack Of 5N (600G),1,120,0,0,0,0,0,0,0,0
407176,Sunfeast Nice Sugar Sprinkled Biscuits 150G,1,150,0,0,0,0,0,0,0,0
409185,Unibic Choco Hazelnut Cookies 33 G Pack Of 12,1,33,0,0,0,0,0,0,0,0
414007,Unibic Wafers Rich Chocolate Flavored Sandwich Wafer Biscuit 30G Pack Of 12 Packs,1,30,0,0,0,0,0,0,0,0
386514,Unibic Choco Ripple Cookies 55 G Pack Of 12,1,55,0,0,0,0,0,0,0,0
414008,Unibic Wafers Yummy Strawberry Favoured Sandwich Wafer Biscuit 30G Pack Of 12 Packs (360G),1,30,0,0,0,0,0,0,0,0
281435,Axe After Shave Lotion Denim Vitalizing 50Ml,0,0,0,0,0,0,0,0,1,50
411158,Bombay Shaving Company Deep Cleansing Face & Body Wash 200Ml,0,0,0,0,0,0,0,0,1,200
388839,Boro Plus Ice Prickly Heat Powder Icy Cool Neem & Tulasi Powder 150G,1,150,0,0,0,0,0,0,0,0
263931,Chandrika Ayurvedic Soap 70G Pack Of 5,1,70,0,0,0,0,0,0,0,0
266996,Cinthol Talc Confidence Grerm Protection + Insta Deo Powder 300G,1,300,0,0,0,0,0,0,0,0
342698,Colgate Strong Teeth Jumbo Save Toothpaste 500G (200G+200G+100G),1,500,0,0,0,0,0,0,0,0
335568,Colgate Visible White Sparkling Mint Toothpaste 200G,1,200,0,0,0,0,0,0,0,0
296789,Dermi Cool Prickly Heat Powder Menthol Regular 150G,1,150,0,0,0,0,0,0,0,0
320950,Dermi Cool Prickly Heat Powder Menthol Regular 90G,1,90,0,0,0,0,0,0,0,0
311080,Dettol Intense Cool Soap 75G,1,75,0,0,0,0,0,0,0,0
364817,Dettol Original Liquid Hand Wash 750Ml Refill,0,0,0,0,0,0,0,0,1,750
266692,Dove Daily Shine Shampoo For Dull Hair 180Ml,0,0,0,0,0,0,0,0,1,180
266706,Dove Cream Beauty Bathing Soap 125G Pack Of 3,1,125,0,0,0,0,0,0,0,0
368532,Dove Cream Beauty Bathing Soap 75G Pack Of 3,1,75,0,0,0,0,0,0,0,0
373375,Dove Pink Or Rose Beauty Bathing Soap 125G Pack Of 3,1,125,0,0,0,0,0,0,0,0
413558,Fem Safe Handz Hand Wash Lemon & Glycerine With Coconut Milk 185Ml,0,0,0,0,0,0,0,0,1,185
375127,Gillette Lemon Lime Shaving Foam 196G,1,196,0,0,0,0,0,0,0,0
375125,Gillette Regular Shaving Cream 93.1G,1,93.1,0,0,0,0,0,0,0,0
326139,Gillette Ultra Comfort With Tea Tree Oil 60G,1,60,0,0,0,0,0,0,0,0
361258,Lifebuoy Hand Sanitizer Total Without Water 190Ml Pump,0,0,0,0,0,0,0,0,1,190
374820,Medimix Sandal & Ealadi Oils Soap Buy 3 Get 1 Free (Pack Of 4) 125G,1,125,0,0,0,0,0,0,0,0
343422,Medimix Classic Ayurvedic Soap Buy 3 Get 1 Free ( Pack Of 4) 75G,1,75,0,0,0,0,0,0,0,0
343423,Medimix Transparency With Glycerine And Lakshadi Oil Buy 3 Get 1 Free (Pack Of 4) 125G,1,125,0,0,0,0,0,0,0,0
360992,Meera Hair Fall Care With Shikakai & Badam For Strong & Healthy Hair Shampoo 650Ml,0,0,0,0,0,0,0,0,1,650
315208,Meera Hair Fall Care With Shikakai & Badam For Strong & Healthy Hair Shampoo 180Ml,0,0,0,0,0,0,0,0,1,180
307158,Fair & Lovely Mens Glow & Handsome Instant Brightness Facewash 50G,1,50,0,0,0,0,0,0,0,0
409872,The Man Company Charcoal Lemongrass & Eucalyptus Face Scrub 100G,1,100,0,0,0,0,0,0,0,0
288789,Nyle Damage Repair Anti-Haurfall Shampoo 180Ml,0,0,0,0,0,0,0,0,1,180
387137,Nyle Pollution Shield Advanced Shampoo 180Ml,0,0,0,0,0,0,0,0,1,180
301306,Origami So Soft Face Tissue 2Ply 100 Pulls,0,0,0,0,1,1,0,0,0,0
324307,Origami New Soft N Silky Premium Soft Facial Tissues 2Ply 100 Pulls,0,0,0,0,1,1,0,0,0,0
411764,Pantene Pro-V 2In1 Hairfal Control 180Ml,0,0,0,0,0,0,0,0,1,180
411767,Pantene Pro-V 2In1 Silky Smooth Care 650Ml,0,0,0,0,0,0,0,0,1,650
276122,Parachute Advanced Ayurvedic Coconut Hair Oil 90Ml Pack Of 3,0,0,0,0,0,0,0,0,1,90
276123,Parachute Advanced Ayurvedic Coconut Hair Oil 180Ml,0,0,0,0,0,0,0,0,1,180
404836,Paree Heavy Flow Champion Regular 6 Sanitary Pads,0,0,0,0,1,1,0,0,0,0
400385,Paree Ultra Thinz Heavy Flow Champion Xxl 30 Sanitary Pads,0,0,0,0,1,1,0,0,0,0
348091,Patanjali Dant Kanti Natural Toothpaste 200G,1,200,0,0,0,0,0,0,0,0
307094,Pears Pure & Gentle Body Wash Gel 250Ml,0,0,0,0,0,0,0,0,1,250
266854,Ponds Dream Flower Fragrant Talk Powder Pink Lily 100G,1,100,0,0,0,0,0,0,0,0
229144,Ponds Dream Flower Fragrant Talk Powder Pink Lily 400G,1,400,0,0,0,0,0,0,0,0
378772,Ponds Dream Flower Fragrant Talk Powder Pink Lily 27G Pack Of 20,1,27,0,0,0,0,0,0,0,0
307293,Ponds Sandal Sandal Radiance Talcum Powder 50G,1,50,0,0,0,0,0,0,0,0
307296,Ponds Sandal Sandal Radiance Talcum Powder 300G,1,300,0,0,0,0,0,0,0,0
400816,Ponds Starlight Premiumed Talk Powder 300G,1,300,0,0,0,0,0,0,0,0
313782,Santoor Total Skin Care With Sandal & Turmeric Soap 100G,1,100,0,0,0,0,0,0,0,0
339504,Santoor Total Skin Care With Sandal & Turmeric Soap 75G Pack Of 4,1,75,0,0,0,0,0,0,0,0
285680,Santoor Almond Soft With Sandal & Almond Milk Soap 125G Pack Of 4,1,125,0,0,0,0,0,0,0,0
381815,Sofy Anti Bacteria Slim 48 Pads,0,0,0,0,1,1,0,0,0,0
265244,Spinz Exotic Talk Powder 100G,1,100,0,0,0,0,0,0,0,0
222783,Whisper Ultra Clean Xl 16 Pads,0,0,0,0,1,1,0,0,0,0
263493,Whisper Ultra Clean Xl+ 30 Pads,0,0,0,0,1,1,0,0,0,0
399027,Whisper Ultra Clean Xl+ 60 Pads,0,0,0,0,1,1,0,0,0,0
402831,Whisper Bindazz Nights Xxxl 10 Pads,0,0,0,0,1,1,0,0,0,0
375518,Whisper Ultra Soft With Airy Freshness Xl 15 Pads,0,0,0,0,1,1,0,0,0,0
375519,Whisper Ultra Soft With Airy Freshness Xl 30 Pads,0,0,0,0,1,1,0,0,0,0
416410,Whisper Ultra Soft With Airy Freshness Xl+ 45 Pads,0,0,0,0,1,1,0,0,0,0
375521,Whisper Ultra Soft With Airy Freshness Xl+ 30 Pads,0,0,0,0,1,1,0,0,0,0
375520,Whisper Ultra Soft With Airy Freshness Xl+ 15 Pads,0,0,0,0,1,1,0,0,0,0
327217,Whisper Ultra Clean Xl 30 Pads,0,0,0,0,1,1,0,0,0,0
411953,Whisper Bindazz Nights Xxl+ 16 Pads,0,0,0,0,1,1,0,0,0,0
263492,Whisper Bindazz Nights Xl+ 7 Pads,0,0,0,0,1,1,0,0,0,0
380708,Whisper Ultra Soft With Airy Freshness Xl 44 Pads,0,0,0,0,1,1,0,0,0,0
402776,Wonderize Ultra Dry Xl 30 Pads,0,0,0,0,1,1,0,0,0,0
416404,Yardley English Lavender Luxury Soap Pack Of 3 100G,1,100,0,0,0,0,0,0,0,0
279853,24 Mantra Organic Whole Wheat Atta 1Kg,0,0,1,1,0,0,0,0,0,0
301987,24 Mantra Organic Whole Wheat Atta 5Kg,0,0,1,5,0,0,0,0,0,0
301309,Jowar Flour 500G,1,500,0,0,0,0,0,0,0,0
399491,Whole Wheat Chakki Atta 1Kg,0,0,1,1,0,0,0,0,0,0
273071,Double Horse Rice Flour 1Kg,0,0,1,1,0,0,0,0,0,0
387225,Double Horse Wheat Broken Fine 500G,1,500,0,0,0,0,0,0,0,0
269806,Double Horse Rice Flour 500G,1,500,0,0,0,0,0,0,0,0
258588,Nutrella Soya Chunks 200G Cartoon,1,200,0,0,0,0,0,0,0,0
378384,Organic Tattva Wheat Flour 5Kg,0,0,1,5,0,0,0,0,0,0
402738,Pro Nature Organic Ragi Flour 500G,1,500,0,0,0,0,0,0,0,0
388092,Tata Sampann Urad Whole 500 G,1,500,0,0,0,0,0,0,0,0
392757,Urad Dal Split 1Kg,0,0,1,1,0,0,0,0,0,0
392779,Urad Dal Split 10Kg,0,0,1,10,0,0,0,0,0,0
392847,Urad Whole 10Kg,0,0,1,10,0,0,0,0,0,0
299715,Clean & Clear Foaming Face Wash 100Ml,0,0,0,0,0,0,0,0,1,100
412901,Eno Fruit Salt Lemon Flavour 6 Sachets 30G,1,30,0,0,0,0,0,0,0,0
331365,Garnier Men Acno Fight Anti Pimple Face Wash 100G,1,100,0,0,0,0,0,0,0,0
345879,Garnier Men Turbo Bright Anti Polution Doble Action Face Wash 50G,1,50,0,0,0,0,0,0,0,0
334571,Joy Pure Neem Skin Purifying Face Wash 100Ml,0,0,0,0,0,0,0,0,1,100
331528,Joy Skin Fruits Fruit Moisturizing Skin Cream 50Ml,0,0,0,0,0,0,0,0,1,50
281465,Lakme Cleansing Milk Depp Cleanser Gentle Care 120Ml,0,0,0,0,0,0,0,0,1,120
344521,Lotus Herbals Safe Sun Uv Screen Matte Gel 100G,1,100,0,0,0,0,0,0,0,0
383534,Ponds Moisturizing Cream 6G Pack Of 64,1,6,0,0,0,0,0,0,0,0
205660,Ponds Bright Beauty Serum Creeam Spotless Glow 50G,1,50,0,0,0,0,0,0,0,0
319335,Skore Condoms Assorted Colours & Dotted Shades 10N,0,0,0,0,1,1,0,0,0,0
286741,Vaseline Intensive Care Cocoa Glow Body Lotion 400Ml,0,0,0,0,0,0,0,0,1,400
340126,Vlcc Natural Sciences Almond Honey Deep Nourishing Body Lotion 350Ml,0,0,0,0,0,0,0,0,1,350
409695,Vlcc Natural Sciences Ullimo Blends Charcoal Face Wash 100G,1,100,0,0,0,0,0,0,0,0
286536,Zandu Pancharishta Ayurvedic Digestive Tonic 450Ml,0,0,0,0,0,0,0,0,1,450
