SKU,Cover,Cover Name,Images,Images Name
295239,no,295239.jpg,"no,no,no,no,no","295239.jpg,295239-1.jpg,295239-2.jpg,295239-3.jpg,295239-4.jpg"
295240,no,295240.jpg,"no,no,no,no,no","295240.jpg,295240-1.jpg,295240-2.jpg,295240-3.jpg,295240-4.jpg"
295241,yes,295241.jpg,"yes,yes,no,no,no","295241.jpg,295241-1.jpg,295241-2.jpg,295241-3.jpg,295241-4.jpg"
295242,yes,295242.jpg,"yes,no,no,no,no","295242.jpg,295242-1.jpg,295242-2.jpg,295242-3.jpg,295242-4.jpg"
295244,no,295244.jpg,"no,no,no,no,no","295244.jpg,295244-1.jpg,295244-2.jpg,295244-3.jpg,295244-4.jpg"
295245,no,295245.jpg,"no,yes,no,no,no","295245.jpg,295245-1.jpg,295245-2.jpg,295245-3.jpg,295245-4.jpg"
295246,yes,295246.jpg,"yes,no,no,no,no","295246.jpg,295246-1.jpg,295246-2.jpg,295246-3.jpg,295246-4.jpg"
295248,yes,295248.jpg,"yes,yes,yes,no,no","295248.jpg,295248-1.jpg,295248-2.jpg,295248-3.jpg,295248-4.jpg"
295501,yes,295501.jpg,"yes,no,yes,no,no","295501.jpg,295501-1.jpg,295501-2.jpg,295501-3.jpg,295501-4.jpg"
295516,no,295516.jpg,"no,no,no,no,no","295516.jpg,295516-1.jpg,295516-2.jpg,295516-3.jpg,295516-4.jpg"
295518,no,295518.jpg,"no,no,no,no,no","295518.jpg,295518-1.jpg,295518-2.jpg,295518-3.jpg,295518-4.jpg"
295630,yes,295630.jpg,"yes,no,yes,no,no","295630.jpg,295630-1.jpg,295630-2.jpg,295630-3.jpg,295630-4.jpg"
295652,no,295652.jpg,"no,yes,no,no,no","295652.jpg,295652-1.jpg,295652-2.jpg,295652-3.jpg,295652-4.jpg"
295656,no,295656.jpg,"no,no,no,no,no","295656.jpg,295656-1.jpg,295656-2.jpg,295656-3.jpg,295656-4.jpg"
295659,yes,295659.jpg,"yes,yes,yes,no,no","295659.jpg,295659-1.jpg,295659-2.jpg,295659-3.jpg,295659-4.jpg"
295661,yes,295661.jpg,"yes,no,no,no,no","295661.jpg,295661-1.jpg,295661-2.jpg,295661-3.jpg,295661-4.jpg"
295669,no,295669.jpg,"no,no,no,no,no","295669.jpg,295669-1.jpg,295669-2.jpg,295669-3.jpg,295669-4.jpg"
295679,yes,295679.jpg,"yes,no,no,no,no","295679.jpg,295679-1.jpg,295679-2.jpg,295679-3.jpg,295679-4.jpg"
295687,yes,295687.jpg,"yes,no,yes,no,no","295687.jpg,295687-1.jpg,295687-2.jpg,295687-3.jpg,295687-4.jpg"
295743,no,295743.jpg,"no,no,no,no,no","295743.jpg,295743-1.jpg,295743-2.jpg,295743-3.jpg,295743-4.jpg"
295802,no,295802.jpg,"no,no,no,no,no","295802.jpg,295802-1.jpg,295802-2.jpg,295802-3.jpg,295802-4.jpg"
295812,yes,295812.jpg,"yes,no,no,no,no","295812.jpg,295812-1.jpg,295812-2.jpg,295812-3.jpg,295812-4.jpg"
295813,no,295813.jpg,"no,no,no,no,no","295813.jpg,295813-1.jpg,295813-2.jpg,295813-3.jpg,295813-4.jpg"
295873,no,295873.jpg,"no,no,no,no,no","295873.jpg,295873-1.jpg,295873-2.jpg,295873-3.jpg,295873-4.jpg"
295874,yes,295874.jpg,"yes,no,yes,yes,yes","295874.jpg,295874-1.jpg,295874-2.jpg,295874-3.jpg,295874-4.jpg"
295875,no,295875.jpg,"no,no,yes,yes,no","295875.jpg,295875-1.jpg,295875-2.jpg,295875-3.jpg,295875-4.jpg"
295879,yes,295879.jpg,"yes,no,yes,no,no","295879.jpg,295879-1.jpg,295879-2.jpg,295879-3.jpg,295879-4.jpg"
295926,yes,295926.jpg,"yes,yes,no,yes,no","295926.jpg,295926-1.jpg,295926-2.jpg,295926-3.jpg,295926-4.jpg"
296072,no,296072.jpg,"no,no,no,no,no","296072.jpg,296072-1.jpg,296072-2.jpg,296072-3.jpg,296072-4.jpg"
296298,yes,296298.jpg,"yes,yes,no,no,no","296298.jpg,296298-1.jpg,296298-2.jpg,296298-3.jpg,296298-4.jpg"
296336,no,296336.jpg,"no,no,no,no,no","296336.jpg,296336-1.jpg,296336-2.jpg,296336-3.jpg,296336-4.jpg"
296341,yes,296341.jpg,"yes,no,no,no,no","296341.jpg,296341-1.jpg,296341-2.jpg,296341-3.jpg,296341-4.jpg"
296361,no,296361.jpg,"no,no,no,no,no","296361.jpg,296361-1.jpg,296361-2.jpg,296361-3.jpg,296361-4.jpg"
296789,no,296789.jpg,"no,no,no,no,no","296789.jpg,296789-1.jpg,296789-2.jpg,296789-3.jpg,296789-4.jpg"
296791,no,296791.jpg,"no,no,no,no,no","296791.jpg,296791-1.jpg,296791-2.jpg,296791-3.jpg,296791-4.jpg"
297063,no,297063.jpg,"no,yes,no,no,no","297063.jpg,297063-1.jpg,297063-2.jpg,297063-3.jpg,297063-4.jpg"
297071,yes,297071.jpg,"yes,no,no,no,no","297071.jpg,297071-1.jpg,297071-2.jpg,297071-3.jpg,297071-4.jpg"
297077,yes,297077.jpg,"yes,yes,no,no,no","297077.jpg,297077-1.jpg,297077-2.jpg,297077-3.jpg,297077-4.jpg"
297155,no,297155.jpg,"no,no,no,no,no","297155.jpg,297155-1.jpg,297155-2.jpg,297155-3.jpg,297155-4.jpg"
297423,no,297423.jpg,"no,no,no,no,no","297423.jpg,297423-1.jpg,297423-2.jpg,297423-3.jpg,297423-4.jpg"
297424,no,297424.jpg,"no,no,no,no,no","297424.jpg,297424-1.jpg,297424-2.jpg,297424-3.jpg,297424-4.jpg"
297431,no,297431.jpg,"no,no,no,no,no","297431.jpg,297431-1.jpg,297431-2.jpg,297431-3.jpg,297431-4.jpg"
297432,no,297432.jpg,"no,no,no,no,no","297432.jpg,297432-1.jpg,297432-2.jpg,297432-3.jpg,297432-4.jpg"
297433,yes,297433.jpg,"yes,no,no,no,no","297433.jpg,297433-1.jpg,297433-2.jpg,297433-3.jpg,297433-4.jpg"
297434,yes,297434.jpg,"yes,no,no,no,no","297434.jpg,297434-1.jpg,297434-2.jpg,297434-3.jpg,297434-4.jpg"
297435,no,297435.jpg,"no,no,no,no,no","297435.jpg,297435-1.jpg,297435-2.jpg,297435-3.jpg,297435-4.jpg"
297436,yes,297436.jpg,"yes,no,no,no,no","297436.jpg,297436-1.jpg,297436-2.jpg,297436-3.jpg,297436-4.jpg"
297461,yes,297461.jpg,"yes,no,no,no,no","297461.jpg,297461-1.jpg,297461-2.jpg,297461-3.jpg,297461-4.jpg"
297465,yes,297465.jpg,"yes,no,yes,no,no","297465.jpg,297465-1.jpg,297465-2.jpg,297465-3.jpg,297465-4.jpg"
297467,yes,297467.jpg,"yes,no,yes,no,no","297467.jpg,297467-1.jpg,297467-2.jpg,297467-3.jpg,297467-4.jpg"
297481,yes,297481.jpg,"yes,no,yes,no,no","297481.jpg,297481-1.jpg,297481-2.jpg,297481-3.jpg,297481-4.jpg"
297498,yes,297498.jpg,"yes,no,no,no,no","297498.jpg,297498-1.jpg,297498-2.jpg,297498-3.jpg,297498-4.jpg"
297511,no,297511.jpg,"no,no,no,no,no","297511.jpg,297511-1.jpg,297511-2.jpg,297511-3.jpg,297511-4.jpg"
297579,no,297579.jpg,"no,no,no,no,no","297579.jpg,297579-1.jpg,297579-2.jpg,297579-3.jpg,297579-4.jpg"
297699,yes,297699.jpg,"yes,no,yes,no,no","297699.jpg,297699-1.jpg,297699-2.jpg,297699-3.jpg,297699-4.jpg"
297720,no,297720.jpg,"no,no,no,no,no","297720.jpg,297720-1.jpg,297720-2.jpg,297720-3.jpg,297720-4.jpg"
297948,yes,297948.jpg,"yes,no,no,no,no","297948.jpg,297948-1.jpg,297948-2.jpg,297948-3.jpg,297948-4.jpg"
297997,yes,297997.jpg,"yes,no,no,no,no","297997.jpg,297997-1.jpg,297997-2.jpg,297997-3.jpg,297997-4.jpg"
298058,yes,298058.jpg,"yes,no,no,no,no","298058.jpg,298058-1.jpg,298058-2.jpg,298058-3.jpg,298058-4.jpg"
298071,no,298071.jpg,"no,no,no,no,no","298071.jpg,298071-1.jpg,298071-2.jpg,298071-3.jpg,298071-4.jpg"
298198,no,298198.jpg,"no,no,no,no,no","298198.jpg,298198-1.jpg,298198-2.jpg,298198-3.jpg,298198-4.jpg"
298200,yes,298200.jpg,"yes,no,no,no,no","298200.jpg,298200-1.jpg,298200-2.jpg,298200-3.jpg,298200-4.jpg"
298221,no,298221.jpg,"no,no,no,no,no","298221.jpg,298221-1.jpg,298221-2.jpg,298221-3.jpg,298221-4.jpg"
298245,no,298245.jpg,"no,no,no,no,no","298245.jpg,298245-1.jpg,298245-2.jpg,298245-3.jpg,298245-4.jpg"
298247,no,298247.jpg,"no,no,no,no,no","298247.jpg,298247-1.jpg,298247-2.jpg,298247-3.jpg,298247-4.jpg"
298248,no,298248.jpg,"no,no,no,no,no","298248.jpg,298248-1.jpg,298248-2.jpg,298248-3.jpg,298248-4.jpg"
298249,no,298249.jpg,"no,no,no,no,no","298249.jpg,298249-1.jpg,298249-2.jpg,298249-3.jpg,298249-4.jpg"
298258,no,298258.jpg,"no,no,no,no,no","298258.jpg,298258-1.jpg,298258-2.jpg,298258-3.jpg,298258-4.jpg"
298290,no,298290.jpg,"no,no,no,no,no","298290.jpg,298290-1.jpg,298290-2.jpg,298290-3.jpg,298290-4.jpg"
298311,no,298311.jpg,"no,no,yes,no,no","298311.jpg,298311-1.jpg,298311-2.jpg,298311-3.jpg,298311-4.jpg"
298436,no,298436.jpg,"no,no,no,yes,no","298436.jpg,298436-1.jpg,298436-2.jpg,298436-3.jpg,298436-4.jpg"
298438,no,298438.jpg,"no,no,no,no,no","298438.jpg,298438-1.jpg,298438-2.jpg,298438-3.jpg,298438-4.jpg"
298489,yes,298489.jpg,"yes,no,no,no,no","298489.jpg,298489-1.jpg,298489-2.jpg,298489-3.jpg,298489-4.jpg"
298681,yes,298681.jpg,"yes,no,no,no,no","298681.jpg,298681-1.jpg,298681-2.jpg,298681-3.jpg,298681-4.jpg"
298685,yes,298685.jpg,"yes,no,yes,no,no","298685.jpg,298685-1.jpg,298685-2.jpg,298685-3.jpg,298685-4.jpg"
298778,yes,298778.jpg,"yes,no,no,no,no","298778.jpg,298778-1.jpg,298778-2.jpg,298778-3.jpg,298778-4.jpg"
298938,no,298938.jpg,"no,no,no,no,no","298938.jpg,298938-1.jpg,298938-2.jpg,298938-3.jpg,298938-4.jpg"
298943,yes,298943.jpg,"yes,no,no,no,no","298943.jpg,298943-1.jpg,298943-2.jpg,298943-3.jpg,298943-4.jpg"
298951,yes,298951.jpg,"yes,no,no,no,no","298951.jpg,298951-1.jpg,298951-2.jpg,298951-3.jpg,298951-4.jpg"
298976,no,298976.jpg,"no,no,no,no,no","298976.jpg,298976-1.jpg,298976-2.jpg,298976-3.jpg,298976-4.jpg"
298980,no,298980.jpg,"no,no,no,no,no","298980.jpg,298980-1.jpg,298980-2.jpg,298980-3.jpg,298980-4.jpg"
298983,no,298983.jpg,"no,no,no,no,no","298983.jpg,298983-1.jpg,298983-2.jpg,298983-3.jpg,298983-4.jpg"
299009,yes,299009.jpg,"yes,no,no,no,no","299009.jpg,299009-1.jpg,299009-2.jpg,299009-3.jpg,299009-4.jpg"
299025,no,299025.jpg,"no,no,no,no,no","299025.jpg,299025-1.jpg,299025-2.jpg,299025-3.jpg,299025-4.jpg"
299031,yes,299031.jpg,"yes,no,no,no,no","299031.jpg,299031-1.jpg,299031-2.jpg,299031-3.jpg,299031-4.jpg"
299035,yes,299035.jpg,"yes,yes,yes,no,no","299035.jpg,299035-1.jpg,299035-2.jpg,299035-3.jpg,299035-4.jpg"
299129,no,299129.jpg,"no,no,no,no,no","299129.jpg,299129-1.jpg,299129-2.jpg,299129-3.jpg,299129-4.jpg"
299167,no,299167.jpg,"no,no,no,no,no","299167.jpg,299167-1.jpg,299167-2.jpg,299167-3.jpg,299167-4.jpg"
299290,yes,299290.jpg,"yes,no,no,no,no","299290.jpg,299290-1.jpg,299290-2.jpg,299290-3.jpg,299290-4.jpg"
299410,no,299410.jpg,"no,no,no,no,no","299410.jpg,299410-1.jpg,299410-2.jpg,299410-3.jpg,299410-4.jpg"
299449,yes,299449.jpg,"yes,no,yes,yes,no","299449.jpg,299449-1.jpg,299449-2.jpg,299449-3.jpg,299449-4.jpg"
299451,yes,299451.jpg,"yes,no,no,no,no","299451.jpg,299451-1.jpg,299451-2.jpg,299451-3.jpg,299451-4.jpg"
299464,no,299464.jpg,"no,yes,no,no,no","299464.jpg,299464-1.jpg,299464-2.jpg,299464-3.jpg,299464-4.jpg"
299468,yes,299468.jpg,"yes,no,no,no,no","299468.jpg,299468-1.jpg,299468-2.jpg,299468-3.jpg,299468-4.jpg"
299469,no,299469.jpg,"no,no,no,no,no","299469.jpg,299469-1.jpg,299469-2.jpg,299469-3.jpg,299469-4.jpg"
299669,yes,299669.jpg,"yes,yes,no,no,no","299669.jpg,299669-1.jpg,299669-2.jpg,299669-3.jpg,299669-4.jpg"
299670,no,299670.jpg,"no,yes,no,no,no","299670.jpg,299670-1.jpg,299670-2.jpg,299670-3.jpg,299670-4.jpg"
299671,no,299671.jpg,"no,no,no,no,no","299671.jpg,299671-1.jpg,299671-2.jpg,299671-3.jpg,299671-4.jpg"
299714,no,299714.jpg,"no,no,no,no,no","299714.jpg,299714-1.jpg,299714-2.jpg,299714-3.jpg,299714-4.jpg"
299715,no,299715.jpg,"no,no,no,no,no","299715.jpg,299715-1.jpg,299715-2.jpg,299715-3.jpg,299715-4.jpg"
299719,yes,299719.jpg,"yes,no,yes,no,no","299719.jpg,299719-1.jpg,299719-2.jpg,299719-3.jpg,299719-4.jpg"
299904,no,299904.jpg,"no,no,no,no,no","299904.jpg,299904-1.jpg,299904-2.jpg,299904-3.jpg,299904-4.jpg"
300010,no,300010.jpg,"no,no,no,no,no","300010.jpg,300010-1.jpg,300010-2.jpg,300010-3.jpg,300010-4.jpg"
300031,no,300031.jpg,"no,no,no,no,no","300031.jpg,300031-1.jpg,300031-2.jpg,300031-3.jpg,300031-4.jpg"
300219,no,300219.jpg,"no,no,no,no,no","300219.jpg,300219-1.jpg,300219-2.jpg,300219-3.jpg,300219-4.jpg"
300223,yes,300223.jpg,"yes,no,no,no,no","300223.jpg,300223-1.jpg,300223-2.jpg,300223-3.jpg,300223-4.jpg"
300230,no,300230.jpg,"no,no,no,no,no","300230.jpg,300230-1.jpg,300230-2.jpg,300230-3.jpg,300230-4.jpg"
300279,yes,300279.jpg,"yes,no,no,no,no","300279.jpg,300279-1.jpg,300279-2.jpg,300279-3.jpg,300279-4.jpg"
300288,yes,300288.jpg,"yes,no,no,no,no","300288.jpg,300288-1.jpg,300288-2.jpg,300288-3.jpg,300288-4.jpg"
300345,yes,300345.jpg,"yes,yes,yes,no,no","300345.jpg,300345-1.jpg,300345-2.jpg,300345-3.jpg,300345-4.jpg"
300440,yes,300440.jpg,"yes,no,no,no,no","300440.jpg,300440-1.jpg,300440-2.jpg,300440-3.jpg,300440-4.jpg"
300441,no,300441.jpg,"no,no,no,no,no","300441.jpg,300441-1.jpg,300441-2.jpg,300441-3.jpg,300441-4.jpg"
300468,yes,300468.jpg,"yes,no,no,no,no","300468.jpg,300468-1.jpg,300468-2.jpg,300468-3.jpg,300468-4.jpg"
300791,no,300791.jpg,"no,no,no,no,no","300791.jpg,300791-1.jpg,300791-2.jpg,300791-3.jpg,300791-4.jpg"
300847,no,300847.jpg,"no,no,no,no,no","300847.jpg,300847-1.jpg,300847-2.jpg,300847-3.jpg,300847-4.jpg"
301147,yes,301147.jpg,"yes,yes,no,no,no","301147.jpg,301147-1.jpg,301147-2.jpg,301147-3.jpg,301147-4.jpg"
301278,yes,301278.jpg,"yes,no,no,no,no","301278.jpg,301278-1.jpg,301278-2.jpg,301278-3.jpg,301278-4.jpg"
301306,yes,301306.jpg,"yes,no,no,no,no","301306.jpg,301306-1.jpg,301306-2.jpg,301306-3.jpg,301306-4.jpg"
301309,no,301309.jpg,"no,no,no,no,no","301309.jpg,301309-1.jpg,301309-2.jpg,301309-3.jpg,301309-4.jpg"
301312,no,301312.jpg,"no,no,no,no,no","301312.jpg,301312-1.jpg,301312-2.jpg,301312-3.jpg,301312-4.jpg"
301320,no,301320.jpg,"no,no,no,no,no","301320.jpg,301320-1.jpg,301320-2.jpg,301320-3.jpg,301320-4.jpg"
301324,yes,301324.jpg,"yes,yes,no,no,no","301324.jpg,301324-1.jpg,301324-2.jpg,301324-3.jpg,301324-4.jpg"
301325,yes,301325.jpg,"yes,no,no,no,no","301325.jpg,301325-1.jpg,301325-2.jpg,301325-3.jpg,301325-4.jpg"
301326,yes,301326.jpg,"yes,yes,no,no,no","301326.jpg,301326-1.jpg,301326-2.jpg,301326-3.jpg,301326-4.jpg"
301331,no,301331.jpg,"no,no,no,no,no","301331.jpg,301331-1.jpg,301331-2.jpg,301331-3.jpg,301331-4.jpg"
301534,yes,301534.jpg,"yes,no,no,no,no","301534.jpg,301534-1.jpg,301534-2.jpg,301534-3.jpg,301534-4.jpg"
301536,no,301536.jpg,"no,no,no,no,no","301536.jpg,301536-1.jpg,301536-2.jpg,301536-3.jpg,301536-4.jpg"
301673,no,301673.jpg,"no,no,no,no,no","301673.jpg,301673-1.jpg,301673-2.jpg,301673-3.jpg,301673-4.jpg"
301678,yes,301678.jpg,"yes,no,no,no,no","301678.jpg,301678-1.jpg,301678-2.jpg,301678-3.jpg,301678-4.jpg"
301968,no,301968.jpg,"no,yes,no,no,no","301968.jpg,301968-1.jpg,301968-2.jpg,301968-3.jpg,301968-4.jpg"
301970,no,301970.jpg,"no,no,no,no,no","301970.jpg,301970-1.jpg,301970-2.jpg,301970-3.jpg,301970-4.jpg"
301974,yes,301974.jpg,"yes,no,yes,no,no","301974.jpg,301974-1.jpg,301974-2.jpg,301974-3.jpg,301974-4.jpg"
301974CB,no,301974CB.jpg,"no,no,no,no,no","301974CB.jpg,301974CB-1.jpg,301974CB-2.jpg,301974CB-3.jpg,301974CB-4.jpg"
301976,yes,301976.jpg,"yes,no,no,no,no","301976.jpg,301976-1.jpg,301976-2.jpg,301976-3.jpg,301976-4.jpg"
301982,yes,301982.jpg,"yes,no,no,no,no","301982.jpg,301982-1.jpg,301982-2.jpg,301982-3.jpg,301982-4.jpg"
301983,yes,301983.jpg,"yes,no,no,no,no","301983.jpg,301983-1.jpg,301983-2.jpg,301983-3.jpg,301983-4.jpg"
301985,no,301985.jpg,"no,yes,no,no,no","301985.jpg,301985-1.jpg,301985-2.jpg,301985-3.jpg,301985-4.jpg"
301987,yes,301987.jpg,"yes,no,yes,no,no","301987.jpg,301987-1.jpg,301987-2.jpg,301987-3.jpg,301987-4.jpg"
301988,yes,301988.jpg,"yes,no,yes,no,no","301988.jpg,301988-1.jpg,301988-2.jpg,301988-3.jpg,301988-4.jpg"
301990,yes,301990.jpg,"yes,no,no,no,no","301990.jpg,301990-1.jpg,301990-2.jpg,301990-3.jpg,301990-4.jpg"
302075,no,302075.jpg,"no,no,no,no,no","302075.jpg,302075-1.jpg,302075-2.jpg,302075-3.jpg,302075-4.jpg"
302077,yes,302077.jpg,"yes,no,yes,no,no","302077.jpg,302077-1.jpg,302077-2.jpg,302077-3.jpg,302077-4.jpg"
302078,no,302078.jpg,"no,no,no,no,no","302078.jpg,302078-1.jpg,302078-2.jpg,302078-3.jpg,302078-4.jpg"
302080,no,302080.jpg,"no,no,no,no,no","302080.jpg,302080-1.jpg,302080-2.jpg,302080-3.jpg,302080-4.jpg"
302099,no,302099.jpg,"no,no,no,no,no","302099.jpg,302099-1.jpg,302099-2.jpg,302099-3.jpg,302099-4.jpg"
302121,yes,302121.jpg,"yes,no,no,no,no","302121.jpg,302121-1.jpg,302121-2.jpg,302121-3.jpg,302121-4.jpg"
302124,yes,302124.jpg,"yes,yes,yes,no,no","302124.jpg,302124-1.jpg,302124-2.jpg,302124-3.jpg,302124-4.jpg"
302127,yes,302127.jpg,"yes,no,no,no,no","302127.jpg,302127-1.jpg,302127-2.jpg,302127-3.jpg,302127-4.jpg"
302129,yes,302129.jpg,"yes,yes,no,no,no","302129.jpg,302129-1.jpg,302129-2.jpg,302129-3.jpg,302129-4.jpg"
302131,yes,302131.jpg,"yes,no,yes,no,no","302131.jpg,302131-1.jpg,302131-2.jpg,302131-3.jpg,302131-4.jpg"
302138,yes,302138.jpg,"yes,no,no,no,no","302138.jpg,302138-1.jpg,302138-2.jpg,302138-3.jpg,302138-4.jpg"
302140,yes,302140.jpg,"yes,no,no,no,no","302140.jpg,302140-1.jpg,302140-2.jpg,302140-3.jpg,302140-4.jpg"
302147,no,302147.jpg,"no,no,no,no,no","302147.jpg,302147-1.jpg,302147-2.jpg,302147-3.jpg,302147-4.jpg"
302150,yes,302150.jpg,"yes,yes,no,no,no","302150.jpg,302150-1.jpg,302150-2.jpg,302150-3.jpg,302150-4.jpg"
302151,yes,302151.jpg,"yes,no,yes,no,no","302151.jpg,302151-1.jpg,302151-2.jpg,302151-3.jpg,302151-4.jpg"
302563,no,302563.jpg,"no,no,no,no,no","302563.jpg,302563-1.jpg,302563-2.jpg,302563-3.jpg,302563-4.jpg"
302571,yes,302571.jpg,"yes,yes,no,no,no","302571.jpg,302571-1.jpg,302571-2.jpg,302571-3.jpg,302571-4.jpg"
302572,no,302572.jpg,"no,no,no,no,no","302572.jpg,302572-1.jpg,302572-2.jpg,302572-3.jpg,302572-4.jpg"
302574,no,302574.jpg,"no,no,no,no,no","302574.jpg,302574-1.jpg,302574-2.jpg,302574-3.jpg,302574-4.jpg"
302576,no,302576.jpg,"no,no,no,no,no","302576.jpg,302576-1.jpg,302576-2.jpg,302576-3.jpg,302576-4.jpg"
302581,yes,302581.jpg,"yes,no,yes,no,no","302581.jpg,302581-1.jpg,302581-2.jpg,302581-3.jpg,302581-4.jpg"
302588,yes,302588.jpg,"yes,no,no,no,no","302588.jpg,302588-1.jpg,302588-2.jpg,302588-3.jpg,302588-4.jpg"
302590,no,302590.jpg,"no,no,no,no,no","302590.jpg,302590-1.jpg,302590-2.jpg,302590-3.jpg,302590-4.jpg"
302601,yes,302601.jpg,"yes,no,no,no,no","302601.jpg,302601-1.jpg,302601-2.jpg,302601-3.jpg,302601-4.jpg"
302774,yes,302774.jpg,"yes,no,no,no,no","302774.jpg,302774-1.jpg,302774-2.jpg,302774-3.jpg,302774-4.jpg"
303122,yes,303122.jpg,"yes,no,yes,no,no","303122.jpg,303122-1.jpg,303122-2.jpg,303122-3.jpg,303122-4.jpg"
303124,yes,303124.jpg,"yes,no,no,no,no","303124.jpg,303124-1.jpg,303124-2.jpg,303124-3.jpg,303124-4.jpg"
303127,yes,303127.jpg,"yes,no,yes,no,no","303127.jpg,303127-1.jpg,303127-2.jpg,303127-3.jpg,303127-4.jpg"
303129,yes,303129.jpg,"yes,no,no,yes,yes","303129.jpg,303129-1.jpg,303129-2.jpg,303129-3.jpg,303129-4.jpg"
303137,no,303137.jpg,"no,no,no,no,no","303137.jpg,303137-1.jpg,303137-2.jpg,303137-3.jpg,303137-4.jpg"
303219,yes,303219.jpg,"yes,no,yes,no,no","303219.jpg,303219-1.jpg,303219-2.jpg,303219-3.jpg,303219-4.jpg"
303409,yes,303409.jpg,"yes,no,yes,no,no","303409.jpg,303409-1.jpg,303409-2.jpg,303409-3.jpg,303409-4.jpg"
303412,yes,303412.jpg,"yes,no,no,no,no","303412.jpg,303412-1.jpg,303412-2.jpg,303412-3.jpg,303412-4.jpg"
303531,no,303531.jpg,"no,no,no,no,no","303531.jpg,303531-1.jpg,303531-2.jpg,303531-3.jpg,303531-4.jpg"
303767,no,303767.jpg,"no,yes,no,yes,no","303767.jpg,303767-1.jpg,303767-2.jpg,303767-3.jpg,303767-4.jpg"
303974,no,303974.jpg,"no,no,no,no,no","303974.jpg,303974-1.jpg,303974-2.jpg,303974-3.jpg,303974-4.jpg"
304212,yes,304212.jpg,"yes,no,no,no,no","304212.jpg,304212-1.jpg,304212-2.jpg,304212-3.jpg,304212-4.jpg"
304377,no,304377.jpg,"no,yes,no,no,no","304377.jpg,304377-1.jpg,304377-2.jpg,304377-3.jpg,304377-4.jpg"
304493,no,304493.jpg,"no,no,no,no,no","304493.jpg,304493-1.jpg,304493-2.jpg,304493-3.jpg,304493-4.jpg"
304510,no,304510.jpg,"no,no,no,no,no","304510.jpg,304510-1.jpg,304510-2.jpg,304510-3.jpg,304510-4.jpg"
304511,yes,304511.jpg,"yes,no,yes,no,no","304511.jpg,304511-1.jpg,304511-2.jpg,304511-3.jpg,304511-4.jpg"
304557,no,304557.jpg,"no,no,no,no,no","304557.jpg,304557-1.jpg,304557-2.jpg,304557-3.jpg,304557-4.jpg"
304662,yes,304662.jpg,"yes,no,no,no,no","304662.jpg,304662-1.jpg,304662-2.jpg,304662-3.jpg,304662-4.jpg"
304663,yes,304663.jpg,"yes,no,no,no,no","304663.jpg,304663-1.jpg,304663-2.jpg,304663-3.jpg,304663-4.jpg"
304705,no,304705.jpg,"no,no,no,no,no","304705.jpg,304705-1.jpg,304705-2.jpg,304705-3.jpg,304705-4.jpg"
304772,no,304772.jpg,"no,no,no,no,no","304772.jpg,304772-1.jpg,304772-2.jpg,304772-3.jpg,304772-4.jpg"
304822,yes,304822.jpg,"yes,yes,yes,no,no","304822.jpg,304822-1.jpg,304822-2.jpg,304822-3.jpg,304822-4.jpg"
304853,no,304853.jpg,"no,no,yes,no,no","304853.jpg,304853-1.jpg,304853-2.jpg,304853-3.jpg,304853-4.jpg"
304902,no,304902.jpg,"no,no,no,no,no","304902.jpg,304902-1.jpg,304902-2.jpg,304902-3.jpg,304902-4.jpg"
304919,yes,304919.jpg,"yes,no,no,no,no","304919.jpg,304919-1.jpg,304919-2.jpg,304919-3.jpg,304919-4.jpg"
30495,yes,30495.jpg,"yes,no,yes,no,no","30495.jpg,30495-1.jpg,30495-2.jpg,30495-3.jpg,30495-4.jpg"
30496,yes,30496.jpg,"yes,no,no,no,no","30496.jpg,30496-1.jpg,30496-2.jpg,30496-3.jpg,30496-4.jpg"
305018,no,305018.jpg,"no,yes,no,no,no","305018.jpg,305018-1.jpg,305018-2.jpg,305018-3.jpg,305018-4.jpg"
305027,yes,305027.jpg,"yes,no,yes,yes,no","305027.jpg,305027-1.jpg,305027-2.jpg,305027-3.jpg,305027-4.jpg"
305030,no,305030.jpg,"no,no,no,no,no","305030.jpg,305030-1.jpg,305030-2.jpg,305030-3.jpg,305030-4.jpg"
305200,yes,305200.jpg,"yes,no,no,no,no","305200.jpg,305200-1.jpg,305200-2.jpg,305200-3.jpg,305200-4.jpg"
305213,yes,305213.jpg,"yes,no,yes,no,no","305213.jpg,305213-1.jpg,305213-2.jpg,305213-3.jpg,305213-4.jpg"
305222,no,305222.jpg,"no,no,no,no,no","305222.jpg,305222-1.jpg,305222-2.jpg,305222-3.jpg,305222-4.jpg"
305224,no,305224.jpg,"no,no,no,no,no","305224.jpg,305224-1.jpg,305224-2.jpg,305224-3.jpg,305224-4.jpg"
305227,no,305227.jpg,"no,no,no,no,no","305227.jpg,305227-1.jpg,305227-2.jpg,305227-3.jpg,305227-4.jpg"
305325,no,305325.jpg,"no,no,no,no,no","305325.jpg,305325-1.jpg,305325-2.jpg,305325-3.jpg,305325-4.jpg"
305370,yes,305370.jpg,"yes,no,yes,no,no","305370.jpg,305370-1.jpg,305370-2.jpg,305370-3.jpg,305370-4.jpg"
3054,no,3054.jpg,"no,yes,no,no,no","3054.jpg,3054-1.jpg,3054-2.jpg,3054-3.jpg,3054-4.jpg"
305401,no,305401.jpg,"no,no,no,no,no","305401.jpg,305401-1.jpg,305401-2.jpg,305401-3.jpg,305401-4.jpg"
